index1,index2,mag,dist
TYC 6750-1747-1,-24°11606,7.2,19.89
TYC 6751-1615-1,-25°10610,8.3,11.72
TYC 6751-1896-1,-24°11735,5.3,35.48
TYC 6752-1455-1,-24°11834,3.3,23.23
TYC 6753-31-1,-27°9928,11.6,59.85
TYC 6753-189-1,-27°9928,8.6,2.87
TYC 6754-68-1,-26°10419,7.1,15.79
TYC 6754-117-1,-27°9989,7.0,21.77
TYC 6754-476-1,-27°9991,7.7,10.29
TYC 6754-604-1,-27°10030,8.5,7.47
TYC 6755-12-1,-27°10051,7.6,14.60
TYC 6755-2085-1,-27°10073,4.4,37.28
TYC 6757-685-1,-27°9936,8.0,9.88
TYC 6759-302-1,-28°10979,7.2,33.48
TYC 6759-829-1,-27°10111,6.5,23.60
TYC 6760-1145-1,-28°11070,7.7,21.15
TYC 6761-734-1,-23°12101,6.6,10.56
TYC 6761-1392-1,-23°12059,6.8,13.83
TYC 6764-300-1,-23°12359,6.9,15.61
TYC 6764-305-1,-23°12346,7.3,1.49
TYC 6764-1209-1,-23°12372,8.3,11.23
TYC 6765-1463-1,-25°10716,7.9,15.78
TYC 6766-471-1,-25°10801,5.9,11.18
TYC 6766-512-1,-25°10881,7.1,41.22
TYC 6767-736-1,-25°10896,7.8,33.53
TYC 6767-1202-1,-25°10910,7.3,22.86
TYC 6767-1627-1,-24°12106,7.8,18.77
TYC 6768-920-1,-25°10968,7.3,27.61
TYC 6769-919-1,-26°10730,6.9,6.34
TYC 6769-1017-1,-25°10758,5.8,2.07
TYC 6771-1354-1,-26°10860,10.4,12.74
TYC 6771-1382-1,-26°10860,7.7,23.80
TYC 6776-845-1,-28°11434,6.9,14.29
TYC 6776-1590-1,-27°10464,3.6,20.53
TYC 6777-136-1,-22°11109,7.2,14.84
TYC 6777-784-1,-23°12450,8.6,14.65
TYC 6777-1625-1,-22°11100,5.8,23.89
TYC 6777-1627-1,-23°12458,5.0,13.56
TYC 6780-1261-1,-23°12656,8.0,30.12
TYC 6780-1467-1,-23°12692,7.3,13.19
TYC 6781-469-1,-25°11070,7.8,10.13
TYC 6782-1219-1,-24°12339,8.0,8.42
TYC 6783-1691-1,-24°12439,9.1,4.73
TYC 6783-2594-1,-25°11281,7.6,18.96
TYC 6784-298-1,-24°12591,11.4,32.81
TYC 6784-710-1,-24°12591,8.1,12.04
TYC 6784-1423-1,-24°12499,6.2,4.89
TYC 6786-994-1,-25°11125,6.6,12.74
TYC 6786-1685-1,-26°11036,7.8,31.17
TYC 6787-1411-1,-26°11140,7.0,42.69
TYC 6788-1726-1,-25°11369,5.4,23.39
TYC 6789-442-1,-27°10478,6.3,27.47
TYC 6789-1445-1,-28°11499,7.4,16.82
TYC 6790-587-1,-28°11599,8.7,18.05
TYC 6790-707-1,-28°11600,11.8,30.33
TYC 6790-1302-1,-29°12030,6.4,30.78
TYC 6790-1489-1,-28°11600,8.7,18.94
TYC 6791-2508-1,-28°11817,6.1,11.31
TYC 6792-590-1,-28°11930,8.1,7.82
TYC 6792-1090-1,-28°11841,7.5,11.27
TYC 6792-2134-1,-29°12342,11.0,31.29
TYC 6793-1599-1,-23°12790,7.9,7.04
TYC 6794-552-1,-23°12849,4.6,9.35
TYC 6797-180-1,-24°12604,9.1,8.18
TYC 6798-539-1,-24°12684,8.0,15.09
TYC 6799-930-1,-24°12690,7.5,5.55
TYC 6801-86-1,-27°10831,11.6,35.10
TYC 6801-228-1,-27°10831,11.7,57.97
TYC 6801-640-1,-26°11273,7.6,10.48
TYC 6803-2159-1,-26°11379,6.1,24.39
TYC 6804-245-1,-26°11460,7.9,36.51
TYC 6804-746-1,-26°11477,8.5,25.56
TYC 6804-2275-1,-26°11473,8.9,10.64
TYC 6804-2556-1,-27°11076,6.5,46.85
TYC 6806-859-1,-29°12531,7.7,9.89
TYC 6808-930-1,-28°12277,6.9,25.70
TYC 6810-733-1,-23°12968,6.8,9.72
TYC 6810-1162-1,-23°13039,8.5,46.41
TYC 6811-462-1,-23°13091,10.9,51.01
TYC 6811-1708-1,-23°13078,7.1,11.83
TYC 6811-2276-1,-24°13050,7.3,18.67
TYC 6811-2394-1,-24°13070,7.3,25.32
TYC 6811-2720-1,-23°13091,8.6,3.42
TYC 6813-789-1,-25°11667,6.7,14.37
TYC 6813-809-1,-24°12834,7.1,27.25
TYC 6813-1121-1,-25°11721,8.3,15.28
TYC 6814-252-1,-24°12997,5.9,18.40
TYC 6814-727-1,-25°11829,7.4,6.33
TYC 6815-3603-1,-24°13119,7.2,11.42
TYC 6816-150-1,-25°12071,9.4,9.57
TYC 6816-419-1,-25°12058,7.2,10.20
TYC 6817-1550-1,-26°11557,8.9,35.16
TYC 6819-1475-1,-26°11830,7.4,5.27
TYC 6819-5388-1,-27°11480,8.6,27.84
TYC 6820-293-1,-26°12036,6.3,26.43
TYC 6822-231-1,-29°13106,10.9,55.00
TYC 6822-965-1,-29°13106,7.5,11.24
TYC 6823-1187-1,-28°12769,6.6,16.43
TYC 6825-422-1,-23°13366,6.7,24.66
TYC 6826-219-1,-23°13393,8.7,16.83
TYC 6826-281-1,-23°13411,8.3,23.31
TYC 6829-4-1,-24°13288,6.4,39.96
TYC 6833-45-1,-27°11598,7.4,14.80
TYC 6835-340-1,-27°11801,8.4,6.37
TYC 6835-368-1,-27°11764,6.9,7.56
TYC 6836-606-1,-26°12317,7.5,2.04
TYC 6837-519-1,-29°13474,7.6,31.55
TYC 6837-618-1,-28°13113,8.4,13.25
TYC 6837-698-1,-28°13081,5.3,10.81
TYC 6838-6-1,-28°13185,7.3,4.02
TYC 6838-776-1,-29°13735,8.8,1.93
TYC 6838-1112-1,-29°13557,4.3,11.80
TYC 6839-108-1,-28°13455,8.3,24.76
TYC 6839-371-1,-29°13829,6.7,9.45
TYC 6841-1672-1,-23°13678,6.6,8.71
TYC 6842-895-1,-22°12457,7.3,12.66
TYC 6842-1740-1,-24°13793,5.4,5.67
TYC 6842-1845-1,-24°13736,6.6,2.03
TYC 6843-1347-1,-23°14047,5.0,11.61
TYC 6843-1786-1,-23°14033,8.0,5.64
TYC 6843-2398-1,-24°13950,8.7,0.17
TYC 6844-234-1,-23°14319,8.7,9.24
TYC 6844-458-1,-23°14236,7.9,8.62
TYC 6845-90-1,-26°12606,8.6,7.51
TYC 6845-833-1,-25°12375,7.8,9.92
TYC 6846-373-1,-25°12715,8.5,6.08
TYC 6846-570-1,-25°12632,8.8,31.06
TYC 6846-756-1,-24°13753,8.5,16.34
TYC 6847-3049-1,-25°12844,6.7,37.54
TYC 6848-3934-1,-25°12973,8.1,14.20
TYC 6848-4446-1,-25°12995,6.5,4.22
TYC 6848-4472-1,-24°14219,6.3,13.93
TYC 6849-211-1,-27°12218,8.8,20.59
TYC 6849-460-1,-26°12551,7.4,9.24
TYC 6849-596-1,-27°12211,8.2,5.82
