"name";"cst";"SAO";"coord";"wds_name";"last";"obs";"pa";"sep";"m1";"m2";"d_mag";"orb"
"HD 1261";"Tuc";"255651";"00 16 24 -70 23 33";"HEI 198";"2022";"13";174;0.1;7.80;8.26;0.46;"Y"
"HD 1202";"And";"73862";"00 16 32 +29 17 37";"STF 17 AB";"2024";"38";29;26.9;8.39;9.83;1.44;""
"36 Psc";"Psc";"109100";"00 16 34 +08 14 25";"HDS 37";"2011";"11";218;0.5;6.32;9.92;3.60;""
"HD 1210";"Cas";"21263";"00 16 42 +54 39 36";"STF 16";"2020";"45";40;5.8;7.68;8.78;1.10;""
"HD 1223";"And";"53772";"00 16 43 +36 37 47";"STF 19 AB";"2021";"75";141;2.4;7.12;9.48;2.36;""
"HD 1224";"And";"53773";"00 16 45 +36 29 29";"STT 4";"2015";"160";26;0.1;7.94;9.88;1.94;"Y"
"HD 1239";"Cas";"11084";"00 16 57 +61 31 60";"BU 392";"2007";"15";71;19.5;5.73;12.48;6.75;""
"HD 1239";"Cas";"21268";"00 17 00 +53 14 36";"HDS 38";"1991";"1";119;0.2;7.83;10.70;2.87;""
"The And";"And";"53777";"00 17 06 +38 40 54";"CHR 123";"1996";"6";135;0.1;4.61;"";"";"Y"
"HD 1309";"Psc";"91819";"00 17 22 +16 30 38";"STF 20 AB";"2020";"49";233;11.9;8.87;9.67;0.80;""
"";"Psc";"109111";"00 17 24 +08 52 35";"A 1803 AB";"2022";"55";136;0.1;8.38;7.78;0.60;"Y"
"";"Psc";"109111";"00 17 24 +08 52 35";"POP 229 AB,E";"2016";"4";239;75.9;7.13;16.16;9.03;""
"HD 1358";"Tuc";"248152";"00 17 24 -66 34 02";"DON 2 AB";"2016";"8";18;5.5;8.35;12.40;4.05;""
"HD 1329";"Psc";"109113";"00 17 29 +00 19 16";"STF 23 AB";"2020";"132";216;10.7;7.88;10.28;2.40;""
"";"Psc";"109113";"00 17 29 +00 19 16";"STF 23 AC";"2015";"13";274;99.2;7.88;12.44;4.56;""
"HD 1355";"Cet";"147206";"00 17 42 -11 12 55";"GAL 299";"2016";"10";123;31.6;8.99;12.07;3.08;""
"HD 1335";"Cas";"21275";"00 17 45 +53 42 40";"ES 2578";"2019";"18";70;16.5;8.00;10.12;2.12;""
"";"Cas";"21273";"00 17 43 +51 25 59";"TRN 8 AB";"2001";"2";186;2.8;6.10;15.00;8.90;""
"HD 1362";"And";"53792";"00 17 57 +34 34 32";"HDS 41";"2010";"11";284;0.5;8.62;11.54;2.92;""
"HD 1360";"Cep";"4079";"00 18 15 +72 56 48";"A 803";"2015";"34";135;0.3;8.10;8.76;0.66;"Y"
"";"And";"53799";"00 18 21 +30 57 22";"LAF 23";"2004";"1";254;4.0;6.50;20.50;14.00;""
"HD 1431";"Cet";"166174";"00 18 17 -21 08 18";"BU 393";"1991";"36";29;0.7;6.90;8.42;1.52;""
"HD 1402";"Cas";"";"00 18 22 +49 30 35";"ES 41";"2016";"23";218;6.7;7.96;11.16;3.20;""
"GX And";"And";"36248";"00 18 23 +44 01 23";"GRB 34 AB";"2019";"143";66;34.1;8.31;11.36;3.05;"Y"
"HD 1429";"And";"73883";"00 18 31 +26 08 25";"STF 24";"2020";"91";247;5.2;7.79;8.44;0.65;""
"HD 1430";"Psc";"73882";"00 18 27 +21 28 40";"COU 21";"2016";"14";167;1.2;8.89;12.20;3.31;""
"HD 1451";"Scl";"166177";"00 18 32 -27 57 07";"HJ 1949";"2015";"17";324;70.9;8.62;9.07;0.45;""
"HD 1428";"And";"53802";"00 18 36 +35 59 24";"ES 2579";"2016";"13";94;14.8;7.90;11.90;4.00;""
"26 And";"And";"36256";"00 18 42 +43 47 28";"STT 5";"2016";"23";240;6.1;6.08;10.07;3.99;""
"";"Cet";"147212";"00 18 48 -10 56 58";"HJ 1951";"2015";"12";225;19.6;8.21;14.30;6.09;""
"";"Cet";"147213";"00 18 56 -11 35 21";"GAL 16";"2015";"8";352;51.2;8.80;12.69;3.89;""
"HD 1558";"Hyi";"255657";"00 19 05 -77 59 20";"HDS 42";"2016";"4";41;0.9;7.89;11.08;3.19;""
"V377 Cas";"Cas";"";"00 19 14 +59 42 17";"KR 4";"2020";"42";180;2.2;8.16;9.37;1.21;""
"HD 1487";"Cas";"21295";"00 19 14 +55 58 17";"STI 1324";"2015";"11";34;7.9;8.79;12.50;3.71;""
"HD 1524";"Scl";"192460";"00 19 15 -33 54 32";"RST 2239";"2016";"7";48;1.4;8.84;12.49;3.65;""
"";"Cet";"128694";"00 19 26 -08 49 26";"HJ 1953 AB";"2008";"10";18;68.4;3.67;12.87;9.20;""
"Iot Cet";"Cet";"128694";"00 19 26 -08 49 26";"HJ 1953 AC";"2014";"15";191;106.4;3.67;10.40;6.73;""
"HD 1562";"And";"53817";"00 20 00 +38 13 39";"S 384 AB";"2015";"47";22;104.0;7.04;10.30;3.26;""
"";"And";"53817";"00 20 00 +38 13 39";"S 384 AC";"2016";"6";272;19.8;7.04;13.60;6.56;""
"";"Psc";"109145";"00 20 05 +06 17 33";"HJ 1955 AB";"2015";"9";60;41.9;6.97;12.94;5.97;""
"";"Psc";"109145";"00 20 05 +06 17 33";"HJ 1955 AC";"2015";"11";10;60.8;6.97;13.66;6.69;""
"HD 1611";"Scl";"192466";"00 20 10 -35 54 10";"I 701";"2008";"18";58;0.6;8.33;8.76;0.43;""
"HD 232161";"Cas";"21309";"00 20 17 +54 12 04";"HDS 44";"2019";"16";39;12.2;8.95;10.34;1.39;""
"HD 1620";"Scl";"192468";"00 20 19 -32 46 10";"B 1025";"2019";"9";178;0.6;8.83;10.64;1.81;"Y"
"HD 1600";"Cas";"36278";"00 20 31 +49 11 29";"ES 1197";"2020";"12";107;5.6;8.43;11.40;2.97;""
"HD 1614";"And";"36280";"00 20 33 +45 30 32";"A 647";"2021";"44";91;0.7;7.17;9.56;2.39;"Y"
"HD 1634";"Psc";"91856";"00 20 38 +12 18 40";"BU 1015";"2021";"107";113;0.5;8.39;9.67;1.28;"Y"
"Pi Tuc";"Tuc";"248167";"00 20 39 -69 37 30";"HUB 1";"2016";"2";216;2.3;5.56;10.10;4.54;""
"";"Tuc";"255660";"00 20 43 -71 58 41";"B 1907";"2016";"5";44;5.3;8.30;13.00;4.70;""
"HD 1641";"And";"53827";"00 20 54 +32 58 41";"AC 1";"2020";"134";289;1.9;7.27;8.26;0.99;"Y"
"HD 1663";"Psc";"91858";"00 20 55 +10 58 37";"BU 1093";"2020";"113";120;0.8;6.73;8.55;1.82;"Y"
"";"Tuc";"248168";"00 20 55 -65 06 49";"RST 2241";"2016";"6";320;4.1;8.51;13.50;4.99;""
"HD 1624";"Cep";"11124";"00 20 57 +67 40 03";"HJ 1018";"2020";"95";87;1.5;8.57;8.89;0.32;"Y"
"HD 1649";"And";"36288";"00 21 01 +43 42 47";"ES 1485";"2016";"11";96;9.2;8.60;12.50;3.90;""
"HD 1658";"Cep";"11128";"00 21 22 +67 00 20";"STT 6 AB";"2021";"78";153;0.7;7.54;8.77;1.23;"Y"
"";"Cep";"11128";"00 21 22 +67 00 20";"STF 26 AB,C";"2020";"42";115;13.1;7.54;9.92;2.38;""
"HD 1688";"And";"73916";"00 21 21 +27 44 01";"COU 347 Aa,Ab";"2018";"15";48;0.4;8.72;10.22;1.50;""
"";"And";"73916";"00 21 21 +27 44 01";"CHE 10 AB";"2015";"10";92;10.1;8.44;13.00;4.56;""
"HD 1716";"And";"73921";"00 21 32 +26 57 44";"HJ 1020";"2016";"22";182;11.2;8.22;11.71;3.49;""
"HD 1766";"Cet";"166213";"00 21 52 -23 00 28";"HJ 1957 A,BC";"2016";"44";27;6.1;7.67;9.15;1.48;""
"HD 1756";"And";"73927";"00 22 00 +27 11 10";"HDS 48";"2015";"13";243;10.3;8.79;11.74;2.95;""
"HD 1743";"Cas";"11140";"00 22 03 +62 11 06";"HDS 49";"2012";"3";226;0.3;8.51;10.68;2.17;""
"42 Psc";"Psc";"91866";"00 22 25 +13 28 57";"STF 27";"2019";"52";315;28.9;6.38;11.25;4.87;""
"";"Cas";"21335";"00 22 49 +53 11 33";"MLR 647 AB";"2018";"8";63;0.2;8.91;"";"";""
"V745 Cas";"Cas";"11149";"00 22 53 +62 14 29";"ES 115 AB";"2017";"26";84;9.4;8.12;11.13;3.01;""
"";"Cas";"11149";"00 22 53 +62 14 29";"ES 115 AC";"2017";"15";55;22.5;8.12;10.80;2.68;""
"";"Cas";"11149";"00 22 53 +62 14 29";"ES 115 AD";"2017";"15";82;43.2;8.12;12.14;4.02;""
"";"Cas";"11149";"00 22 53 +62 14 29";"ABH 3 AE";"2017";"13";192;57.6;8.12;12.85;4.73;""
"HD 1821";"Cas";"21336";"00 22 52 +54 19 44";"ES 42";"2020";"31";209;6.9;8.35;9.40;1.05;""
"HD 1846";"Cas";"21341";"00 23 12 +51 46 06";"HJ 1022";"2020";"20";41;6.3;8.46;10.50;2.04;""
"HD 2002";"Hyi";"255667";"00 23 16 -76 43 27";"I 436";"1991";"7";336;0.6;8.56;9.05;0.49;""
"HD 1985";"Tuc";"248178";"00 23 43 -62 25 30";"HDS 54";"2014";"2";244;0.7;7.78;11.61;3.83;""
"HD 1917";"Cas";"11157";"00 23 53 +60 57 41";"FOX 106 AB";"2015";"8";200;81.6;6.61;10.88;4.27;""
"HD 1941";"And";"73956";"00 23 53 +29 30 09";"STF 28 AB";"2020";"42";224;33.0;8.32;8.55;0.23;""
"HD 1940";"Cas";"36325";"00 23 59 +49 12 05";"HDS 55";"2014";"2";314;0.1;8.76;10.83;2.07;""
"HD 1969";"Psc";"";"00 23 57 +03 45 40";"OCC 951 Aa,Ab";"1995";"0";-1;0.1;8.80;8.80;0.00;""
"HD 1978";"Psc";"128739";"00 23 60 -03 28 31";"BU 488 AB";"2016";"22";340;3.3;7.41;10.28;2.87;""
"";"Psc";"128739";"00 23 60 -03 28 31";"BU 488 AC";"2015";"5";58;40.3;7.41;12.40;4.99;""
"";"Tuc";"";"00 24 09 -62 11 04";"CVN 1";"2022";"6";104;0.4;7.90;9.60;1.70;""
"";"Cas";"21366";"00 24 16 +52 01 12";"HU 506 AB";"2021";"52";144;0.1;5.95;6.84;0.89;""
"HD 2071";"Phe";"232028";"00 24 42 -53 59 02";"HJ 3364";"2015";"15";247;51.4;7.35;11.19;3.84;""
"";"Cas";"36347";"00 25 09 +48 02 51";"HDS 56 AB";"2022";"50";204;0.2;7.72;10.63;2.91;"Y"
"HD 2091";"And";"36353";"00 25 24 +44 19 28";"HJ 1963 AB";"2016";"11";51;27.5;8.69;12.00;3.31;""
"";"And";"36353";"00 25 24 +44 19 28";"BKO 3 AC";"2016";"7";170;24.1;8.69;14.16;5.47;""
"HD 2095";"Psc";"73969";"00 25 23 +20 35 32";"A 2301";"2016";"27";228;2.8;8.99;11.24;2.25;""
"HD 2125";"And";"53882";"00 25 38 +36 29 02";"HO 210";"2016";"28";78;1.0;8.42;10.53;2.11;""
"HD 2160";"Cet";"147265";"00 25 35 -18 48 57";"HJ 1964";"2016";"21";116;6.6;8.61;11.60;2.99;""
"HD 2202";"Phe";"232036";"00 25 43 -50 50 17";"HJ 3365";"2016";"17";172;16.6;8.39;9.56;1.17;""
"HD 2153";"And";"53885";"00 25 49 +38 51 46";"ES 222";"2017";"18";153;6.3;8.72;11.78;3.06;""
"HD 2192";"Psc";"109199";"00 25 57 +03 55 31";"MIL 1";"2015";"9";350;67.2;8.70;12.21;3.51;""
"HD 2174";"Psc";"91890";"00 25 58 +19 04 33";"HDS 59";"2016";"17";266;0.8;8.99;11.71;2.72;""
"HD 2171";"And";"36361";"00 26 04 +44 10 36";"BU 489 AB";"2016";"15";137;4.7;8.59;12.30;3.71;""
"";"And";"36361";"00 26 04 +44 10 36";"FOX 107 AC";"2015";"12";197;103.8;8.59;11.07;2.48;""
"";"And";"36361";"00 26 04 +44 10 36";"TOB 10 AD";"2015";"12";147;163.1;8.59;11.04;2.45;""
"HD 2237";"Cet";"147273";"00 26 09 -11 22 37";"YR 4";"2023";"22";103;0.1;8.33;11.32;2.99;"Y"
"HD 2170";"Cas";"21395";"00 26 12 +56 46 45";"STT 9 AB";"2021";"26";51;2.0;6.87;9.67;2.80;""
"";"Cas";"21395";"00 26 12 +56 46 45";"STT 9 AC";"2018";"13";4;22.8;6.87;9.90;3.03;""
"";"Cas";"21395";"00 26 12 +56 46 45";"WAL 6 AE";"2015";"4";88;74.3;6.87;12.75;5.88;""
"";"Cas";"21395";"00 26 12 +56 46 45";"WAL 6 AD";"2015";"4";54;74.1;6.87;11.82;4.95;""
"CF Psc";"Psc";"109206";"00 26 16 +03 49 33";"HDO 18";"2016";"8";172;60.1;6.87;12.65;5.78;""
"10 Cet";"Cas";"21404";"00 26 33 +52 26 46";"ES 1052";"2016";"12";127;5.3;8.74;12.21;3.47;""
"10 Cet";"Cet";"128760";"00 26 37 -00 02 58";"HDS 61";"2020";"18";282;0.5;6.47;8.91;2.44;""
"";"Tuc";"248188";"00 26 49 -67 43 17";"HJ 3366";"2016";"8";350;20.3;8.16;13.50;5.34;""
"HD 2519";"Oct";"258225";"00 26 51 -83 08 21";"I 177";"2016";"9";25;1.3;8.54;9.16;0.62;""
"";"Cet";"128768";"00 27 08 -07 52 34";"A 431 AB";"2022";"80";270;0.2;8.84;8.95;0.11;"Y"
"HD 2291";"Cas";"11206";"00 27 11 +60 40 01";"STI 64";"2015";"10";265;13.3;7.73;12.10;4.37;""
"HD 2301";"Cas";"36374";"00 27 12 +49 59 09";"STF 30 AB";"2024";"93";316;13.0;6.96;8.92;1.96;""
"";"Cas";"36374";"00 27 12 +49 59 09";"STF 30 AC";"2024";"4";98;63.7;6.96;12.13;5.17;""
"";"Cas";"36374";"00 27 12 +49 59 09";"FLE 1 AD";"2024";"8";261;148.7;6.96;11.73;4.77;""
"HD 2301";"Psc";"74000";"00 27 11 +21 15 29";"BU 1225";"2016";"16";190;1.4;8.12;10.89;2.77;""
"HD 2343";"And";"53907";"00 27 23 +30 53 36";"HDS 62 AB";"2013";"5";314;0.1;8.55;10.46;1.91;""
"HD 2358";"Psc";"91903";"00 27 31 +16 01 32";"STT 10 AB";"2015";"27";240;114.2;6.46;10.19;3.73;""
"";"Cet";"147286";"00 27 40 -16 24 34";"YR 1 Aa,Ab";"2023";"17";340;0.1;7.51;8.72;1.21;"Y"
"HD 2394";"Cet";"147286";"00 27 40 -16 24 34";"HJ 1968 AB";"2015";"53";234;37.0;7.26;10.03;2.77;""
"";"Cet";"147286";"00 27 40 -16 24 34";"BU 1343 AC";"2015";"15";135;77.1;7.26;12.58;5.32;""
"HD 2390";"And";"74016";"00 27 53 +23 34 18";"BU 779";"2017";"56";244;0.6;8.98;9.47;0.49;""
"HD 2425";"Scl";"166288";"00 27 54 -24 50 54";"I 702";"2016";"15";83;1.4;8.74;10.32;1.58;""
"HD 2482";"Phe";"232053";"00 28 14 -54 37 21";"I 44";"2022";"20";269;0.4;8.80;9.55;0.75;""
"HD 2514";"Tuc";"";"00 28 14 -65 54 44";"R 3 AB";"2015";"11";242;1.6;8.43;10.07;1.64;""
"";"Tuc";"";"00 28 14 -65 54 44";"HJ 3370 AC";"2015";"21";69;50.7;8.43;9.82;1.39;""
"HD 2475";"Cet";"166296";"00 28 21 -20 20 05";"B 1909";"2021";"92";321;0.1;7.23;7.40;0.17;"Y"
"HD 2480";"Phe";"";"00 28 21 -45 52 10";"HU 1329";"2016";"17";144;4.9;8.75;10.86;2.11;""
"HD 2461";"And";"53923";"00 28 37 +39 05 24";"ES 1939";"2018";"8";281;6.4;8.44;12.40;3.96;""
"";"Cet";"147292";"00 28 33 -11 14 14";"RST 4146";"2016";"4";164;2.5;6.90;12.60;5.70;""
"HD 2471";"And";"53925";"00 28 41 +37 18 15";"A 1504 AB";"2020";"58";46;0.6;8.84;8.92;0.08;"Y"
"";"Cet";"166303";"00 28 51 -24 38 12";"LDS 2126";"1954";"1";193;5.0;7.15;19.60;12.45;""
"";"Cas";"";"00 28 54 +50 22 33";"DAE 1";"2013";"2";85;0.3;8.82;9.32;0.50;""
"V747 Cas";"Cas";"36408";"00 28 57 +48 24 49";"HDS 64";"2014";"4";114;0.3;7.67;7.87;0.20;""
"";"Psc";"91918";"00 29 09 +11 19 12";"A 805 AB";"2016";"10";307;4.2;8.11;14.20;6.09;""
"HD 2573";"Scl";"166306";"00 29 07 -27 00 37";"RST 1189";"2023";"9";46;0.5;8.32;9.88;1.56;""
"HD 2498";"Cas";"11224";"00 29 16 +64 14 58";"BU 1157";"2015";"9";89;1.8;8.47;10.58;2.11;""
"HD 2536";"Cas";"21436";"00 29 27 +53 23 13";"ES 613";"2015";"8";236;5.6;8.65;12.30;3.65;""
"";"Scl";"192570";"00 29 55 -32 16 24";"B 639";"1926";"1";331;2.9;8.20;15.00;6.80;""
"12 Cet";"Cet";"128791";"00 30 02 -03 57 26";"HJ 322 AB";"2015";"28";202;12.0;5.90;10.18;4.28;""
"";"And";"74041";"00 30 07 +29 45 06";"BU 1095 AB";"2008";"8";16;2.0;5.22;13.10;7.88;""
"28 And";"And";"74041";"00 30 07 +29 45 06";"BU 1095 AC";"2001";"7";131;136.6;5.22;12.27;7.05;""
"HD 2627";"And";"36420";"00 30 11 +45 57 03";"A 910";"2020";"16";36;2.6;8.70;10.20;1.50;""
"";"Cas";"21457";"00 30 20 +59 58 39";"BU 1094 AB";"2009";"13";285;0.3;6.07;8.45;2.38;""
"HD 2626";"Cas";"21457";"00 30 20 +59 58 39";"BU 1094 AC";"2015";"9";338;121.0;6.07;11.70;5.63;""
"";"Cas";"21463";"00 30 32 +51 49 14";"CBL 6";"2016";"10";40;44.1;8.95;14.98;6.03;""
"HD 2675";"Cas";"36427";"00 30 46 +47 31 48";"BU 394 AB";"2020";"71";278;0.9;8.49;8.77;0.28;"Y"
"49 Psc";"Psc";"91934";"00 30 47 +16 02 15";"STF 32";"2015";"47";100;28.0;6.84;10.64;3.80;""
"";"Cas";"11238";"00 30 60 +61 26 19";"HDS 67";"1991";"1";277;0.2;8.89;9.95;1.06;""
"HD 2712";"Cas";"36432";"00 31 03 +50 15 14";"HDS 68";"2012";"11";354;0.4;7.56;9.97;2.41;""
"HD 2731";"And";"53949";"00 30 58 +34 05 54";"STF 33";"2020";"84";213;2.8;8.83;8.91;0.08;""
"HD 2760";"Cet";"147317";"00 30 60 -10 05 05";"HJ 1981 A,BC";"2023";"28";89;78.9;6.91;8.43;1.52;""
"HD 236444";"Cas";"192583";"00 31 09 +56 47 40";"ES 2";"2020";"32";113;5.9;8.97;9.50;0.53;""
"";"Cas";"21478";"00 31 25 +60 15 20";"STI 87";"2015";"9";151;12.9;8.95;12.80;3.85;""
"HD 2767";"And";"53956";"00 31 26 +33 34 54";"HJ 5451";"2021";"36";86;56.3;6.01;9.34;3.33;""
"HD 2795";"Cet";"147322";"00 31 20 -11 13 26";"GAL 302 AB";"2015";"10";231;84.1;8.14;11.16;3.02;""
"";"Cet";"147322";"00 31 20 -11 13 26";"GAL 302 AC";"2016";"9";137;12.1;8.14;12.60;4.46;""
"Lam1 Phe";"Phe";"215131";"00 31 25 -48 48 13";"RST 11";"1999";"5";290;35.4;4.77;13.70;8.93;""
"HD 2776";"And";"53957";"00 31 29 +37 51 21";"ALI 481";"2015";"5";58;7.0;8.67;12.10;3.43;""
"HD 2819";"Cet";"147323";"00 31 32 -11 16 24";"HJ 1980";"2016";"20";120;5.7;8.31;10.53;2.22;""
"";"Tuc";"248201";"00 31 33 -62 57 29";"B 7 AB";"1932";"2";153;2.6;4.36;13.50;9.14;""
"Bet1 Tuc";"Tuc";"248201";"00 31 33 -62 57 29";"LCL 119 AC";"2021";"54";168;27.1;4.28;4.51;0.23;""
"";"Tuc";"248202";"00 31 33 -62 57 56";"I 260 CD";"2021";"79";330;0.4;4.60;6.54;1.94;"Y"
"HD 2815";"Psc";"";"00 31 43 +19 28 56";"HDS 70";"2014";"10";68;0.3;7.84;9.37;1.53;""
"Lam Cas";"Cas";"21489";"00 31 46 +54 31 20";"STT 12";"2024";"277";242;0.2;5.33;5.62;0.29;"Y"
"HD 2814";"And";"53963";"00 31 49 +36 58 02";"STT 13 AB";"2020";"27";132;6.7;8.29;10.68;2.39;""
"";"And";"53963";"00 31 49 +36 58 02";"STT 13 AC";"2017";"14";165;30.7;8.29;12.65;4.36;""
"";"And";"53963";"00 31 49 +36 58 02";"STT 13 AD";"2017";"17";174;42.5;8.29;10.65;2.36;""
"HD 2840";"And";"74067";"00 31 56 +28 30 34";"S 386 AB";"2024";"29";17;43.4;8.92;8.94;0.02;""
"HD 2854";"And";"74069";"00 32 01 +27 39 44";"COU 547";"2018";"40";36;0.1;8.90;9.10;0.20;"Y"
"HD 2893";"Cet";"147326";"00 32 07 -12 17 42";"HDS 71";"2023";"20";275;0.2;8.97;9.46;0.49;"Y"
"HD 2894";"Cet";"147325";"00 32 05 -18 13 19";"B 1910";"2023";"19";213;0.2;8.00;8.20;0.20;"Y"
"HD 2851";"Cas";"21498";"00 32 22 +58 20 19";"BU 1227 AB";"2016";"15";194;2.8;7.21;10.64;3.43;""
"";"Cas";"21498";"00 32 22 +58 20 19";"BU 1227 AC";"2015";"12";80;22.4;7.21;11.84;4.63;""
"";"Cas";"21498";"00 32 22 +58 20 19";"BU 1227 AD";"2015";"12";112;30.9;7.21;11.70;4.49;""
"";"Psc";"109263";"00 32 24 +06 57 20";"MCA 1 Aa,Ab";"2022";"71";288;0.2;5.84;7.99;2.15;"Y"
"51 Psc";"Psc";"109262";"00 32 24 +06 57 20";"STF 36 AB";"2018";"72";84;27.0;5.68;9.52;3.84;""
"";"Psc";"109262";"00 32 24 +06 57 20";"STF 36 AC";"2011";"16";226;174.0;5.68;9.94;4.26;""
"52 Psc";"Psc";"74084";"00 32 35 +20 17 40";"HJ 1982";"2014";"18";298;58.5;5.49;11.70;6.21;""
"HD 2923";"And";"53974";"00 32 43 +38 50 38";"HDS 73";"2015";"8";62;0.2;7.73;7.74;0.01;""
"HD 2925";"And";"74086";"00 32 39 +23 11 36";"BU 1310 AB";"2016";"8";214;3.8;6.86;11.80;4.94;""
"";"And";"74086";"00 32 39 +23 11 36";"BU 1310 AC";"2016";"12";275;28.1;6.86;12.50;5.64;""
"";"And";"74086";"00 32 39 +23 11 36";"BU 1310 AD";"2016";"12";156;93.6;6.86;11.44;4.58;""
"HD 2947";"Scl";"166344";"00 32 39 -25 21 34";"HJ 3442";"2015";"13";182;17.3;6.85;11.40;4.55;""
"";"Tuc";"248208";"00 32 44 -63 01 53";"B 8 Ea,Eb";"1964";"24";171;0.1;5.80;6.00;0.20;""
"HD 2942";"And";"74090";"00 32 49 +28 16 49";"STT 14 AB";"2016";"17";159;8.6;6.30;11.26;4.96;""
"";"And";"74090";"00 32 49 +28 16 49";"STT 14 AC";"2015";"5";88;58.2;6.30;13.29;6.99;""
"HD 2933";"And";"53976";"00 32 52 +35 51 29";"HO 211";"2016";"9";19;1.6;7.95;11.70;3.75;""
"";"Psc";"91956";"00 32 56 +16 10 02";"J 183";"2016";"12";103;21.7;6.95;12.90;5.95;""
"";"Cas";"4142";"00 33 19 +70 58 55";"LDS 5278";"2015";"3";224;54.7;6.41;20.80;14.39;""
"HD 3019";"Cet";"147336";"00 33 19 -19 29 50";"HJ 1984";"2015";"9";29;17.1;8.56;12.29;3.73;""
"";"Cet";"166358";"00 33 17 -21 51 14";"LDS 1077";"1969";"1";335;15.0;8.93;19.00;10.07;""
"HD 2982";"Cas";"36463";"00 33 27 +47 38 58";"A 911";"2015";"23";314;0.7;8.95;9.57;0.62;""
"HD 2993";"And";"53983";"00 33 30 +40 06 20";"HO 3";"2021";"25";132;0.5;8.09;9.72;1.63;""
"HD 3075";"Phe";"232087";"00 33 30 -55 19 42";"I 45 AB";"2016";"31";204;0.8;7.65;8.59;0.94;"Y"
"";"Phe";"232087";"00 33 30 -55 19 42";"HJ 3376 AB,C";"2016";"15";242;7.0;7.65;9.86;2.21;""
"HD 3093";"Tuc";"248212";"00 33 32 -61 08 50";"HJ 3378";"2015";"9";354;7.5;7.76;12.05;4.29;""
"HD 2992";"And";"36465";"00 33 33 +45 08 55";"A 912 AB";"2016";"19";202;15.2;8.38;9.67;1.29;""
"";"And";"36465";"00 33 33 +45 08 55";"WAL 7 AD";"2015";"9";299;43.9;8.38;13.01;4.63;""
"HD 3045";"Scl";"166362";"00 33 36 -26 05 30";"HJ 3377";"2015";"32";61;21.4;7.47;9.82;2.35;""
"HD 2973";"Cas";"192609";"00 33 39 +62 47 20";"STI 97";"2024";"17";8;13.1;8.41;10.55;2.14;""
"HD 3074";"Scl";"192609";"00 33 44 -35 00 07";"HJ 3375";"2016";"52";171;4.4;6.64;8.46;1.82;""
"HD 3101";"Scl";"192614";"00 34 05 -32 17 08";"RST 2247";"2015";"4";341;1.1;8.10;12.10;4.00;""
"HD 3081";"And";"53993";"00 34 11 +31 38 44";"HDS 75";"2011";"3";252;0.1;8.28;9.13;0.85;""
"16 Cas";"Cas";"11265";"00 34 25 +66 45 01";"HDS 76";"2011";"5";41;0.1;6.71;8.17;1.46;""
"16 Cas";"Cas";"21529";"00 34 21 +58 52 41";"MLR 443";"2016";"5";128;1.2;8.60;12.10;3.50;""
"";"Cet";"128831";"00 34 30 -04 32 48";"D 2 AB";"2019";"71";76;0.3;7.63;8.04;0.41;"Y"
"HD 3125";"Cet";"128831";"00 34 30 -04 32 48";"STF 39 AB,C";"2018";"60";45;20.1;7.10;8.65;1.55;""
"HD 3067";"Cas";"11269";"00 34 34 +62 54 12";"BU 108 AB";"2019";"25";6;4.5;7.81;10.60;2.79;""
"";"Cas";"11269";"00 34 34 +62 54 12";"BU 108 AC";"2015";"5";348;26.7;7.81;14.90;7.09;""
"";"Cas";"11269";"00 34 34 +62 54 12";"BU 108 AD";"2015";"5";216;17.7;7.81;13.90;6.09;""
"";"Cas";"11269";"00 34 34 +62 54 12";"BU 108 AE";"2015";"5";132;24.6;7.81;12.90;5.09;""
"";"Cas";"11269";"00 34 34 +62 54 12";"BU 108 AF";"2015";"12";222;35.8;7.81;12.06;4.25;""
"";"Cas";"36485";"00 34 39 +50 13 24";"ES 2580";"2016";"8";60;8.8;8.85;15.10;6.25;""
"";"Psc";"91979";"00 34 53 +18 54 00";"S 387";"2015";"26";233;42.1;8.99;9.01;0.02;""
"HD 3124";"Cas";"";"00 34 59 +56 36 06";"ES 3";"2016";"40";158;8.2;8.65;9.50;0.85;""
"HD 2972";"Cep";"93";"00 35 35 +83 37 54";"MLR 481";"2021";"11";37;0.5;8.24;9.56;1.32;""
"";"And";"53997";"00 35 05 +39 10 05";"STF 41 AB";"2016";"22";189;15.7;8.60;11.16;2.56;""
"";"And";"53997";"00 35 05 +39 10 05";"WAL 8 AC";"2015";"12";254;56.1;8.61;11.89;3.28;""
"";"And";"54000";"00 35 11 +37 50 15";"BU 1291";"2016";"7";168;3.1;8.90;13.30;4.40;""
"HD 3165";"And";"53999";"00 35 10 +36 49 56";"STF 40 AB";"2018";"67";312;11.8;6.72;8.48;1.76;""
"";"And";"53999";"00 35 10 +36 49 56";"STF 40 AC";"2015";"4";121;25.4;6.72;12.80;6.08;""
"";"Cet";"128839";"00 35 15 -03 35 34";"HO 212 AB";"2021";"241";9;0.1;5.61;6.90;1.29;"Y"
"NSV212 Cet";"Cet";"128839";"00 35 15 -03 35 34";"BU 490 AB,C";"1999";"16";322;24.0;4.91;12.50;7.59;""
"HD 3245";"Phe";"232098";"00 35 13 -53 32 56";"R 4";"2016";"18";91;2.6;8.96;9.80;0.84;""
"HD 3122";"Cas";"11272";"00 35 19 +69 44 14";"HDS 77";"1991";"1";190;0.1;8.83;11.00;2.17;""
