name,x,y,z,mag
93G Mon,-0.20894326,0.96674120,0.14749294,6.7
94G Mon,-0.21847134,0.96583068,-0.13943235,6.5
95G Mon,-0.22238364,0.96549143,0.13554265,6.6
96G Mon,-0.22240689,0.95889501,-0.17622580,7.0
97G Mon,-0.22609016,0.97188476,0.06575144,6.4
98G Mon,-0.22549156,0.96549295,0.13029547,6.8
99G Mon,-0.23293474,0.97179956,0.03670185,7.0
100G Mon,-0.23318937,0.96820127,-0.09060361,6.9
101G Mon,-0.23264857,0.96196000,-0.14320474,6.2
102G Mon,-0.23341437,0.95962697,-0.15695160,6.7
103G Mon,-0.23699494,0.96760398,0.08703983,6.8
104G Mon,-0.23755103,0.96622449,0.09989863,6.6
105G Mon,-0.23989592,0.97058507,-0.02036077,6.6
106G Mon,-0.24001722,0.96594765,-0.09662751,5.6
107G Mon,-0.24067980,0.95700814,0.16189088,6.4
19 Mon,-0.24426981,0.96711916,-0.07080108,5.5
109G Mon,-0.24963959,0.96789756,0.02923010,6.6
110G Mon,-0.24909267,0.96432699,-0.08958964,6.2
111G Mon,-0.24676026,0.95357895,-0.17261679,6.8
112G Mon,-0.25036979,0.95435286,0.16286677,6.1
113G Mon,-0.25423208,0.94991223,-0.18174927,6.7
114G Mon,-0.26891711,0.94691512,-0.17616853,6.6
20 Mon,-0.27501990,0.95884518,-0.07056895,5.4
116G Mon,-0.27855053,0.95825697,-0.06444522,6.9
21 Mon,-0.27982862,0.96004849,-0.00168715,6.0
delta Mon,-0.28184955,0.95944557,-0.00500326,4.6
119G Mon,-0.29155737,0.95438584,-0.06435814,6.7
120G Mon,-0.28946514,0.94213996,-0.16906281,6.3
121G Mon,-0.29009794,0.94078672,-0.17539536,6.3
122G Mon,-0.29497994,0.93841155,-0.17991828,6.3
123G Mon,-0.30471840,0.94577735,-0.11248064,6.8
124G Mon,-0.31894883,0.93579053,-0.15022559,6.8
125G Mon,-0.32172010,0.94167821,-0.09868294,6.9
126G Mon,-0.32533240,0.94438767,-0.04786191,6.6
127G Mon,-0.32191927,0.93447990,-0.15203713,6.6
128G Mon,-0.32604941,0.94535264,-0.00040724,7.0
129G Mon,-0.32516314,0.94034189,-0.10013018,6.2
130G Mon,-0.33927272,0.93574196,-0.09633797,6.4
131G Mon,-0.34044850,0.93728282,-0.07480468,6.9
132G Mon,-0.34276921,0.93941180,-0.00383971,6.9
133G Mon,-0.34765694,0.92207478,-0.17003751,7.0
134G Mon,-0.35414443,0.93474826,-0.02876488,6.0
135G Mon,-0.35283411,0.92701421,-0.12709346,6.3
136G Mon,-0.35057340,0.92006812,-0.17485122,6.2
137G Mon,-0.35979480,0.92900877,-0.08654719,6.6
138G Mon,-0.36095067,0.93199329,-0.03321332,6.8
U Mon,-0.35678146,0.91944086,-0.16533450,0.0
140G Mon,-0.36212580,0.93200745,-0.01506744,6.8
141G Mon,-0.35723250,0.91822646,-0.17101204,6.9
142G Mon,-0.36277062,0.91976976,-0.14973667,6.3
143G Mon,-0.36842227,0.92914627,-0.03085834,6.9
144G Mon,-0.37985620,0.91441967,-0.13980680,6.7
25 Mon,-0.38611343,0.92002549,-0.06685439,5.7
146G Mon,-0.38714888,0.91465358,-0.11629516,6.9
147G Mon,-0.39702299,0.91600353,-0.05753499,7.0
148G Mon,-0.39714669,0.90741354,-0.13738692,6.3
alpha Mon,-0.39861474,0.90289130,-0.16091483,4.0
150G Mon,-0.41122003,0.90828469,-0.07692205,6.9
151G Mon,-0.41749615,0.90579239,-0.07236785,6.9
152G Mon,-0.41905199,0.90311417,-0.09370287,7.0
153G Mon,-0.41960328,0.90069705,-0.11259625,6.1
154G Mon,-0.43377424,0.88772992,-0.15419307,6.2
155G Mon,-0.43444007,0.88095731,-0.18755275,6.7
156G Mon,-0.44688831,0.89015056,-0.08901019,6.4
27 Mon,-0.47436922,0.87839598,-0.05826099,5.6
158G Mon,-0.47841290,0.87701603,-0.04431684,6.9
28 Mon,-0.48039872,0.87686057,-0.01823768,5.2
160G Mon,-0.47803402,0.87194234,-0.10583020,6.8
161G Mon,-0.48323762,0.86924764,-0.10435488,6.6
162G Mon,-0.49791664,0.86721653,-0.00381063,6.9
163G Mon,-0.49561484,0.85469393,-0.15448047,6.5
zeta Mon,-0.50819594,0.86002597,-0.04574075,4.9
165G Mon,-0.50200307,0.84365166,-0.19038066,6.6
1G Mus,-0.29865188,0.05927010,-0.95251987,6.9
2G Mus,-0.26281728,0.05213854,-0.96343586,6.6
3G Mus,-0.31434932,0.06221908,-0.94726622,6.9
4G Mus,-0.42687552,0.07918092,-0.90083721,5.7
5G Mus,-0.31115340,0.05596197,-0.94871061,6.1
6G Mus,-0.30856262,0.04997624,-0.94989025,6.5
7G Mus,-0.39818148,0.05811797,-0.91546371,6.6
8G Mus,-0.34671824,0.04872807,-0.93670275,7.0
9G Mus,-0.30395422,0.03940933,-0.95187118,7.0
10G Mus,-0.35592926,0.04422819,-0.93346571,6.9
11G Mus,-0.38902237,0.04747880,-0.92000400,6.7
12G Mus,-0.42449836,0.04889716,-0.90410741,5.8
13G Mus,-0.26530663,0.02700734,-0.96378576,6.8
14G Mus,-0.37630812,0.03659344,-0.92577163,7.0
lambda Mus,-0.40458881,0.03590100,-0.91379375,3.8
mu Mus,-0.40363542,0.03132381,-0.91438354,5.3
17G Mus,-0.34886323,0.02442039,-0.93685543,5.6
18G Mus,-0.42952195,0.02674101,-0.90266041,5.5
19G Mus,-0.41134658,0.02053802,-0.91124760,7.0
20G Mus,-0.34111506,0.01151463,-0.93995103,7.0
21G Mus,-0.29895582,0.00584899,-0.95424903,7.0
22G Mus,-0.36650629,0.00599748,-0.93039624,6.5
23G Mus,-0.32892930,0.00557399,-0.94433810,7.0
24G Mus,-0.28368933,0.00330102,-0.95891056,7.0
25G Mus,-0.38054781,0.00296120,-0.92475651,6.0
26G Mus,-0.42498814,0.00108171,-0.90519827,6.9
27G Mus,-0.42240731,0.00015359,-0.90640611,6.7
28G Mus,-0.37533459,0.00027295,-0.92688935,7.0
29G Mus,-0.26434596,-0.00146102,-0.96442681,5.8
S Mus,-0.35079276,-0.00928794,-0.93640706,6.7
31G Mus,-0.40884990,-0.01353318,-0.91250129,7.0
32G Mus,-0.40923884,-0.01381420,-0.91232272,7.0
33G Mus,-0.31010473,-0.01288429,-0.95061509,6.5
34G Mus,-0.42224005,-0.01908150,-0.90628320,6.7
epsilon Mus,-0.38603784,-0.01826135,-0.92230218,4.7
36G Mus,-0.41952713,-0.02498574,-0.90739887,6.8
37G Mus,-0.29489725,-0.01950089,-0.95532996,7.0
zeta2 Mus,-0.39264893,-0.02607971,-0.91931859,5.8
zeta1 Mus,-0.38004105,-0.02529782,-0.92462361,6.5
40G Mus,-0.39056929,-0.02822476,-0.92014075,7.0
41G Mus,-0.30958669,-0.02393464,-0.95056994,6.9
42G Mus,-0.42011017,-0.03367827,-0.90684796,6.9
43G Mus,-0.30211087,-0.03261969,-0.95271453,6.2
gamma Mus,-0.31637326,-0.03469507,-0.94800011,4.0
alpha Mus,-0.36430318,-0.04755720,-0.93006532,2.9
46G Mus,-0.26172698,-0.03592970,-0.96447294,6.7
47G Mus,-0.39491330,-0.05459386,-0.91709487,6.9
48G Mus,-0.40542786,-0.05797168,-0.91228698,6.8
R Mus,-0.35880278,-0.05437058,-0.93182853,0.0
50G Mus,-0.36732202,-0.06042561,-0.92812891,6.9
beta Mus,-0.37847755,-0.06441111,-0.92336664,3.4
52G Mus,-0.31527053,-0.05798147,-0.94722893,6.3
53G Mus,-0.31020037,-0.06624169,-0.94836057,6.6
delta Mus,-0.31870431,-0.07607304,-0.94479652,3.7
55G Mus,-0.31954561,-0.07762607,-0.94438594,6.6
theta Mus,-0.41372070,-0.11101738,-0.90360961,5.9
57G Mus,-0.34048452,-0.09645439,-0.93528971,6.4
58G Mus,-0.39740389,-0.11501788,-0.91040707,6.6
eta Mus,-0.37070877,-0.11121796,-0.92206593,5.3
60G Mus,-0.34301128,-0.10293551,-0.93367422,6.9
61G Mus,-0.41178209,-0.12694300,-0.90239735,6.8
62G Mus,-0.38668399,-0.11972951,-0.91440710,5.5
63G Mus,-0.36014218,-0.11240169,-0.92610122,6.8
64G Mus,-0.30452663,-0.09633349,-0.94761986,6.6
65G Mus,-0.30122525,-0.10025296,-0.94826826,6.6
iota1 Mus,-0.25725880,-0.08772420,-0.96235252,5.6
67G Mus,-0.32342511,-0.11257580,-0.93953334,6.1
iota2 Mus,-0.25942070,-0.09114445,-0.96145389,6.8
69G Mus,-0.33725549,-0.12230675,-0.93343441,6.6
70G Mus,-0.41110354,-0.15098516,-0.89899798,6.7
71G Mus,-0.39977433,-0.15215951,-0.90389599,7.0
72G Mus,-0.39411123,-0.15309652,-0.90622171,6.7
73G Mus,-0.31933075,-0.13115702,-0.93852315,6.7
74G Mus,-0.24672004,-0.10356380,-0.96353711,7.0
75G Mus,-0.30238385,-0.13732652,-0.94324198,7.0
1G Nor,-0.39529814,-0.47438141,-0.78657591,7.0
2G Nor,-0.37609893,-0.48815407,-0.78756282,5.8
3G Nor,-0.30954504,-0.40243654,-0.86152580,6.4
4G Nor,-0.29922180,-0.40278009,-0.86500550,6.9
5G Nor,-0.39052896,-0.52576781,-0.75568203,6.6
6G Nor,-0.38139572,-0.52047556,-0.76396498,7.0
7G Nor,-0.37518632,-0.51553193,-0.77036489,6.8
8G Nor,-0.38673315,-0.54059833,-0.74712175,7.0
9G Nor,-0.28960805,-0.40795777,-0.86585082,6.9
10G Nor,-0.36960118,-0.52265094,-0.76826490,7.0
11G Nor,-0.35395546,-0.50292766,-0.78852983,6.7
12G Nor,-0.34520569,-0.49599288,-0.79675849,6.0
13G Nor,-0.37769039,-0.54401597,-0.74926404,6.4
14G Nor,-0.32874263,-0.47572495,-0.81585173,6.1
15G Nor,-0.40163259,-0.58174691,-0.70729188,6.6
16G Nor,-0.38696124,-0.56655565,-0.72751336,6.5
17G Nor,-0.35851770,-0.52969436,-0.76869301,6.9
18G Nor,-0.27929685,-0.41832648,-0.86428943,6.2
19G Nor,-0.40162131,-0.61092580,-0.68225361,7.0
20G Nor,-0.40669474,-0.61874127,-0.67212992,6.8
21G Nor,-0.39421712,-0.59947296,-0.69658096,6.9
22G Nor,-0.39328926,-0.59996096,-0.69668530,6.9
23G Nor,-0.36574002,-0.56354906,-0.74070689,6.7
24G Nor,-0.38910609,-0.60911116,-0.69107166,6.9
25G Nor,-0.31784532,-0.50012027,-0.80551478,6.5
26G Nor,-0.31117587,-0.49501664,-0.81125095,6.7
27G Nor,-0.33349634,-0.53743809,-0.77455826,6.6
iota1 Nor,-0.28258765,-0.45836814,-0.84264041,5.4
29G Nor,-0.27105086,-0.44101794,-0.85559021,6.8
eta Nor,-0.34354493,-0.56079744,-0.75331475,5.2
31G Nor,-0.31026379,-0.50979306,-0.80240104,6.9
32G Nor,-0.28617775,-0.48293780,-0.82757077,6.6
delta Nor,-0.36082501,-0.61052704,-0.70502627,4.9
34G Nor,-0.26487023,-0.44816859,-0.85380834,7.0
35G Nor,-0.33835961,-0.57604793,-0.74409782,6.9
iota2 Nor,-0.26987171,-0.46298874,-0.84428116,6.0
zeta Nor,-0.27782771,-0.49830477,-0.82128200,6.3
38G Nor,-0.28835303,-0.51489139,-0.80730378,6.0
39G Nor,-0.29045371,-0.52157451,-0.80224477,6.5
kappa Nor,-0.28369960,-0.50988209,-0.81211747,5.5
41G Nor,-0.25673755,-0.47048286,-0.84423439,6.0
theta Nor,-0.32463773,-0.59905060,-0.73194858,5.4
43G Nor,-0.34932266,-0.64819784,-0.67661898,6.6
44G Nor,-0.28168885,-0.52397423,-0.80380495,6.0
45G Nor,-0.28481451,-0.53378382,-0.79621324,6.8
gamma1 Nor,-0.30414536,-0.57001265,-0.76327006,5.4
S Nor,-0.25056861,-0.47382485,-0.84421880,6.6
48G Nor,-0.26495458,-0.51142226,-0.81746336,6.6
gamma2 Nor,-0.29650327,-0.57262419,-0.76432149,4.6
lambda Nor,-0.33945391,-0.65627407,-0.67385117,5.7
51G Nor,-0.30376003,-0.59788139,-0.74180030,6.9
52G Nor,-0.29334807,-0.58283530,-0.75779279,5.9
53G Nor,-0.32395623,-0.64751360,-0.68976699,6.5
54G Nor,-0.30981603,-0.63486542,-0.70778523,6.9
55G Nor,-0.22673277,-0.47384666,-0.85091809,6.1
56G Nor,-0.29212233,-0.61256184,-0.73446071,7.0
epsilon Nor,-0.29205020,-0.61252522,-0.73451993,5.0
58G Nor,-0.22865507,-0.48665145,-0.84314128,6.6
59G Nor,-0.29198187,-0.63082202,-0.71889510,5.9
mu Nor,-0.29021510,-0.66112846,-0.69187019,5.5
61G Nor,-0.28885517,-0.67707503,-0.67685456,6.0
62G Nor,-0.28040692,-0.67363436,-0.68380458,6.3
63G Nor,-0.24472356,-0.66127814,-0.70909915,7.0
64G Nor,-0.23620845,-0.69418872,-0.67993205,6.6
gamma3 Oct,0.12326191,0.00233088,-0.99237144,5.6
2G Oct,0.07510068,0.00279757,-0.99717203,6.4
3G Oct,0.10056303,0.04761648,-0.99379060,6.2
4G Oct,0.07195401,0.03541876,-0.99677888,6.1
5G Oct,0.03640522,0.06700359,-0.99708835,6.5
6G Oct,-0.00393584,0.07095314,-0.99747188,6.8
7G Oct,-0.02127326,0.05126327,-0.99845857,6.7
8G Oct,-0.04435956,0.05079064,-0.99772368,6.9
zeta Oct,-0.06334111,0.05582633,-0.99642929,5.7
10G Oct,-0.07445527,0.02779449,-0.99683694,6.9
eta Oct,-0.10229394,0.02735377,-0.99437806,6.3
12G Oct,-0.08827338,0.00148303,-0.99609518,6.6
13G Oct,-0.03976046,-0.00133925,-0.99920834,6.7
14G Oct,-0.07902409,-0.00546816,-0.99685771,6.9
15G Oct,-0.11950555,-0.01047290,-0.99277829,7.0
iota Oct,-0.09520360,-0.01767359,-0.99530092,6.0
17G Oct,-0.07947874,-0.02744433,-0.99645870,7.0
kappa Oct,-0.07941763,-0.02933809,-0.99640961,5.7
delta Oct,-0.10224457,-0.06335315,-0.99273986,4.7
20G Oct,-0.03286988,-0.02504392,-0.99914582,6.8
pi1 Oct,-0.09706437,-0.08150684,-0.99193505,6.0
pi2 Oct,-0.09837433,-0.08495191,-0.99151685,5.9
omega Oct,-0.07498886,-0.06538815,-0.99503822,5.9
rho Oct,-0.06851160,-0.07798512,-0.99459765,5.9
25G Oct,-0.02134612,-0.04137212,-0.99891576,7.0
26G Oct,-0.02998131,-0.06066257,-0.99770796,6.3
27G Oct,-0.05257954,-0.11035919,-0.99250000,7.0
28G Oct,-0.03261866,-0.12382119,-0.99176829,6.8
29G Oct,-0.01386124,-0.08331528,-0.99642683,6.4
chi Oct,-0.00334671,-0.04077945,-0.99916257,5.8
31G Oct,-0.00285012,-0.09722268,-0.99525857,6.5
32G Oct,0.00499384,-0.16867352,-0.98565932,6.4
phi Oct,0.00761363,-0.25716066,-0.96633867,5.8
sigma Oct,0.00085131,-0.01259548,-0.99992031,5.8
35G Oct,0.01015999,-0.14059220,-0.99001546,6.3
36G Oct,0.01092220,-0.11395256,-0.99342615,6.4
37G Oct,0.02101695,-0.20395703,-0.97875422,6.9
38G Oct,0.02588446,-0.20646618,-0.97811130,6.4
39G Oct,0.02260641,-0.15720151,-0.98730777,6.6
40G Oct,0.04608363,-0.24535745,-0.96833673,6.9
41G Oct,0.05338204,-0.22574858,-0.97272192,6.7
42G Oct,0.06196077,-0.23382346,-0.97030276,6.7
43G Oct,0.04205187,-0.13269820,-0.99026402,7.0
44G Oct,0.05719186,-0.13335824,-0.98941633,6.9
45G Oct,0.05411455,-0.09569584,-0.99393859,6.4
46G Oct,0.09533801,-0.15848629,-0.98274756,6.8
47G Oct,0.08190769,-0.12572607,-0.98867795,6.3
48G Oct,0.04925732,-0.07556058,-0.99592385,7.0
49G Oct,0.08120445,-0.11924607,-0.98953838,6.5
mu1 Oct,0.13814700,-0.18578918,-0.97282978,6.3
mu2 Oct,0.14682599,-0.19704198,-0.96933822,6.2
alpha Oct,0.14593342,-0.15995759,-0.97627712,5.6
53G Oct,0.15848392,-0.16659424,-0.97320563,6.8
B Oct,0.00721486,-0.00697543,-0.99994964,6.7
55G Oct,0.17612771,-0.16924496,-0.96970881,6.7
56G Oct,0.05859684,-0.05627421,-0.99669435,6.9
57G Oct,0.08862736,-0.07873317,-0.99294828,6.7
58G Oct,0.12383702,-0.10697185,-0.98651985,6.5
59G Oct,0.13462631,-0.10981484,-0.98479260,6.5
nu Oct,0.16433094,-0.12898706,-0.97793542,3.8
61G Oct,0.06047802,-0.04696794,-0.99706390,7.0
lambda Oct,0.09316220,-0.07052194,-0.99315027,5.7
63G Oct,0.18960809,-0.12725129,-0.97357890,6.8
64G Oct,0.17101466,-0.11029946,-0.97907508,6.6
65G Oct,0.20008623,-0.12750990,-0.97144569,6.9
66G Oct,0.19423403,-0.12284898,-0.97323238,6.2
67G Oct,0.20171935,-0.11783592,-0.97232916,6.5
68G Oct,0.19886168,-0.11475500,-0.97328584,6.9
psi Oct,0.18056175,-0.09846250,-0.97862280,5.9
epsilon Oct,0.13653048,-0.07422002,-0.98785162,5.6
upsilon Oct,0.05225060,-0.02805568,-0.99823983,6.4
72G Oct,0.22230366,-0.10970844,-0.96878539,6.2
73G Oct,0.16765367,-0.07514148,-0.98297813,6.6
74G Oct,0.09718330,-0.04312491,-0.99433176,6.9
beta Oct,0.12873701,-0.05126321,-0.99035290,4.4
76G Oct,0.22475393,-0.08593756,-0.97061857,7.0
xi Oct,0.15019847,-0.05570916,-0.98708506,5.7
78G Oct,0.19976749,-0.07350013,-0.97708274,6.7
79G Oct,0.16478803,-0.04560944,-0.98527391,6.3
80G Oct,0.14153565,-0.03685628,-0.98924682,7.0
tau Oct,0.03118116,-0.00715815,-0.99948812,6.0
82G Oct,0.16687368,-0.03726246,-0.98527391,6.6
83G Oct,0.20425360,-0.03125519,-0.97841892,6.1
84G Oct,0.21367324,-0.02757752,-0.97651586,6.4
85G Oct,0.18157605,-0.01827041,-0.98320716,6.1
gamma1 Oct,0.12655125,-0.00846099,-0.99192399,5.5
gamma2 Oct,0.12410391,-0.00507493,-0.99225625,6.1
theta Oct,0.21204490,-0.00448799,-0.97724962,5.4
1G Oph,-0.51729519,-0.85373549,-0.05950964,7.0
2G Oph,-0.50081007,-0.85932751,-0.10366054,6.8
3G Oph,-0.49988344,-0.86018023,-0.10102736,6.9
4G Oph,-0.48725328,-0.87302936,0.02009902,7.0
5G Oph,-0.47465232,-0.87754601,-0.06795725,7.0
6G Oph,-0.46888071,-0.87278165,-0.13565793,6.9
delta Oph,-0.46942873,-0.88101143,-0.05878369,2.7
8G Oph,-0.45946384,-0.88592249,-0.06351629,6.9
epsilon Oph,-0.45382309,-0.88780310,-0.07648700,3.3
10G Oph,-0.43750501,-0.89867631,-0.03114909,6.6
psi Oph,-0.40970780,-0.84736403,-0.33780720,4.8
rho Oph,-0.39552434,-0.83001058,-0.39324665,5.0
14G Oph,-0.42960434,-0.90220339,-0.03832967,7.0
15G Oph,-0.40235850,-0.86073517,-0.31183747,4.6
16G Oph,-0.42006455,-0.90633193,0.04591510,6.6
17G Oph,-0.41532403,-0.90073517,-0.12720887,5.7
upsilon Oph,-0.41429717,-0.89919595,-0.14072844,5.2
19G Oph,-0.41697049,-0.90725393,0.05500827,6.9
20G Oph,-0.41054822,-0.90156074,-0.13652248,6.6
21G Oph,-0.41384250,-0.91019856,0.01652170,5.9
22G Oph,-0.39912934,-0.88311718,-0.24657618,6.1
23G Oph,-0.40441618,-0.90585045,-0.12602583,6.9
phi Oph,-0.39037527,-0.87662564,-0.28130880,4.6
lambda Oph,-0.40396262,-0.91392513,0.03943421,3.8
omega Oph,-0.37649150,-0.85294844,-0.36157033,4.7
12 Oph,-0.38331001,-0.92292339,-0.03585883,6.3
zeta Oph,-0.37544270,-0.90939025,-0.17903117,2.6
29G Oph,-0.35928771,-0.88077382,-0.30846364,7.0
30G Oph,-0.37503195,-0.92051822,-0.10953192,6.4
31G Oph,-0.37061971,-0.91731598,-0.14550747,6.9
32G Oph,-0.37414726,-0.92721157,-0.01710339,7.0
33G Oph,-0.36641984,-0.91630820,-0.16160382,6.7
34G Oph,-0.34708639,-0.87218957,-0.34469754,6.8
35G Oph,-0.36722925,-0.92456733,-0.10157720,6.8
36G Oph,-0.33410852,-0.84854579,-0.41029445,6.3
37G Oph,-0.34873725,-0.88588781,-0.30591687,7.0
38G Oph,-0.36220634,-0.92147896,-0.14029643,6.9
39G Oph,-0.34818608,-0.88789592,-0.30067806,5.5
40G Oph,-0.34298624,-0.87688668,-0.33679399,6.0
41G Oph,-0.36349067,-0.93150464,-0.01317685,6.5
42G Oph,-0.36258649,-0.93158730,0.02600247,7.0
14 Oph,-0.36076808,-0.93232705,0.02475206,6.2
16 Oph,-0.34542050,-0.93819375,0.02184397,6.4
19 Oph,-0.33819352,-0.94022669,0.03998647,6.4
46G Oph,-0.32548762,-0.91092984,-0.25350471,6.1
18 Oph,-0.30344891,-0.85850024,-0.41339581,6.7
48G Oph,-0.32049363,-0.90903584,-0.26634127,6.5
20 Oph,-0.32444605,-0.92798661,-0.18323649,5.1
50G Oph,-0.31349239,-0.90701824,-0.28114131,6.9
51G Oph,-0.32589280,-0.94445291,-0.04245691,6.6
21 Oph,-0.32106398,-0.94672865,0.02495562,5.8
53G Oph,-0.31863474,-0.94680397,-0.04510146,7.0
54G Oph,-0.29758766,-0.89004103,-0.34535280,6.1
55G Oph,-0.31447297,-0.94925719,0.00418878,6.8
56G Oph,-0.31016882,-0.95036674,-0.02446126,6.5
57G Oph,-0.30387143,-0.93130095,-0.20084996,6.7
23 Oph,-0.30769710,-0.94582397,-0.10363161,5.8
59G Oph,-0.28738787,-0.88580384,-0.36436215,6.8
60G Oph,-0.29288074,-0.91244465,-0.28577200,6.5
24 Oph,-0.27971228,-0.87733542,-0.38992769,5.9
62G Oph,-0.28484927,-0.89954722,-0.33117321,6.5
63G Oph,-0.29330413,-0.93760696,-0.18672408,6.5
64G Oph,-0.28451766,-0.92459986,-0.25330773,6.5
kappa Oph,-0.28932989,-0.94267640,0.16628114,3.4
66G Oph,-0.26399523,-0.86777610,-0.42103581,6.3
26 Oph,-0.26352452,-0.86872391,-0.41937286,6.1
68G Oph,-0.27619986,-0.90979433,-0.30981917,6.7
69G Oph,-0.28044013,-0.95259806,0.11794181,6.8
30 Oph,-0.28136381,-0.95701993,-0.07033682,5.5
29 Oph,-0.26684458,-0.90885585,-0.32058544,6.8
72G Oph,-0.27258328,-0.95035003,0.15011055,6.6
73G Oph,-0.24032613,-0.84624011,-0.47552185,6.7
28 Oph,-0.24755281,-0.86784312,-0.43077363,6.8
31 Oph,-0.24494311,-0.86898652,-0.42995966,6.7
76G Oph,-0.27025034,-0.96278991,0.00058178,6.8
77G Oph,-0.25317491,-0.90296664,-0.34720846,6.4
78G Oph,-0.24789423,-0.89413021,-0.37293380,7.0
79G Oph,-0.24596138,-0.89805693,-0.36468719,6.6
80G Oph,-0.23515317,-0.86476174,-0.44372302,6.6
81G Oph,-0.26335023,-0.96457524,0.01553281,6.2
82G Oph,-0.26258958,-0.96482617,-0.01253695,5.9
83G Oph,-0.25399228,-0.95178713,0.17201507,6.9
84G Oph,-0.25704624,-0.96605079,-0.02594432,6.6
85G Oph,-0.24289601,-0.92258369,-0.29973466,6.6
86G Oph,-0.25126324,-0.96778753,-0.01594000,6.3
87G Oph,-0.24844893,-0.96647746,-0.06476453,6.7
88G Oph,-0.24262822,-0.95331654,-0.17977521,5.8
89G Oph,-0.23275437,-0.91479927,-0.33010255,7.0
eta Oph,-0.23623940,-0.93389460,-0.26838745,2.4
91G Oph,-0.23732152,-0.94685633,-0.21712114,6.5
92G Oph,-0.24247114,-0.97009398,0.01119896,7.0
93G Oph,-0.21426638,-0.86581028,-0.45217528,7.0
94G Oph,-0.21697355,-0.87921671,-0.42414674,6.6
95G Oph,-0.21213048,-0.86039862,-0.46337337,6.3
96G Oph,-0.23592090,-0.96809238,0.08448945,6.9
97G Oph,-0.23233610,-0.96250589,0.14000842,6.5
98G Oph,-0.20604021,-0.86153063,-0.46401768,7.0
99G Oph,-0.20660773,-0.86808851,-0.45137079,7.0
100G Oph,-0.22314533,-0.93787612,-0.26569634,6.8
101G Oph,-0.23124358,-0.97285543,0.00887197,6.8
102G Oph,-0.22716630,-0.96411223,0.13741573,7.0
A Oph,-0.20273410,-0.87234733,-0.44486966,4.9
105G Oph,-0.21688553,-0.94381741,-0.24933786,6.3
106G Oph,-0.19945957,-0.87351298,-0.44406187,6.8
107G Oph,-0.21833398,-0.96132417,-0.16788722,7.0
108G Oph,-0.21654468,-0.97542705,0.04062590,6.4
109G Oph,-0.21514219,-0.97077778,-0.10632192,6.3
U Oph,-0.21559856,-0.97619713,0.02358885,6.7
41 Oph,-0.21558453,-0.97647083,-0.00529414,5.1
omicron Oph,-0.19600852,-0.89118884,-0.40910036,5.5
114G Oph,-0.19594990,-0.89277897,-0.40564682,6.9
115G Oph,-0.20330089,-0.93865135,-0.27857207,7.0
116G Oph,-0.21078478,-0.97698184,0.03280630,6.9
117G Oph,-0.20828121,-0.97639404,0.05721554,7.0
118G Oph,-0.20626409,-0.97738411,-0.04664154,6.7
119G Oph,-0.19564476,-0.93277044,-0.30275805,6.1
120G Oph,-0.20343440,-0.97307850,0.10831746,6.6
121G Oph,-0.19137690,-0.92480146,-0.32881170,6.8
122G Oph,-0.20133179,-0.97433518,-0.10068007,6.5
123G Oph,-0.20148954,-0.97868949,0.03960861,6.6
xi Oph,-0.18815082,-0.91457316,-0.35798773,5.1
125G Oph,-0.18088636,-0.88974721,-0.41908236,6.8
theta Oph,-0.17958373,-0.88930089,-0.42058722,3.6
127G Oph,-0.17497244,-0.88944510,-0.42222277,7.0
43 Oph,-0.17033321,-0.86619489,-0.46977974,5.8
129G Oph,-0.19047226,-0.97761725,0.08935787,7.0
130G Oph,-0.18805507,-0.97464741,-0.12123413,6.9
131G Oph,-0.18923355,-0.98113878,-0.03946328,6.5
132G Oph,-0.17282334,-0.91537143,-0.36363063,6.4
133G Oph,-0.17584245,-0.93285074,-0.31443430,6.4
134G Oph,-0.18007744,-0.97121672,0.15591729,6.1
b Oph,-0.16353116,-0.89836828,-0.40766652,4.5
136G Oph,-0.15945451,-0.88584131,-0.43572863,6.5
137G Oph,-0.17567357,-0.97798485,-0.11262516,6.9
138G Oph,-0.17587577,-0.98404466,-0.02690391,6.5
139G Oph,-0.15312333,-0.85458904,-0.49621650,4.6
140G Oph,-0.15227358,-0.85594058,-0.49414419,6.7
141G Oph,-0.17299442,-0.98110010,-0.08669208,4.5
142G Oph,-0.17087309,-0.97612457,0.13410149,6.3
sigma Oph,-0.17181353,-0.98233805,0.07410849,4.5
144G Oph,-0.16659695,-0.97591420,-0.14084363,6.4
145G Oph,-0.16431922,-0.97496271,0.14982295,7.0
146G Oph,-0.16310606,-0.98657955,0.00756302,5.6
147G Oph,-0.15948696,-0.98198718,-0.10131675,6.6
148G Oph,-0.15721813,-0.98475530,-0.07442758,6.9
c Oph,-0.14391522,-0.90311822,-0.40455642,5.2
150G Oph,-0.15655629,-0.98752791,-0.01669621,5.7
151G Oph,-0.14046073,-0.88641695,-0.44106210,6.2
152G Oph,-0.15150842,-0.98723083,0.04919842,5.9
153G Oph,-0.14351126,-0.98473659,-0.09848031,5.9
52 Oph,-0.12987989,-0.91832787,-0.37390525,6.5
f Oph,-0.13428376,-0.97659778,0.16800192,5.8
156G Oph,-0.13410233,-0.98536528,-0.10522275,6.9
mu Oph,-0.12474422,-0.98228144,-0.13986440,4.7
158G Oph,-0.11620638,-0.92094538,-0.37196195,6.8
159G Oph,-0.11818000,-0.99231477,0.03667278,6.5
