name,x,y,z,mag
U 1602,0.52866164,0.74038648,0.41514423,0.0
U 1603,0.53168368,0.74475242,0.40330671,0.0
U 1604,0.53191244,0.74582085,0.40102421,0.0
U 1605,0.53190433,0.74583357,0.40101131,0.0
U 1606,0.52976390,0.74363716,0.40786516,0.0
U 1607,0.53009356,0.74451548,0.40582942,0.0
U 1608,0.52880488,0.74288276,0.41047608,0.0
U 1609,0.53009411,0.74492952,0.40506820,0.0
U 1610,0.52823094,0.74254051,0.41183207,0.0
U 1611,0.53019709,0.74545377,0.40396748,0.0
U 1612,0.43638858,0.61463023,0.65711087,0.0
U 1613,0.52933227,0.74477582,0.40634509,5.0
U 1614,0.43634970,0.61463052,0.65713641,0.0
U 1615,0.49512470,0.69508090,-0.52126200,7.0
U 1616,0.53051575,0.74677552,0.40109770,0.0
U 1617,0.52832540,0.74385684,0.40932784,6.0
U 1618,0.52797685,0.74433615,0.40890602,7.0
U 1619,0.52980965,0.74723044,0.40118375,0.0
U 1620,0.53569010,0.75408299,-0.37999337,9.0
U 1621,0.52952265,0.74729286,0.40144631,0.0
U 1622,0.52870273,0.74670631,0.40361256,8.5
U 1623,0.52869151,0.74671235,0.40361609,0.0
U 1624,0.52860403,0.74682471,0.40352278,8.5
U 1625,0.52934730,0.74837208,0.39966318,6.5
U 1626,0.52672387,0.74484271,0.40959896,0.0
U 1627,0.52773428,0.74687213,0.40457206,0.0
U 1628,0.52772987,0.74687741,0.40456806,0.0
U 1629,0.52502213,0.74341704,0.41434632,0.0
U 1630,0.50521745,0.71369780,-0.48517088,7.3
U 1631,0.52899641,0.74937017,0.39825513,0.0
U 1632,0.52844978,0.74888770,0.39988504,0.0
U 1634,0.52978776,0.75080304,0.39448667,7.7
U 1635,0.40744328,0.57843457,0.70668481,8.0
U 1636,0.52899404,0.74999029,0.39708924,0.0
U 1637,0.52766317,0.74822219,0.40216308,0.0
U 1638,0.52998154,0.75171802,0.39247878,0.0
U 1639,0.52681657,0.74748493,0.40463636,0.0
U 1640,0.52494614,0.74652514,0.40881752,6.5
U 1641,0.52352532,0.74488957,0.41359493,0.0
U 1642,0.52425149,0.74600083,0.41066182,0.0
U 1643,0.52673895,0.74980022,0.40043191,0.0
U 1644,0.52673106,0.74980292,0.40043723,0.0
U 1645,0.52663173,0.74843830,-0.40311181,7.6
U 1646,0.52532154,0.74836077,0.40496103,0.0
U 1647,0.52724028,0.75127779,0.39698787,0.0
U 1648,0.52554419,0.74948110,0.40259333,0.0
U 1649,0.52554285,0.74948728,0.40258356,0.0
U 1650,0.52670669,0.75126408,0.39772144,0.0
U 1651,0.52634947,0.75077427,0.39911681,0.0
U 1652,0.52703086,0.75187728,0.39613006,0.0
U 1653,0.52534881,0.74952878,0.40275952,0.0
U 1654,0.52701413,0.75189066,0.39612692,0.0
U 1655,0.52534589,0.74953274,0.40275597,0.0
U 1656,0.52534512,0.74972568,0.40239769,8.3
U 1657,0.50174634,0.71634610,0.48486996,9.0
U 1658,0.52654262,0.75155719,0.39738477,0.0
U 1659,0.52652754,0.75156824,0.39738386,0.0
U 1660,0.52333643,0.74704544,0.40992937,0.0
U 1661,0.52333718,0.74704880,0.40992230,0.0
U 1662,0.52293442,0.74671823,0.41103707,8.8
U 1663,0.52742728,0.75309072,0.39328720,0.0
U 1664,0.52594616,0.75103685,0.39915447,0.0
U 1665,0.52594217,0.75103351,0.39916602,0.0
U 1666,0.52290890,0.74673613,0.41103704,0.0
U 1667,0.56262718,0.80322285,0.19566224,8.5
U 1668,0.52729756,0.75324451,0.39316662,0.0
U 1669,0.52318501,0.74743878,0.40940531,0.0
U 1670,0.52671550,0.75249422,0.39537734,0.0
U 1671,0.52670021,0.75251312,0.39536172,0.0
U 1672,0.52421402,0.74903740,0.40514521,0.0
U 1673,0.52420968,0.74904163,0.40514299,6.5
U 1674,0.52495138,0.75009534,0.40222262,3.0
U 1675,0.56620619,0.80791998,-0.16332745,8.0
U 1676,0.52290172,0.74781234,0.40908496,0.0
U 1677,0.52644497,0.75327084,0.39425718,7.5
U 1678,0.52644278,0.75327121,0.39425941,0.0
U 1679,0.52476018,0.75111427,0.40056723,0.0
U 1680,0.52639598,0.75386018,0.39319474,0.0
U 1681,0.52430799,0.75194111,0.39960694,0.0
U 1682,0.54881244,0.78732108,0.28094559,7.8
U 1683,0.55921572,0.80225570,0.20895828,9.0
U 1684,0.52330929,0.75129069,0.40213143,0.0
U 1685,0.55902877,0.80212523,0.20995703,8.2
U 1686,0.52408826,0.75263133,0.39859450,0.0
U 1687,0.52272582,0.75132035,0.40283428,0.0
U 1688,0.51216704,0.73670342,0.44153481,8.5
U 1689,0.52168134,0.75052706,0.40565714,0.0
U 1690,0.52166986,0.75052690,0.40567220,0.0
U 1691,0.52314517,0.75317112,0.39881374,0.0
U 1692,0.54666609,0.78725824,0.28527294,8.0
U 1693,0.52476367,0.75600469,0.39125440,0.0
U 1694,0.52205296,0.75258377,0.40134570,0.0
U 1695,0.52068918,0.75097841,0.40609629,6.5
U 1696,0.52066251,0.75098782,0.40611309,0.0
U 1697,0.52105610,0.75213072,0.40348472,0.0
U 1698,0.40498384,0.58586921,0.70195823,6.0
U 1699,0.46816565,0.67785361,0.56686454,9.0
U 1700,0.55850363,0.80822933,0.18665223,5.0
U 1701,0.52050326,0.75386591,0.40095205,0.0
U 1702,0.52109734,0.75485359,0.39831346,7.0
U 1703,0.49384872,0.71428949,-0.49588705,7.6
U 1704,0.54814366,0.79467247,0.26083363,8.0
U 1705,0.52070393,0.75389055,-0.40064505,4.7
U 1706,0.51964296,0.75418788,0.40146213,6.5
U 1707,0.51924409,0.75375083,0.40279680,7.2
U 1708,0.44984412,0.65359674,0.60864733,7.5
U 1709,0.52016814,0.75528536,0.39870933,0.0
U 1710,0.52013755,0.75526935,0.39877956,0.0
U 1711,0.51793718,0.75243106,0.40692577,0.0
U 1712,0.51791294,0.75243458,0.40695010,0.0
U 1713,0.54715419,0.79490505,0.26219888,8.5
U 1714,0.51771834,0.75270682,0.40669418,7.5
U 1715,0.51769347,0.75271294,0.40671453,0.0
U 1716,0.51800653,0.75365108,0.40457297,0.0
U 1717,0.51800435,0.75365377,0.40457075,7.4
U 1718,0.55542874,0.80805228,0.19634264,8.5
U 1719,0.46652942,0.68010448,0.56551587,6.0
U 1720,0.51800091,0.75545432,0.40120298,0.0
U 1721,0.51908367,0.75744672,0.39601339,0.0
U 1722,0.51690592,0.75442698,0.40453456,0.0
U 1723,0.51653989,0.75490769,0.40410508,0.0
U 1724,0.51594072,0.75418337,0.40621745,0.0
U 1725,0.51592033,0.75419829,0.40621565,0.0
U 1726,0.51744585,0.75653860,0.39987390,0.0
U 1727,0.51543978,0.75197003,-0.41092932,5.0
U 1728,0.51776468,0.75719088,0.39822320,7.0
U 1729,0.51775541,0.75720330,0.39821162,0.0
U 1730,0.46312439,0.67907586,0.56953646,8.5
U 1731,0.50356077,0.73779031,-0.44954645,7.0
U 1732,0.51360819,0.75450415,0.40857083,0.0
U 1733,0.55586793,0.81633733,0.15685732,7.5
U 1734,0.50215380,0.73892405,0.44925806,9.0
U 1735,0.51514089,0.75826150,0.39958647,0.0
U 1736,0.52409602,0.77040457,-0.36304291,6.1
U 1737,0.46408347,0.68429423,0.56246594,8.0
U 1738,0.51434481,0.75855261,0.40005919,7.9
U 1739,0.42662243,0.63056363,0.64836935,7.7
U 1740,0.50161127,0.74194141,-0.44486972,7.6
U 1741,0.13594930,0.20392080,0.96950198,8.0
U 1742,0.49493524,0.73618478,-0.46159623,8.1
U 1743,0.52616634,0.78472415,-0.32765376,6.9
U 1744,0.46661689,0.70068162,-0.53973507,6.6
U 1745,0.43444498,0.65518189,0.61805683,8.0
U 1746,0.43451882,0.65540510,0.61776820,8.5
U 1747,0.55247094,0.83310739,-0.02660718,7.0
U 1748,0.52788390,0.79769043,0.29159659,6.5
U 1749,0.46969067,0.71149444,0.52265317,3.5
U 1750,0.47077221,0.71362247,-0.51876440,6.5
U 1751,0.53085861,0.80798014,0.25565059,7.8
U 1752,0.13360648,0.20559873,0.96947329,8.5
U 1753,0.50419542,0.77151405,0.38801167,7.5
U 1754,0.52520789,0.80363906,0.27985877,7.0
U 1755,0.51450009,0.78822662,0.33762176,8.6
U 1756,0.13326957,0.20616999,0.96939835,8.0
U 1757,0.52273106,0.80095681,0.29192537,9.0
U 1758,0.50464150,0.77266704,-0.38512673,7.2
U 1759,0.09056172,0.14106857,0.98584899,5.5
U 1760,0.51354841,0.78886556,0.33757838,8.8
U 1761,0.44641922,0.69022450,0.56947345,6.5
U 1762,0.44080001,0.68280016,0.58264852,8.5
U 1763,0.50013942,0.77472085,0.38686969,8.5
U 1764,0.49237197,0.76104156,-0.42235718,4.0
U 1765,0.53443276,0.82757598,-0.17175455,8.0
U 1766,0.49763473,0.77032793,-0.39869106,6.8
U 1767,0.49855268,0.77553363,0.38728906,7.5
U 1768,0.43567380,0.68009875,0.58962194,7.5
U 1769,0.41522409,0.64844741,0.63804773,3.5
U 1770,0.50434385,0.78523332,-0.35922961,8.5
U 1771,0.47706740,0.74257908,-0.47008830,8.4
U 1772,0.43828618,0.68472155,0.58228998,0.0
U 1773,0.50711184,0.79309422,0.33740056,8.0
U 1774,0.49645513,0.77667773,0.38769061,6.5
U 1775,0.48055092,0.75685494,-0.44299143,7.4
U 1776,0.47925611,0.75505032,-0.44745121,8.0
U 1777,0.43523045,0.68885227,0.57970424,5.2
U 1778,0.52662875,0.83175275,-0.17564031,7.5
U 1779,0.47982179,0.75718179,-0.44322319,8.0
U 1780,0.51913873,0.81992192,-0.24129446,7.5
U 1781,0.49232119,0.77982780,0.38663737,8.1
U 1782,0.46155895,0.73252750,-0.50036666,7.2
U 1783,0.48088416,0.76349440,-0.43107624,7.2
U 1784,0.51412095,0.81917768,0.25421954,8.0
U 1785,0.50324905,0.80102121,-0.32419966,8.0
U 1786,0.51377199,0.82378109,-0.23963107,3.0
U 1787,0.46449568,0.74864877,-0.47304205,9.0
U 1788,0.42829616,0.69787992,0.57404357,0.0
U 1789,0.51171061,0.83304083,0.21022660,4.0
U 1790,0.40708773,0.66525454,0.62587217,6.5
U 1791,0.42592627,0.69914381,0.57426887,8.5
U 1792,0.45521748,0.74551953,-0.48680354,9.0
U 1793,0.04228696,0.07176148,0.99652501,6.0
U 1794,0.42548184,0.70025329,0.57324561,8.5
U 1795,0.47391164,0.77789187,-0.41266451,4.6
U 1796,0.51162087,0.84271451,0.16755997,7.0
U 1797,0.46062757,0.76094041,-0.45693756,9.0
U 1798,0.48031146,0.79689104,-0.36642266,9.2
U 1799,0.44318809,0.73533412,-0.51270660,6.2
U 1800,0.47610624,0.79075056,-0.38475498,7.0
U 1801,0.45896792,0.76491202,-0.45194916,7.3
U 1802,0.47803997,0.79917665,-0.36440977,7.9
U 1803,0.05687921,0.09795472,0.99356410,6.0
U 1804,0.47386585,0.79892077,0.37037380,5.5
U 1805,0.49844528,0.84093156,0.21068084,7.0
U 1806,0.48895085,0.82602515,0.28037389,9.0
U 1807,0.44676905,0.75310402,-0.48294073,7.7
U 1808,0.41890515,0.70589757,-0.57116293,7.2
U 1809,0.47667565,0.80621238,0.35043106,9.0
U 1810,0.45068817,0.76362514,0.46233843,8.7
U 1811,0.45028614,0.76107950,-0.46690511,7.5
U 1812,0.47188244,0.80060925,0.36925844,6.0
U 1813,0.47167618,0.80038388,0.37000976,8.3
U 1814,0.45179915,0.76955762,-0.45128550,8.8
U 1815,0.45425688,0.77383391,-0.44139752,7.0
U 1816,0.48706732,0.83203013,0.26550197,8.0
U 1817,0.48515442,0.83335335,0.26485349,7.0
U 1818,0.44110365,0.75853645,0.47963530,6.5
U 1819,0.33963212,0.58584451,0.73582351,5.0
U 1820,0.47888709,0.82582370,0.29779586,8.3
U 1821,0.37710986,0.65169971,0.65808483,8.0
U 1822,0.46774512,0.80849777,0.35713564,8.5
U 1823,0.39471156,0.68558939,0.61169434,5.5
U 1824,0.43087453,0.74549176,-0.50851664,7.6
U 1825,0.37524274,0.65258079,0.65827897,7.0
U 1826,0.43066193,0.74605461,-0.50787087,8.6
U 1827,0.46569275,0.80965981,0.35718519,8.5
U 1828,0.46619349,0.80990989,-0.35596291,6.1
U 1829,0.48107138,0.83850248,0.25589826,9.1
U 1830,0.48106041,0.83850878,0.25589824,7.0
U 1831,0.43992959,0.76558832,-0.46940012,5.5
U 1832,0.47512635,0.82989925,0.29244176,6.5
U 1833,0.42464174,0.74052850,-0.52086172,7.6
U 1834,0.45521110,0.79514581,-0.40065696,8.0
U 1835,0.46522710,0.82132339,0.33013880,6.0
U 1836,0.42154103,0.74366834,-0.51890322,8.0
U 1837,0.43501223,0.77067700,-0.46564076,9.0
U 1838,0.48631459,0.86314047,-0.13596561,8.8
U 1839,0.46569995,0.83063577,0.30523398,8.8
U 1840,0.48313113,0.86610260,0.12825985,9.0
U 1841,0.46988693,0.84440641,0.25726267,8.3
U 1842,0.46755528,0.84196428,0.26923637,6.8
U 1843,0.43899428,0.78993087,-0.42812759,7.5
U 1844,0.31838405,0.57706882,0.75207923,6.0
U 1845,0.47987868,0.86820586,-0.12623406,6.0
U 1846,0.42652548,0.77177239,-0.47163906,8.5
U 1847,0.42553297,0.77262863,0.47113341,9.0
U 1848,0.47571968,0.86511078,-0.15897839,7.2
U 1849,0.43554375,0.79164614,-0.42848342,7.0
U 1850,0.34245304,0.62665484,0.70002116,8.1
U 1851,0.45878377,0.83933530,0.29160541,6.0
U 1852,0.45705806,0.83699634,0.30089043,8.7
U 1853,0.31943259,0.58664333,0.74418575,0.0
U 1854,0.42745038,0.78237218,-0.45296794,8.4
U 1855,0.39373388,0.72028660,-0.57110493,6.5
U 1856,0.43266054,0.79280919,-0.42925336,7.9
U 1857,0.47432707,0.87146780,-0.12473055,4.0
U 1858,0.47140377,0.86742189,-0.15924120,8.0
U 1859,0.33965399,0.62770314,0.70044552,9.0
U 1860,0.33956155,0.62794838,0.70027051,8.5
U 1861,0.33993945,0.62879207,0.69932947,9.0
U 1862,0.47221740,0.87341431,-0.11898810,9.1
U 1863,0.47125767,0.87314377,-0.12464412,9.0
U 1864,0.33858163,0.62961427,0.69924842,8.5
U 1865,0.47005982,0.87319949,0.12871059,5.0
U 1866,0.41880762,0.77845230,-0.46755983,9.0
U 1867,0.46299545,0.86667332,-0.18577560,7.3
U 1868,0.43017300,0.80478151,-0.40899622,6.6
U 1869,0.41511156,0.77643474,-0.47416398,9.1
U 1870,0.40107758,0.75338663,0.52110015,9.0
U 1871,0.43002990,0.80790703,0.40293984,8.0
U 1872,0.40080058,0.75381644,0.52069153,7.8
U 1873,0.43169625,0.80950819,-0.39791311,8.3
U 1874,0.40058913,0.75380176,0.52087547,8.3
U 1875,0.43760471,0.82491954,0.35778467,9.0
U 1876,0.43844851,0.82768169,0.35029407,8.0
U 1877,0.19812857,0.37629211,0.90506868,6.0
U 1878,0.39244859,0.73994269,-0.54632309,6.0
U 1879,0.45981295,0.86887503,-0.18338002,5.5
U 1880,0.39871412,0.75261431,-0.52402171,7.5
U 1881,0.44705361,0.85112738,0.27518221,9.0
U 1882,0.33152443,0.63324595,0.69935050,7.5
U 1883,0.40115365,0.76323793,-0.50650134,7.3
U 1884,0.39285444,0.74780154,-0.53521794,6.8
U 1885,0.29888483,0.57320830,0.76295485,6.5
U 1886,0.45927604,0.87773549,-0.13655008,5.0
U 1887,0.44520692,0.85247303,0.27400826,7.0
U 1888,0.43337682,0.83196831,0.34642929,6.5
U 1889,0.43337259,0.83243100,0.34532135,8.0
U 1890,0.43275883,0.83244265,0.34606216,9.0
U 1891,0.44206188,0.85214368,0.28005794,7.7
U 1892,0.39784960,0.76541454,-0.50582237,7.7
U 1893,0.29120091,0.56376800,0.77289565,6.5
U 1894,0.44065167,0.85080033,0.28629514,0.0
U 1895,0.22603830,0.43857748,0.86980255,6.0
U 1896,0.42172526,0.81392870,-0.39958463,5.8
U 1897,0.42498985,0.82060899,-0.38207920,6.7
U 1898,0.43634322,0.84536404,0.30816268,8.2
U 1899,0.42671792,0.82842951,0.36278969,7.0
U 1900,0.36181368,0.70374494,0.61141960,8.0
U 1901,0.43505517,0.84869407,0.30074138,0.0
U 1902,0.43494564,0.84853702,0.30134236,9.0
U 1903,0.31072310,0.61054846,0.72847906,9.0
U 1904,0.42171857,0.82957167,0.36601132,5.6
U 1905,0.39151035,0.76860427,-0.50593194,9.2
U 1906,0.35154105,0.69070600,-0.63193679,7.0
U 1907,0.43529645,0.86062480,0.26427629,4.0
U 1908,0.43309378,0.85697731,0.27932001,6.5
U 1909,0.43752916,0.86730429,0.23738472,5.5
U 1910,0.42640546,0.84741308,0.31633757,6.5
U 1911,0.37048096,0.73623376,-0.56630708,7.4
U 1912,0.41244973,0.82080504,-0.39517630,6.2
U 1913,0.43322873,0.86435719,0.25534195,5.0
U 1914,0.39832653,0.79668421,-0.45456599,9.3
U 1915,0.40876311,0.81921517,-0.40224275,8.5
U 1916,0.42379198,0.85161761,0.30846039,7.8
U 1917,0.42299966,0.85109033,0.31099282,7.0
U 1918,0.42635135,0.85877207,0.28413917,8.5
U 1919,0.36773515,0.73834831,-0.56534294,7.5
U 1920,0.37922164,0.76231155,-0.52447311,8.0
U 1921,0.40161087,0.80975739,-0.42778695,7.0
U 1922,0.38803998,0.78297349,-0.48618668,8.0
U 1923,0.42194391,0.86101039,0.28394445,7.5
U 1924,0.42524609,0.86847959,0.25477238,6.0
U 1925,0.41968712,0.85787452,0.29650300,4.5
U 1926,0.41943098,0.86230251,0.28374643,7.2
U 1927,0.36288589,0.74714401,0.55685695,6.0
U 1928,0.41954490,0.86306002,0.28126408,6.5
U 1929,0.36313683,0.74884742,0.55439985,6.5
U 1930,0.39274841,0.80824098,-0.43874276,5.7
U 1931,0.40628870,0.83880391,0.36240516,8.8
U 1932,0.39265064,0.80837373,-0.43858567,8.5
U 1933,0.40502242,0.83802254,0.36561601,7.5
U 1934,0.41554036,0.86043543,0.29491876,6.0
U 1935,0.34640090,0.71978517,0.60159432,8.5
U 1936,0.41524712,0.86371014,0.28561272,7.8
U 1937,0.41001315,0.85435118,0.31933256,8.0
U 1938,0.42911129,0.89605895,0.11376231,0.0
U 1939,0.35374571,0.73667764,-0.57634194,7.5
U 1940,0.37632196,0.78728237,0.48843450,8.6
U 1941,0.39005135,0.81656847,-0.42553012,6.0
U 1942,0.40727588,0.85582733,0.31888233,8.4
U 1943,0.37799254,0.79309754,-0.47761693,8.2
U 1944,0.40253911,0.84532668,-0.35126211,0.0
U 1945,0.38751738,0.81367894,-0.43330921,7.8
U 1946,0.41270020,0.86998720,0.26981627,7.0
U 1947,0.40589595,0.85659132,0.31859030,7.7
U 1948,0.37887688,0.79799454,-0.46867582,8.8
U 1949,0.40874081,0.86364118,0.29505063,0.0
U 1950,0.39464394,0.83514316,0.38313453,5.0
U 1951,0.40798725,0.86731703,0.28514484,7.8
U 1952,0.40721518,0.86825569,0.28338640,8.0
U 1953,0.37200872,0.79623786,-0.47708991,8.0
U 1954,0.40331336,0.87015889,0.28312866,9.0
U 1955,0.34501105,0.74250385,-0.57415627,6.5
U 1956,0.38367042,0.83034418,0.40413555,9.0
U 1957,0.33946685,0.73480978,-0.58721107,7.5
U 1958,0.40367173,0.87848018,0.25558111,8.5
U 1959,0.39489405,0.85972244,0.32393829,3.5
U 1960,0.40141560,0.87509796,0.27031293,5.2
U 1961,0.38336550,0.83370952,-0.39744098,8.0
U 1962,0.40310497,0.87884895,0.25520758,9.2
U 1963,0.37044367,0.80924661,0.45595111,7.5
U 1964,0.37887275,0.82842226,-0.41251908,5.9
U 1965,0.40690132,0.89181198,-0.19774402,7.0
U 1966,0.36472189,0.80541197,0.46721463,7.0
U 1967,0.35938781,0.79286688,-0.49214075,7.7
U 1968,0.40267391,0.89399997,-0.19651408,8.0
U 1969,0.37720767,0.83679821,-0.39684143,8.8
U 1970,0.34601528,0.76719653,-0.54007676,6.7
U 1971,0.35801250,0.79772781,0.48523952,10.0
U 1972,0.35701886,0.79809756,0.48536359,10.0
U 1973,0.40183566,0.89649831,-0.18659817,8.8
U 1974,0.36559615,0.81624649,-0.44730427,8.0
U 1975,0.32595839,0.73170652,0.59862902,6.8
U 1976,0.39307743,0.88314761,0.25600866,7.0
U 1977,0.34264831,0.76814351,-0.54087677,7.2
U 1978,0.32945575,0.74266678,0.58301369,9.2
U 1979,0.39098060,0.88052407,0.26797673,8.0
U 1980,0.36238815,0.81783871,-0.44700635,6.9
U 1981,0.32829338,0.74428079,0.58160946,8.5
U 1982,0.36611880,0.82974009,0.42129373,7.8
U 1983,0.38901069,0.88120347,0.26860960,6.5
U 1984,0.35205955,0.79782040,-0.48942484,7.4
U 1985,0.35180867,0.79932028,-0.48715270,7.6
U 1986,0.36896910,0.84110482,-0.39548006,6.0
U 1987,0.06562387,0.15314071,0.98602304,8.0
U 1988,0.38500891,0.88215006,0.27125526,8.8
U 1989,0.36693119,0.83908019,-0.40162911,7.9
U 1990,0.34458451,0.78761886,-0.51080137,7.5
U 1991,0.35087145,0.80605240,0.47662224,9.2
U 1992,0.38472040,0.88323989,0.26809981,8.5
U 1993,0.37551189,0.86431659,0.33458579,9.0
U 1994,0.36908780,0.85072883,0.37421204,9.0
U 1995,0.34697405,0.80145348,-0.48711530,7.2
U 1996,0.34691599,0.80564943,0.48018568,7.0
U 1997,0.38198963,0.88768003,0.25711494,7.5
U 1998,0.36483171,0.85155026,0.37651027,9.0
U 1999,0.34465167,0.80321008,-0.48586912,7.2
U 2000,0.39108764,0.91569827,0.09245074,6.0
U 2001,0.35475235,0.83017607,-0.43006798,7.5
U 2002,0.39060410,0.92055516,0.00257696,8.0
U 2003,0.36225316,0.85517865,0.37073189,8.3
U 2004,0.35170370,0.82858263,-0.43560914,7.0
U 2005,0.37222121,0.88491635,0.27995433,1.0
U 2006,0.33620846,0.79791844,-0.50028995,4.5
U 2007,0.34449634,0.82172860,0.45396517,9.0
U 2008,0.38472589,0.91725857,0.10306648,9.5
U 2009,0.34110976,0.81731880,0.46436420,8.0
U 2010,0.33118645,0.79220438,-0.51256976,8.0
U 2011,0.37037730,0.88903770,0.26913309,8.0
U 2012,0.35613626,0.85586469,0.37505013,9.0
U 2013,0.34634856,0.83371511,0.43007185,7.9
U 2014,0.38263340,0.92143220,-0.06748617,5.5
U 2015,0.38113805,0.91878818,0.10277190,9.5
U 2016,0.34699295,0.83486376,-0.42731534,7.0
U 2017,0.34717307,0.83882749,-0.41933198,6.5
U 2018,0.33223346,0.80783830,0.48684516,9.0
U 2019,0.34663426,0.84291019,0.41151804,8.8
U 2020,0.32623822,0.79439928,-0.51234599,4.1
U 2021,0.37507363,0.91880134,0.12297917,7.5
U 2022,0.33697678,0.82637868,-0.45115954,8.8
U 2023,0.34728546,0.85682880,0.38110002,8.8
U 2024,0.33460552,0.82319533,-0.45868137,7.6
U 2025,0.36020264,0.89292387,0.27007594,5.5
U 2026,0.32120479,0.79498607,-0.51461115,6.2
U 2027,0.29473634,0.72991044,-0.61673433,7.5
U 2028,0.27659859,0.69116909,0.66766646,7.5
U 2029,0.36080000,0.89817207,-0.25121763,5.5
U 2030,0.30907557,0.77433269,0.55216046,8.5
U 2031,0.33139880,0.82681695,-0.45447614,8.0
U 2032,0.36213499,0.90883704,0.20705911,5.5
U 2033,0.29075649,0.73195139,0.61620437,5.5
U 2034,0.32880935,0.82371046,-0.46193668,8.2
U 2035,0.36669744,0.92226928,0.12227983,8.0
U 2036,0.33909196,0.85988219,0.38160091,9.0
U 2037,0.33031231,0.83628411,-0.43763303,7.0
U 2038,0.33807526,0.86063364,0.38080817,8.8
U 2039,0.32339638,0.82017613,-0.47193844,7.2
U 2040,0.28700458,0.73174864,0.61820085,6.0
U 2041,0.33775336,0.86001266,0.38249299,8.5
U 2042,0.35328035,0.90101617,0.25171982,9.0
U 2043,0.36120271,0.92194612,0.13981401,9.0
U 2044,0.36438100,0.93041362,0.03945867,8.0
U 2045,0.36115352,0.92196090,-0.13984359,9.0
U 2046,0.36373626,0.92975280,0.05705847,9.0
U 2047,0.33547982,0.85937473,0.38591237,6.5
U 2048,0.33528530,0.85934428,0.38614917,5.0
U 2049,0.36260001,0.93003799,0.05958670,9.0
U 2050,0.35148736,0.90400898,0.24336063,9.0
U 2051,0.32951545,0.84642356,-0.41831415,5.7
U 2052,0.05552424,0.14662047,0.98763328,6.0
U 2053,0.34087021,0.87624927,-0.34057997,4.0
U 2054,0.32578398,0.83855590,-0.43667929,0.0
U 2055,0.32392194,0.83825359,-0.43864051,8.2
U 2056,0.35920346,0.93202527,0.04797683,8.0
U 2057,0.31616358,0.82055866,-0.47615552,7.6
U 2058,0.27848482,0.72494370,-0.63000225,7.3
U 2059,0.32909880,0.86178738,0.38602654,7.0
U 2060,0.35480795,0.93447424,-0.02948249,9.0
U 2061,0.27265988,0.71797946,-0.64043898,7.0
U 2062,0.32475028,0.85825683,-0.39740718,6.5
U 2063,0.19927327,0.53208130,0.82290926,6.5
U 2064,0.34587009,0.91899043,0.18928940,7.0
U 2065,0.34054656,0.90677507,0.24856994,8.0
U 2066,0.35018223,0.93480066,-0.05933076,7.8
U 2067,0.27942235,0.74376389,-0.60723836,5.5
U 2068,0.32080216,0.85988858,0.39708639,7.5
U 2069,0.32007871,0.85501107,-0.40805108,8.8
U 2070,0.34904053,0.93566997,0.05188858,7.7
U 2071,0.32016047,0.85662822,-0.40458048,7.8
U 2072,0.34876274,0.93675927,-0.02909684,8.0
U 2073,0.29904836,0.80331113,-0.51503525,5.3
U 2074,0.27054291,0.72742678,-0.63060036,8.2
U 2075,0.34444389,0.93683660,-0.06079138,4.1
U 2076,0.30532148,0.83012807,-0.46654709,7.4
U 2077,0.33347122,0.90982099,0.24702776,8.5
U 2078,0.30334728,0.82761645,-0.47226204,6.8
U 2079,0.29584401,0.81808720,0.49316291,8.0
U 2080,0.30752760,0.85626929,0.41500564,8.5
U 2081,0.29689297,0.82370043,-0.48308609,7.5
U 2082,0.13570239,0.38127893,0.91444586,4.2
U 2083,0.30562231,0.85014961,-0.42876642,8.0
U 2084,0.26729680,0.74961205,0.60550326,5.2
U 2085,0.33049831,0.92503976,0.18727605,9.0
U 2086,0.30509826,0.85665861,0.41599409,8.5
U 2087,0.32998985,0.92556152,0.18558710,8.9
U 2088,0.32979779,0.92562726,0.18560063,8.5
U 2089,0.32966921,0.92563554,0.18578768,0.0
U 2090,0.32946070,0.92558513,0.18640764,8.9
U 2091,0.29590036,0.82913751,-0.47431420,6.5
U 2092,0.32931776,0.92570840,0.18604776,8.6
U 2093,0.33497233,0.94182325,-0.02761366,10.0
U 2094,0.32892481,0.92611653,0.18470692,9.4
U 2095,0.32869731,0.92612040,0.18509208,7.0
U 2096,0.29966886,0.84304093,-0.44663248,7.5
U 2097,0.33395951,0.94233680,0.02173461,8.5
U 2098,0.27011686,0.76222403,-0.58826135,7.0
U 2099,0.23186216,0.65964375,0.71491962,7.5
U 2100,0.28988657,0.81945007,-0.49443641,7.6
U 2101,0.33241966,0.94272916,-0.02754808,8.5
U 2102,0.28863021,0.81663015,-0.49980777,8.0
U 2103,0.32576212,0.92680809,0.18683096,8.5
U 2104,0.31906357,0.90835909,0.27033719,6.0
U 2105,0.32718634,0.93764014,0.11738855,4.0
U 2106,0.30827797,0.89608242,0.31937594,5.5
U 2107,0.32540219,0.94529897,0.02287524,8.1
U 2108,0.26085888,0.76046545,0.59468054,5.3
U 2109,0.31860199,0.92900028,0.18828500,7.3
U 2110,0.23212582,0.68243030,0.69311362,8.5
U 2111,0.26616480,0.77965463,-0.56682886,6.7
U 2112,0.26363921,0.77231305,-0.57795062,6.5
U 2113,0.19945828,0.59117603,0.78149043,7.2
