name,x,y,z,mag
OA 12190,-0.87250008,-0.08500378,-0.48116314,8.5
OA 12192,-0.89956028,-0.08766811,-0.42790841,9.0
OA 12193,-0.95237129,-0.09319873,-0.29034965,9.0
OA 12194,-0.95396344,-0.09358868,-0.28494720,8.5
OA 12195,-0.92243969,-0.09115167,-0.37522845,9.5
OA 12196,-0.87342682,-0.08650172,-0.47921086,9.0
OA 12197,-0.87236217,-0.08716666,-0.48102620,8.5
OA 12199,-0.89723823,-0.08994106,-0.43228945,8.5
OA 12200,-0.90449214,-0.09161352,-0.41653442,9.0
OA 12201,-0.87331369,-0.08881570,-0.47899371,7.5
OA 12202,-0.95405060,-0.09724543,-0.28342683,8.5
OA 12204,-0.89621526,-0.09166565,-0.43404563,8.5
OA 12205,-0.90473741,-0.09300311,-0.41569296,9.0
OA 12206,-0.92750828,-0.09550007,-0.36139747,9.0
OA 12207,-0.93897656,-0.09685798,-0.33006296,9.0
OA 12208,-0.94992096,-0.09853189,-0.29654954,8.5
OA 12210,-0.89091146,-0.09295409,-0.44456305,8.0
OA 12211,-0.94566382,-0.09870332,-0.30980252,9.5
OA 12212,-0.93552922,-0.09910688,-0.33906181,8.5
OA 12213,-0.95461653,-0.10127330,-0.28009106,8.5
OA 12214,-0.92865948,-0.09866806,-0.35756983,9.0
OA 12215,-0.86127399,-0.09174927,-0.49978913,8.0
OA 12216,-0.95677345,-0.10274425,-0.27208121,8.0
OA 12217,-0.93652628,-0.10066969,-0.33583350,7.5
OA 12218,-0.94389610,-0.10209990,-0.31406332,8.5
OA 12219,-0.85833451,-0.09408608,-0.50439041,7.0
OA 12220,-0.93219751,-0.10357542,-0.34681397,6.5
OA 12221,-0.88644454,-0.09934867,-0.45204637,7.0
OA 12223,-0.95759495,-0.10758672,-0.26727703,4.0
OA 12224,-0.91028564,-0.10233677,-0.40113244,9.0
OA 12225,-0.92462157,-0.10482084,-0.36617967,8.0
OA 12226,-0.93491246,-0.10605274,-0.33866135,9.0
OA 12227,-0.94357978,-0.10717991,-0.31332038,8.0
OA 12228,-0.91326323,-0.10396742,-0.39387949,9.0
OA 12229,-0.94466161,-0.10769803,-0.30986381,7.0
OA 12230,-0.93051857,-0.10615206,-0.35052379,6.0
OA 12231,-0.91106770,-0.10406778,-0.39890544,7.0
OA 12232,-0.86590644,-0.09954037,-0.49020175,7.0
OA 12233,-0.86889909,-0.10034211,-0.48471211,9.0
OA 12234,-0.95504701,-0.11046455,-0.27510507,7.5
OA 12235,-0.92091326,-0.10726597,-0.37471694,8.5
OA 12236,-0.93094430,-0.10908606,-0.34848666,8.0
OA 12237,-0.87887430,-0.10333853,-0.46572644,9.0
OA 12238,-0.93846945,-0.11042510,-0.32723293,6.5
OA 12239,-0.91876282,-0.10838391,-0.37964169,9.0
OA 12240,-0.93423288,-0.11085970,-0.33899711,8.0
OA 12241,-0.87737595,-0.10467851,-0.46824551,8.5
OA 12242,-0.88223083,-0.10531299,-0.45888772,9.0
OA 12243,-0.91522146,-0.10930590,-0.38784263,8.0
OA 12244,-0.95298079,-0.11430753,-0.28064461,9.0
OA 12245,-0.95252012,-0.11447564,-0.28213605,7.5
OA 12246,-0.91484768,-0.11038560,-0.38841825,7.5
OA 12247,-0.85921416,-0.10371564,-0.50099310,9.0
OA 12248,-0.84735358,-0.10243755,-0.52105515,7.5
OA 12249,-0.92657181,-0.11242130,-0.35892357,6.0
OA 12250,-0.91856863,-0.11175350,-0.37913431,9.0
OA 12251,-0.91571672,-0.11173830,-0.38597595,2.5
OA 12252,-0.94173291,-0.11515378,-0.31603597,9.5
OA 12253,-0.84913159,-0.10465957,-0.51770833,9.0
OA 12254,-0.91496585,-0.11339693,-0.38727074,8.5
