index1,index2,mag,dist
T 670,HD 12480,7.0,2.76
T 671,HD 12512,7.0,4.04
T 672,HD 12558,6.5,3.47
T 673,HD 12594,6.0,2.40
T 674,HD 12573,6.0,0.32
T 675,HD 12638,7.5,3.45
T 676,HD 12800,6.5,0.49
T 677,HD 12524,5.0,1.31
T 678,HD 12608,8.0,3.31
T 679,HD 12641,6.5,2.44
T 680,HD 12730,7.0,0.45
T 681,HD 12767,5.5,1.33
T 682,HD 12869,6.0,2.20
T 684,HD 12885,6.5,1.66
T 685,HD 12929,3.0,0.72
T 686,HD 13041,6.0,3.09
T 687,HD 13018,7.0,2.06
T 688,HD 12915,8.0,3.36
T 689,HD 13026,8.0,3.78
T 690,HD 13125,8.5,3.65
T 691,HD 13137,7.0,2.22
T 692,HD 12905,7.0,4.71
T 693,HD 13091,8.0,2.77
T 694,HD 13161,4.0,0.48
T 695,HD 13174,5.5,1.84
T 696,HD 13267,7.0,3.04
T 697,HD 13109,7.0,5.66
T 698,HD 13228,8.0,1.97
T 699,HD 13294,6.5,3.37
T 700,HD 13249,6.5,2.65
T 701,HD 13218,7.0,1.48
T 702,HD 13325,6.0,0.60
T 703,HD 13474,6.5,2.57
T 704,HD 13372,7.0,1.35
T 706,HD 13382,8.0,1.13
T 707,HD 13242,8.0,4.27
T 708,HD 13519,6.5,3.52
T 709,HD 13336,6.5,1.91
T 710,HD 13421,6.5,1.39
T 711,HD 13530,6.5,0.55
T 712,HD 13480,5.5,1.28
T 713,HD 13520,5.5,3.23
T 714,HD 13387,7.0,3.35
T 715,HD 13468,6.0,2.23
T 716,HD 13522,6.5,2.38
T 717,HD 13423,6.0,1.32
T 718,HD 13555,6.0,1.47
