index1,index2,mag,dist
OA 522,HD 5523,9.0,13.32
OA 523,HD 5522,8.5,2.67
OA 524,HD 5524,7.0,0.65
OA 527,HD 5566,9.0,1.33
OA 528,HD 5567,9.0,18.70
OA 529,HD 5590,9.0,7.25
OA 531,HD 5617,7.0,1.75
OA 532,HD 5629,9.0,3.26
OA 533,HD 5630,9.0,8.92
OA 534,HD 5643,8.0,3.51
OA 535,HD 5644,9.0,4.50
OA 536,HD 5660,8.5,6.38
OA 538,HD 5669,9.0,4.22
OA 539,HD 5676,8.0,3.76
OA 541,HD 5683,9.0,4.44
OA 542,HD 5684,8.5,5.98
OA 543,HD 5697,9.0,2.55
OA 544,HD 5735,6.5,4.87
OA 545,HD 5733,9.0,0.97
OA 546,HD 5737,5.0,4.32
OA 548,HD 5734,9.0,4.49
OA 549,HD 5745,9.0,4.50
OA 550,HD 5761,7.0,2.82
OA 551,HD 5766,9.0,3.30
OA 554,HD 5868,8.5,2.18
OA 555,HD 5863,8.5,3.36
OA 557,HD 5865,9.0,19.13
OA 558,HD 5866,9.0,5.92
OA 559,HD 5874,8.5,2.41
OA 561,HD 5885,9.0,2.60
OA 562,HD 5912,9.0,3.15
OA 565,HD 5921,8.5,1.23
OA 567,HD 5932,7.0,3.90
OA 569,HD 5934,7.0,2.71
OA 570,HD 5933,7.0,3.59
OA 571,HD 5948,8.5,2.94
OA 572,HD 5961,8.5,1.62
OA 574,HD 5962,9.0,8.19
OA 575,HD 5976,9.0,10.42
OA 576,HD 6000,8.0,4.19
OA 577,HD 6023,9.0,7.35
OA 579,HD 6037,6.0,13.55
OA 580,HD 6067,7.5,1.61
OA 581,HD 6078,8.0,0.80
OA 582,HD 6079,8.0,3.45
OA 584,HD 6103,8.0,3.31
OA 585,HD 6124,8.0,1.00
OA 586,HD 6155,8.5,4.33
OA 589,HD 6156,8.0,1.45
OA 590,HD 6188,8.5,1.72
OA 592,HD 6244,8.5,3.71
OA 594,HD 6253,8.5,3.71
OA 595,HD 6254,8.0,1.15
OA 596,HD 6268,8.0,3.85
OA 597,HD 6269,7.0,3.31
OA 598,HD 6278,8.5,1.70
OA 599,HD 6322,8.5,3.78
OA 601,HD 6351,9.0,7.99
OA 602,HD 6353,8.5,3.73
OA 603,HD 6364,9.0,9.04
OA 604,HD 6399,8.0,15.68
OA 605,HD 6401,8.5,11.57
OA 606,HD 6400,9.0,3.02
OA 607,HD 6411,8.5,5.24
OA 609,HD 6402,9.0,5.99
OA 610,HD 6412,7.0,5.32
OA 611,HD 6428,8.5,1.44
OA 612,HD 6443,8.5,1.76
OA 613,HD 6485,8.5,4.55
OA 615,HD 6483,9.0,5.90
OA 616,HD 6490,9.0,1.78
OA 617,HD 6504,8.0,3.77
OA 619,HD 6515,8.5,1.58
OA 620,HD 6517,8.5,5.04
OA 621,HD 6518,9.0,6.07
OA 622,HD 6516,8.5,1.43
OA 623,HD 6532,8.5,7.98
OA 625,HD 6547,8.5,3.31
OA 626,HD 6559,7.0,1.39
OA 629,HD 6574,9.0,3.64
OA 630,HD 6616,6.5,1.82
OA 631,HD 6617,8.5,6.10
OA 632,HD 6640,8.0,2.05
OA 633,HD 6652,9.0,7.28
OA 635,HD 6668,7.0,1.64
OA 636,HD 6669,7.0,1.03
OA 637,HD 6692,9.0,2.20
OA 638,HD 6701,9.0,7.50
OA 639,HD 6708,8.5,3.19
OA 641,HD 6720,7.5,1.64
OA 642,HD 6721,9.0,6.22
OA 643,HD 6723,9.0,4.00
OA 644,HD 6722,8.5,3.49
OA 646,HD 6750,9.0,4.44
OA 647,HD 6751,8.0,1.60
OA 648,HD 6766,8.5,1.65
OA 649,HD 6796,8.0,3.06
OA 651,HD 6806,7.5,2.33
OA 653,HD 6867,9.0,11.42
OA 655,HD 6868,9.0,4.07
OA 656,HD 6879,9.0,10.08
OA 659,HD 6905,9.0,13.02
OA 660,HD 6928,8.0,2.46
OA 663,HD 6970,9.0,3.29
OA 664,HD 6978,7.5,4.58
OA 665,HD 7006,8.0,3.13
OA 668,HD 7026,7.0,0.85
OA 671,HD 7050,8.5,9.30
OA 672,HD 7059,9.0,2.82
OA 673,HD 7135,9.0,4.73
OA 675,HD 7142,9.0,8.25
OA 678,HD 7164,9.0,4.59
OA 679,HD 7170,8.5,0.86
OA 680,HD 7196,8.5,3.26
OA 681,HD 7219,9.0,10.53
OA 683,HD 7220,8.5,3.38
OA 686,HD 7257,7.5,2.81
OA 687,HD 7256,9.0,3.23
OA 688,HD 7258,9.0,3.71
OA 689,HD 7280,9.0,11.52
OA 691,HD 7290,8.5,1.97
OA 692,HD 7303,9.0,1.72
OA 693,HD 7336,9.0,3.77
OA 695,HD 7357,9.0,7.23
OA 696,HD 7379,9.0,2.02
OA 697,HD 7380,9.0,5.61
OA 698,HD 7378,8.0,1.52
OA 699,HD 7399,8.5,2.66
OA 700,HD 7400,9.0,2.33
OA 701,HD 7412,9.0,4.04
OA 702,HD 7424,9.0,3.13
OA 703,HD 7450,9.0,4.32
OA 704,HD 7452,9.0,11.99
OA 705,HD 7468,9.0,5.56
OA 706,HD 7477,8.5,1.49
OA 708,HD 7497,8.0,2.24
OA 709,HD 7495,7.0,1.17
OA 710,HD 7525,9.0,4.69
OA 711,HD 7524,8.0,1.31
OA 712,HD 7530,8.5,1.69
OA 713,HD 7544,7.5,0.83
OA 714,HD 7553,9.0,1.75
OA 715,HD 7569,9.0,11.28
OA 716,HD 7568,9.0,3.86
OA 717,HD 7567,8.5,2.00
OA 718,HD 7629,7.5,3.71
OA 720,HD 7628,8.0,7.22
OA 721,HD 7642,8.5,5.28
OA 722,HD 7663,8.5,3.62
OA 724,HD 7689,8.0,0.92
OA 725,HD 7716,8.0,2.05
OA 726,HD 7730,8.5,2.99
OA 727,HD 7739,8.5,5.25
OA 728,HD 7751,7.0,1.58
OA 732,HD 7785,9.0,5.72
OA 733,HD 7793,8.5,7.02
OA 734,HD 7792,9.0,1.66
OA 735,HD 7794,9.0,2.34
OA 736,HD 7809,7.5,2.79
OA 737,HD 7815,9.0,3.22
OA 738,HD 7816,8.5,6.94
OA 739,HD 7826,9.0,6.60
OA 740,HD 7848,9.0,9.50
OA 744,HD 7875,9.0,4.44
OA 745,HD 7883,9.0,5.32
OA 746,HD 7896,8.0,3.70
OA 748,HD 7907,7.5,3.79
OA 749,HD 7908,7.5,2.19
OA 751,HD 7930,8.5,9.00
OA 752,HD 7931,8.0,2.49
OA 755,HD 7950,8.5,2.37
OA 756,HD 7969,9.0,2.81
OA 758,HD 8033,9.0,12.75
OA 759,HD 8038,8.0,8.23
OA 760,HD 8059,8.0,2.29
OA 762,HD 8061,7.5,0.64
OA 761,HD 8074,9.0,3.66
OA 763,HD 8073,8.0,2.17
OA 765,HD 8091,9.0,3.92
OA 766,HD 8090,9.0,4.38
OA 767,HD 8103,7.0,4.45
OA 768,HD 8104,9.0,0.84
OA 769,HD 8122,9.0,5.49
OA 770,HD 8129,7.0,5.90
OA 771,HD 8142,7.0,2.59
OA 772,HD 8144,7.5,2.53
OA 774,HD 8145,8.5,5.17
OA 775,HD 8164,9.0,8.90
OA 776,HD 8176,7.5,4.60
OA 778,HD 8211,8.5,3.07
OA 779,HD 8221,9.0,1.26
OA 781,HD 8253,8.5,3.96
OA 784,HD 8281,8.0,4.34
OA 787,HD 8282,8.5,1.73
OA 788,HD 8280,9.0,5.21
OA 789,HD 8304,9.0,7.43
OA 790,HD 8312,8.5,1.83
OA 791,HD 8325,9.0,9.70
OA 792,HD 8339,8.5,3.55
OA 793,HD 8380,8.0,2.46
OA 794,HD 8408,8.0,2.03
OA 795,HD 8409,8.5,8.19
OA 797,HD 8406,7.5,3.19
OA 798,HD 8422,7.5,1.97
OA 800,HD 8447,7.0,2.60
OA 803,HD 8461,9.0,10.57
OA 804,HD 8460,9.0,3.07
OA 805,HD 8459,8.0,1.80
OA 806,HD 8471,9.0,3.93
OA 807,HD 8487,7.0,2.15
OA 808,HD 8515,9.0,4.91
OA 810,HD 8514,8.5,5.09
OA 811,HD 8524,9.0,9.96
OA 813,HD 8557,9.0,2.73
OA 814,HD 8564,8.0,5.16
OA 816,HD 8589,6.0,1.80
OA 817,HD 8591,9.0,2.93
OA 818,HD 8592,7.5,2.42
OA 815,HD 8616,8.5,5.74
OA 821,HD 8638,8.5,3.33
OA 823,HD 8676,7.5,0.81
OA 825,HD 8687,9.0,3.80
OA 826,HD 8705,3.0,3.47
OA 827,HD 8715,8.0,6.49
OA 828,HD 8714,9.0,16.46
OA 829,HD 8717,8.5,5.31
OA 831,HD 8716,9.0,3.30
OA 832,HD 8751,9.0,9.84
OA 834,HD 8767,7.5,0.57
OA 837,HD 8858,8.5,11.47
OA 838,HD 8859,8.5,6.44
OA 840,HD 8866,7.0,2.35
OA 841,HD 8867,9.0,5.66
OA 842,HD 8886,9.0,5.81
OA 843,HD 8887,7.0,11.71
OA 844,HD 8895,7.0,0.89
OA 845,HD 8898,9.0,3.18
OA 846,HD 8896,7.0,2.72
OA 848,HD 8924,9.0,8.08
OA 849,HD 8932,9.0,5.48
OA 850,HD 8957,7.0,3.50
OA 851,HD 8960,8.5,1.36
OA 852,HD 8959,7.0,1.19
OA 853,HD 8958,8.5,2.64
OA 854,HD 8973,7.0,1.70
OA 855,HD 8974,9.0,13.70
OA 856,HD 8984,8.0,3.14
OA 857,HD 8975,8.0,1.47
OA 858,HD 8999,8.5,4.75
OA 860,HD 9051,9.0,2.64
OA 861,HD 9063,7.0,2.49
OA 862,HD 9064,8.5,6.47
OA 865,HD 9102,8.5,0.54
OA 866,HD 9113,8.5,9.31
OA 867,HD 9131,8.5,5.47
OA 868,HD 9132,6.0,1.99
OA 870,HD 9151,7.0,4.82
OA 871,HD 9158,7.5,4.53
OA 872,HD 9159,8.5,2.35
OA 874,HD 9174,8.0,2.79
OA 875,HD 9175,8.0,5.94
OA 869,HD 9190,8.5,3.41
OA 877,HD 9215,8.5,5.31
OA 878,HD 9216,9.0,7.28
OA 879,HD 9218,7.0,1.93
OA 881,HD 9228,7.0,5.19
OA 882,HD 9243,8.0,0.94
OA 883,HD 9245,9.0,8.62
OA 884,HD 9246,8.5,4.24
OA 885,HD 9272,9.0,2.83
OA 887,HD 9281,9.0,8.21
OA 888,HD 9301,8.5,1.43
OA 890,HD 9300,8.0,1.93
OA 891,HD 9316,9.0,2.22
OA 892,HD 9317,8.0,3.31
OA 895,HD 9349,6.5,0.87
OA 896,HD 9360,9.0,0.91
OA 897,HD 9373,8.0,1.40
OA 898,HD 9375,9.0,3.74
OA 899,HD 9377,6.0,4.03
OA 900,HD 9399,7.5,4.78
OA 901,HD 9388,8.0,2.93
OA 902,HD 9401,8.0,2.39
OA 903,HD 9411,7.5,3.94
OA 904,HD 9435,8.5,3.73
OA 905,HD 9436,9.0,3.60
OA 906,HD 9434,8.0,4.72
OA 907,HD 9451,8.0,1.80
OA 908,HD 9475,8.5,9.79
OA 910,HD 9487,8.5,2.92
OA 911,HD 9486,8.0,1.00
OA 912,HD 9514,7.0,5.13
OA 913,HD 9524,9.0,6.98
OA 915,HD 9540,7.5,1.88
OA 916,HD 9541,8.5,4.66
OA 917,HD 9554,8.0,0.30
OA 918,HD 9553,8.5,2.81
OA 919,HD 9576,8.0,3.44
OA 921,HD 9607,8.0,0.13
OA 922,HD 9627,8.5,2.98
OA 924,HD 9641,9.0,11.09
OA 925,HD 9642,8.5,4.30
OA 926,HD 9660,8.5,3.81
OA 927,HD 9672,6.0,2.99
OA 928,HD 9673,8.0,2.58
OA 929,HD 9692,7.5,2.38
OA 931,HD 9741,9.0,4.82
OA 932,HD 9755,8.0,5.21
OA 933,HD 9756,9.0,4.66
OA 935,HD 9770,7.0,1.33
OA 937,HD 9795,9.0,4.24
OA 938,HD 9783,8.5,5.68
OA 939,HD 9796,8.5,3.48
OA 940,HD 9832,9.0,8.70
OA 942,HD 9856,6.0,4.17
OA 943,HD 9865,9.0,4.96
OA 934,HD 9884,8.0,0.89
OA 945,HD 9891,7.5,2.39
OA 950,HD 9904,9.0,12.41
OA 946,HD 9906,6.0,2.84
OA 948,HD 9905,9.0,3.39
OA 951,HD 9930,9.0,1.89
OA 941,HD 9949,9.0,6.18
OA 952,HD 9942,8.0,2.41
OA 953,HD 9960,8.0,3.03
OA 954,HD 9967,9.0,6.60
OA 957,HD 9988,9.0,12.18
OA 959,HD 10000,8.5,3.63
OA 961,HD 10001,8.0,4.86
OA 962,HD 10011,7.5,1.68
OA 963,HD 10002,8.0,6.30
OA 965,HD 10036,9.0,14.47
OA 966,HD 10037,8.5,5.33
OA 967,HD 10048,8.5,2.69
OA 956,HD 10067,9.0,2.08
OA 968,HD 10075,8.5,2.33
OA 969,HD 10100,8.5,3.61
OA 970,HD 10099,8.0,3.22
OA 973,HD 10118,9.0,8.52
OA 975,HD 10148,6.0,1.49
OA 976,HD 10161,7.0,6.85
OA 977,HD 10166,9.0,1.68
OA 978,HD 10176,8.5,3.07
OA 979,HD 10175,8.0,2.41
OA 981,HD 10178,9.0,4.20
OA 982,HD 10185,9.0,2.50
OA 983,HD 10187,9.0,4.86
OA 984,HD 10177,8.5,3.39
OA 986,HD 10186,7.0,2.49
OA 987,HD 10200,8.5,2.30
OA 988,HD 10209,7.0,8.05
OA 990,HD 10237,7.0,1.30
OA 991,HD 10246,9.0,0.73
OA 992,HD 10254,8.0,1.81
OA 994,HD 10318,8.0,3.58
OA 997,HD 10341,8.5,2.68
OA 998,HD 10343,9.0,2.73
OA 999,HD 10355,9.0,9.42
OA 1000,HD 10369,8.5,3.39
OA 1001,HD 10395,8.5,3.90
OA 1003,HD 10430,8.5,2.08
OA 1007,HD 10431,8.5,4.17
OA 1008,HD 10445,9.0,2.54
OA 1009,HD 10460,8.5,2.74
OA 1010,HD 10491,8.0,1.15
OA 1011,HD 10493,8.5,8.17
OA 1012,HD 10510,8.0,5.77
OA 1013,HD 10519,7.5,5.09
