index1,index2,mag,dist
OA 727,CD -22°445,8.5,28.41
OA 730,CD -23°473,9.0,47.04
OA 735,CD -30°415,9.0,34.71
OA 740,CD -28°394,9.0,9.66
OA 744,CD -24°562,9.0,14.84
OA 745,CD -27°426,9.0,70.39
OA 746,CD -24°563,8.0,45.96
OA 747,CD -24°564,9.0,12.31
OA 749,CD -23°477,7.5,14.05
OA 751,CD -23°478,8.5,16.07
OA 752,CD -29°411,8.0,32.01
OA 755,CD -26°424,8.5,13.54
OA 756,CD -27°430,9.0,44.63
OA 758,CD -23°483,9.0,13.29
OA 759,CD -25°524,8.0,4.93
OA 761,CD -29°418,9.0,26.04
OA 763,CD -28°407,8.0,13.57
OA 768,CD -24°578,9.0,9.65
OA 772,CD -29°422,7.5,10.30
OA 774,CD -30°434,8.5,8.57
OA 775,CD -30°435,9.0,41.96
OA 776,CD -25°531,7.5,8.62
OA 781,CD -29°428,8.5,29.98
OA 783,CD -22°469,9.0,14.89
OA 784,CD -24°588,8.0,18.05
OA 787,CD -27°451,8.5,26.08
OA 788,CD -23°502,9.0,17.55
OA 789,CD -27°453,9.0,14.61
OA 790,CD -22°472,8.5,9.02
OA 793,CD -22°477,8.0,19.49
OA 795,CD -29°438,8.5,68.66
OA 799,CD -23°507,9.0,5.65
OA 807,CD -25°555,7.0,24.89
OA 808,CD -26°459,9.0,12.01
OA 810,CD -24°599,8.5,2.71
OA 812,CD -23°515,9.0,26.37
OA 813,CD -22°484,9.0,5.34
OA 817,CD -28°431,9.0,6.86
OA 818,CD -29°447,7.5,71.60
OA 820,CD -29°448,9.0,25.20
OA 821,CD -28°433,8.5,23.08
OA 825,CD -24°608,9.0,27.20
OA 827,CD -25°569,8.0,16.05
OA 829,CD -29°454,8.5,31.00
OA 831,CD -27°478,9.0,15.88
OA 833,CD -29°459,9.0,35.45
OA 834,CD -23°520,7.5,20.70
OA 838,CD -30°475,8.5,40.95
OA 841,CD -23°523,9.0,3.14
OA 843,CD -30°478,7.0,14.76
OA 845,CD -30°479,9.0,27.38
OA 846,CD -22°503,7.0,14.96
OA 849,CD -24°624,9.0,30.70
OA 851,CD -29°464,8.5,12.69
OA 852,CD -22°507,7.0,4.62
OA 855,CD -22°508,9.0,13.74
OA 856,CD -22°509,8.0,9.05
OA 857,CD -27°495,8.0,16.53
OA 860,CD -24°633,9.0,27.29
OA 861,CD -25°597,7.0,5.73
OA 862,CD -30°490,8.5,15.67
OA 868,CD -22°516,6.0,6.04
OA 870,CD -26°491,7.0,24.78
OA 872,CD -30°497,8.5,41.07
OA 875,CD -23°539,8.0,15.82
OA 869,CD -27°508,8.5,39.12
OA 879,CD -29°477,7.0,39.64
OA 881,CD -26°502,7.0,5.72
OA 882,CD -23°543,8.0,38.60
OA 883,CD -26°503,9.0,50.07
OA 884,CD -29°478,8.5,2.02
OA 887,CD -23°546,9.0,6.18
OA 889,CD -22°523,9.0,36.74
OA 892,CD -28°471,8.0,10.77
OA 895,CD -30°504,6.5,5.82
OA 896,CD -23°549,9.0,44.56
OA 898,CD -26°518,9.0,6.81
OA 899,CD -30°506,6.0,3.56
OA 901,CD -28°475,8.0,25.38
OA 903,CD -24°651,7.5,7.34
OA 905,CD -27°519,9.0,46.38
OA 907,CD -27°522,8.0,10.98
OA 908,CD -30°509,8.5,50.09
OA 910,CD -23°556,8.5,32.89
OA 913,CD -22°530,9.0,21.14
OA 915,CD -24°658,7.5,13.32
OA 916,CD -29°499,8.5,10.23
OA 917,CD -26°527,8.0,1.99
OA 919,CD -30°513,8.0,14.13
OA 925,CD -23°567,8.5,3.16
OA 926,CD -30°519,8.5,14.52
OA 928,CD -28°489,8.0,6.11
OA 929,CD -28°490,7.5,13.98
OA 931,CD -23°574,9.0,20.14
OA 933,CD -23°577,9.0,60.18
OA 935,CD -30°529,7.0,6.72
OA 938,CD -30°530,8.5,10.59
OA 940,CD -25°651,9.0,16.53
OA 950,CD -23°589,9.0,29.52
OA 946,CD -30°540,6.0,17.38
OA 948,CD -30°541,9.0,41.84
OA 952,CD -23°591,8.0,43.59
OA 958,CD -30°543,9.0,18.18
OA 961,CD -25°660,8.0,5.52
OA 963,CD -30°549,8.0,29.46
OA 965,CD -24°685,9.0,23.09
OA 966,CD -26°563,8.5,8.08
