index1,index2,mag,dist
G 545,HD 61312,6.5,6.38
G 546,HD 61576,8.0,0.99
G 547,HD 61712,8.5,6.97
G 548,HD 61831,4.5,1.58
G 549,HD 61878,5.0,3.71
G 551,HD 61899,5.0,1.62
G 552,HD 61946,7.5,6.63
G 553,HD 61881,8.0,1.63
G 554,HD 62345,3.5,1.59
G 555,HD 62088,7.5,2.95
G 556,HD 62134,8.5,0.52
G 557,HD 62226,5.5,1.29
G 558,HD 62212,7.5,1.67
G 559,HD 62509,1.5,0.44
G 560,HD 62317,7.0,2.67
G 561,HD 62295,7.0,3.12
G 562,HD 62376,6.0,2.46
G 563,HD 62415,8.5,4.41
G 564,HD 62377,8.0,5.09
G 565,HD 62578,6.5,0.97
G 566,HD 62485,6.5,3.75
G 568,HD 62712,7.0,1.80
G 569,HD 62713,5.5,1.17
G 571,HD 62752,9.5,1.59
G 572,HD 62753,7.0,4.16
G 573,HD 62781,6.0,1.76
G 574,HD 62756,7.0,4.26
G 575,HD 62758,6.5,4.37
G 576,HD 62848,7.0,2.35
G 577,HD 63208,7.0,1.64
G 578,HD 62805,7.0,2.03
G 579,HD 62917,9.5,5.43
G 580,HD 63032,5.0,3.77
G 581,HD 63033,7.7,0.45
G 582,HD 62943,7.0,3.82
G 583,HD 62850,7.2,0.87
G 584,HD 63079,6.5,2.55
G 585,HD 63080,7.0,2.11
G 586,HD 63118,6.5,4.50
G 587,HD 63176,8.0,2.79
G 588,HD 63308,6.7,2.56
G 589,HD 63088,7.7,0.71
G 590,HD 63399,6.7,2.69
G 591,HD 63401,6.5,3.75
G 592,HD 63402,7.5,1.10
G 593,HD 63449,7.5,2.98
G 594,HD 63490,8.0,4.35
G 595,HD 63427,7.5,4.39
G 596,HD 63531,7.0,2.76
G 597,HD 63700,3.5,1.32
G 598,HD 63578,5.5,3.03
G 599,HD 63580,9.5,1.49
G 600,HD 63563,7.5,2.11
G 601,HD 63738,8.0,2.70
G 602,HD 63295,5.0,2.11
G 604,HD 63627,7.5,1.14
G 605,HD 63428,8.0,1.66
G 606,HD 63787,8.0,5.57
G 607,HD 64092,6.7,0.98
G 608,HD 63709,8.0,2.60
G 609,HD 63685,7.0,0.28
G 610,HD 64145,5.0,1.72
G 611,HD 63898,7.0,4.32
G 612,HD 63922,4.5,1.33
G 613,HD 63948,7.0,4.58
G 614,HD 63870,6.0,5.36
G 615,HD 63886,8.0,1.63
G 616,HD 64028,7.5,4.27
G 617,HD 64066,8.5,6.45
G 618,HD 64102,9.0,3.51
G 619,HD 64181,7.5,4.51
G 620,HD 64121,8.0,4.48
G 621,HD 64287,7.0,3.08
G 622,HD 64583,0.0,0.60
G 623,HD 64304,7.2,2.39
G 624,HD 64184,7.5,0.16
G 625,HD 64379,5.0,5.22
G 626,HD 64365,6.5,6.67
G 627,HD 64647,9.5,1.88
G 630,HD 64682,0.0,1.95
G 631,HD 64441,9.0,4.04
G 632,HD 64458,7.0,2.30
G 633,HD 64320,7.0,1.25
G 634,HD 64571,8.0,6.01
G 636,HD 65003,0.0,3.26
G 637,HD 64827,7.0,3.63
G 638,HD 64902,6.5,4.37
G 639,HD 65074,7.5,4.54
G 640,HD 65038,7.0,3.35
G 641,HD 65059,8.5,1.22
G 644,HD 65211,7.0,3.03
G 645,HD 65270,7.0,3.46
G 646,HD 65315,6.5,2.17
G 647,HD 65354,6.7,1.76
G 649,HD 65297,8.0,3.50
G 650,HD 65273,6.3,1.46
G 652,HD 65442,7.0,3.13
G 653,HD 65460,7.0,2.56
G 654,HD 65425,7.0,1.92
G 655,HD 65759,6.0,2.57
G 656,HD 65491,8.0,1.97
G 657,HD 65551,5.5,4.65
G 658,HD 65823,0.0,0.62
G 659,HD 65638,7.0,0.69
G 660,HD 65622,7.5,1.77
G 661,HD 65598,7.0,2.42
G 662,HD 65575,4.0,1.72
G 663,HD 65658,7.5,5.00
G 664,HD 65723,7.0,2.22
G 665,HD 65848,7.0,4.06
G 666,HD 65663,6.5,2.18
G 667,HD 65888,7.5,1.68
G 668,HD 66140,0.0,0.09
G 669,HD 65904,7.0,1.06
G 670,HD 65867,7.0,3.90
G 671,HD 65930,7.0,0.43
G 674,HD 66027,7.5,0.35
G 675,HD 66371,8.7,0.83
G 676,HD 66190,7.0,2.21
G 677,HD 66194,6.5,1.73
G 678,HD 66365,9.0,1.78
G 679,HD 66464,7.0,2.37
G 680,HD 66342,6.0,2.13
G 681,HD 66507,8.0,0.31
G 682,HD 66522,7.5,1.20
G 684,HD 66624,6.0,1.99
G 685,HD 66948,7.5,0.90
G 686,HD 66629,8.5,1.71
G 687,HD 66607,6.0,6.55
G 689,HD 66811,2.7,1.25
G 690,HD 66591,5.5,1.47
G 691,HD 66749,7.7,4.51
G 692,HD 66768,7.0,2.67
G 694,HD 67041,7.5,3.47
G 695,HD 67059,7.5,3.46
G 696,HD 67269,8.5,2.11
G 697,HD 67270,9.0,2.36
G 698,HD 67385,7.0,1.62
G 699,HD 67440,8.5,6.88
G 700,HD 67363,7.5,4.99
G 701,HD 67439,8.0,2.27
G 702,HD 67441,8.0,5.51
G 703,HD 67523,3.0,1.62
G 704,HD 67199,8.0,0.85
G 705,HD 67460,9.0,1.69
G 706,HD 67582,5.5,0.95
G 708,HD 67680,7.5,2.73
G 709,HD 67621,6.0,8.75
G 710,HD 67702,7.5,4.43
G 711,HD 67642,7.5,4.11
G 712,HD 67515,8.0,0.67
G 713,HD 67704,7.0,3.90
G 714,HD 67820,8.0,1.34
G 715,HD 67888,7.0,1.78
G 716,HD 67905,7.0,4.87
G 717,HD 67847,7.0,4.85
G 719,HD 68005,7.5,2.35
G 720,HD 68217,6.5,2.93
G 721,HD 68057,8.0,2.39
G 722,HD 68161,6.0,7.68
G 723,HD 68243,5.0,1.84
G 724,HD 68273,2.8,1.01
G 727,HD 68346,7.0,4.00
G 728,HD 68371,7.3,2.61
G 731,HD 68451,8.0,4.76
G 732,HD 68512,7.0,2.57
G 733,HD 68372,7.0,3.82
G 735,HD 68307,8.0,5.21
G 736,HD 68574,8.0,11.38
G 737,HD 68423,7.0,2.66
G 738,HD 68456,5.7,1.53
