index1,index2,mag,dist
G 348,PPM 367010,10.0,4.82
G 349,PPM 351966,9.0,2.17
G 350,PPM 351965,9.3,4.62
G 351,PPM 375964,9.2,0.57
G 352,PPM 775152,10.0,0.28
G 353,PPM 351969,9.0,2.19
G 354,PPM 367014,10.0,1.94
G 355,PPM 351968,9.0,3.34
G 356,PPM 367015,10.0,4.34
G 359,PPM 375971,8.0,0.78
G 360,PPM 367016,9.2,2.00
G 361,PPM 367019,10.0,0.29
G 362,PPM 351980,6.2,1.11
G 363,PPM 775155,9.5,0.51
G 364,PPM 351979,10.0,2.15
G 365,PPM 351981,10.0,4.53
G 366,PPM 783715,9.0,1.17
G 367,PPM 375956,9.3,5.04
G 368,PPM 775156,10.0,2.90
G 369,PPM 351983,7.0,2.11
G 370,PPM 375968,8.7,1.14
G 371,PPM 375963,8.1,0.41
G 372,PPM 375966,8.8,0.75
G 373,PPM 367021,9.5,1.28
G 374,PPM 375969,10.0,1.83
G 375,PPM 351989,9.5,2.89
G 376,PPM 775161,9.5,2.52
G 377,PPM 367022,9.8,1.77
G 378,PPM 367020,10.5,3.15
G 379,PPM 351990,10.0,1.31
G 380,PPM 351998,10.0,2.04
G 381,PPM 367024,9.0,2.49
G 382,PPM 375957,9.0,1.95
G 384,PPM 351999,9.5,1.18
G 385,PPM 352003,7.0,5.58
G 386,PPM 367026,10.0,2.40
G 387,PPM 367027,8.8,2.91
G 388,PPM 367032,9.0,1.37
G 389,PPM 367028,9.5,0.55
G 391,PPM 788432,10.5,4.71
G 392,PPM 375967,8.0,1.35
G 394,PPM 375974,9.8,2.83
G 395,PPM 367035,10.0,2.50
G 396,PPM 352014,10.0,0.76
G 397,PPM 352012,10.0,0.39
G 398,PPM 367033,8.5,2.42
G 399,PPM 375970,7.5,0.41
G 400,PPM 788421,10.0,3.70
G 401,PPM 367043,10.0,2.68
G 402,PPM 367042,9.5,1.61
G 403,PPM 367039,9.0,4.45
G 404,PPM 375972,8.9,1.21
G 405,PPM 375975,9.0,1.92
G 406,PPM 367047,10.0,3.36
G 407,PPM 367040,9.5,1.35
G 408,PPM 352023,10.0,2.50
G 409,PPM 367046,10.0,7.26
G 410,PPM 367050,9.5,1.45
G 411,PPM 367052,9.8,1.35
G 412,PPM 367037,10.0,4.61
G 413,PPM 367038,9.0,3.90
G 414,PPM 352025,10.0,1.39
G 415,PPM 367048,9.5,0.74
G 416,PPM 367044,9.5,1.38
G 417,PPM 352028,9.0,0.18
G 418,PPM 367055,9.0,5.66
G 419,PPM 367051,9.0,2.29
G 420,PPM 367056,10.0,2.78
G 421,PPM 352029,10.0,0.41
G 422,PPM 352031,10.0,3.65
G 423,PPM 375978,9.8,4.47
G 424,PPM 352032,8.8,1.58
G 425,PPM 352034,9.0,2.63
G 426,PPM 352030,9.8,1.29
G 427,PPM 352039,10.0,2.20
G 428,PPM 352043,10.0,2.56
G 429,PPM 352044,9.0,3.50
G 430,PPM 352041,8.5,2.23
G 431,PPM 367064,5.0,2.56
G 433,PPM 367060,9.8,1.45
G 434,PPM 367061,10.0,2.51
G 435,PPM 367067,9.0,0.82
G 436,PPM 367070,10.0,2.14
G 437,PPM 367069,9.0,1.06
G 438,PPM 352051,9.3,1.68
G 439,PPM 367068,9.2,1.82
G 440,PPM 367065,10.0,0.47
G 441,PPM 367072,10.0,1.34
G 442,PPM 375984,10.0,0.97
G 443,PPM 367073,9.8,0.58
G 444,PPM 367074,8.0,2.26
G 446,PPM 375980,8.8,0.83
G 447,PPM 375982,10.0,1.85
G 448,PPM 775178,9.2,0.83
G 449,PPM 367081,10.0,2.35
G 450,PPM 367079,10.0,2.45
G 451,PPM 367071,9.5,1.10
G 452,PPM 352061,9.8,1.62
G 453,PPM 375981,8.7,0.78
G 454,PPM 375983,9.5,0.85
G 455,PPM 375977,8.3,2.19
G 456,PPM 352062,7.5,1.72
G 457,PPM 367086,10.0,1.94
G 458,PPM 352063,8.0,0.92
G 459,PPM 352069,9.5,0.97
G 460,PPM 367082,9.5,0.18
G 461,PPM 367085,8.5,1.65
G 462,PPM 367076,10.0,2.26
G 463,PPM 367078,10.0,1.97
G 464,PPM 375976,9.2,0.63
G 465,PPM 352080,8.8,1.19
G 466,PPM 367089,10.0,0.56
G 467,PPM 352081,10.0,0.80
G 468,PPM 367090,8.5,1.25
G 469,PPM 367096,10.0,0.95
G 470,PPM 352084,10.0,1.19
G 471,PPM 352083,9.0,1.16
G 472,PPM 367099,9.0,1.25
G 473,PPM 352086,10.0,2.79
G 474,PPM 367092,9.2,1.88
G 475,PPM 352088,10.2,14.69
G 476,PPM 352088,8.2,0.80
G 477,PPM 375995,9.2,1.69
G 478,PPM 367095,10.0,1.20
G 479,PPM 375991,9.5,0.93
G 480,PPM 367091,9.5,3.95
G 481,PPM 375990,10.0,2.81
G 482,PPM 775185,9.8,1.21
G 483,PPM 775186,10.0,1.30
G 484,PPM 375993,10.0,4.60
G 485,PPM 375989,8.5,3.15
G 486,PPM 352090,6.2,1.31
G 488,PPM 352092,9.0,2.22
G 489,PPM 375992,10.0,1.03
G 490,PPM 352096,10.0,3.16
G 491,PPM 367102,8.2,1.71
G 492,PPM 367098,10.0,1.87
G 493,PPM 367093,9.5,2.82
G 495,PPM 375985,10.0,2.24
G 496,PPM 367105,10.0,1.82
G 497,PPM 352097,9.8,1.94
G 498,PPM 352103,10.0,1.75
G 499,PPM 375998,10.0,1.30
G 500,PPM 367106,9.8,1.97
G 501,PPM 367107,9.5,0.65
G 502,PPM 375987,9.1,1.35
G 503,PPM 375988,8.7,0.56
G 504,PPM 375999,9.0,2.42
G 505,PPM 352111,9.0,1.67
G 506,PPM 352108,10.0,0.88
G 507,PPM 352112,10.0,5.21
G 508,PPM 352107,9.0,2.62
G 509,PPM 367112,9.0,1.20
G 510,PPM 367111,9.0,2.55
G 511,PPM 367109,9.0,1.02
G 512,PPM 352118,8.5,1.28
G 513,PPM 352117,7.0,2.59
G 514,PPM 367108,10.0,1.22
G 515,PPM 352119,9.0,1.43
G 517,PPM 367097,10.0,2.16
G 518,PPM 367115,10.0,1.15
G 520,PPM 367113,7.0,0.98
G 521,PPM 376003,9.2,2.57
G 522,PPM 376000,9.5,1.31
G 523,PPM 367114,10.0,0.94
G 524,PPM 352128,9.0,3.04
G 525,PPM 376001,10.0,0.25
G 526,PPM 352135,9.0,0.46
G 527,PPM 352130,10.0,1.93
G 528,PPM 367118,10.0,2.23
G 529,PPM 376005,9.8,2.48
G 530,PPM 376004,10.0,4.35
G 531,PPM 367123,10.0,0.74
G 532,PPM 367125,8.5,2.76
G 533,PPM 352143,9.0,1.34
G 534,PPM 788439,9.8,2.23
G 535,PPM 367117,10.0,0.73
G 536,PPM 367121,8.8,2.24
G 537,PPM 352148,9.0,2.40
G 538,PPM 367122,9.5,1.31
G 539,PPM 367130,10.0,0.89
G 540,PPM 783729,11.0,1.99
G 541,PPM 352153,9.0,2.10
G 542,PPM 367129,8.2,1.48
G 543,PPM 367126,9.0,0.61
G 544,PPM 367120,10.5,2.31
G 545,PPM 783730,9.5,0.52
G 546,PPM 352164,10.0,2.12
G 547,PPM 783731,10.0,1.62
G 548,PPM 352165,9.0,3.08
G 549,PPM 775201,10.0,1.30
G 551,PPM 367133,8.8,1.60
G 552,PPM 367128,9.5,0.61
G 553,PPM 367131,9.5,1.49
G 554,PPM 352172,7.2,0.76
G 555,PPM 376002,9.5,1.75
G 556,PPM 367132,9.0,2.61
G 557,PPM 367116,10.0,2.09
G 558,PPM 352177,9.5,2.64
G 559,PPM 352182,10.0,2.42
G 560,PPM 367136,9.2,3.20
G 561,PPM 367142,9.5,1.52
G 562,PPM 367144,0.0,0.52
G 563,PPM 367135,10.0,1.09
G 564,PPM 352187,10.0,1.48
G 565,PPM 367143,10.0,1.51
G 566,PPM 352185,10.0,3.73
G 567,PPM 352191,10.0,2.18
G 568,PPM 367140,7.5,2.71
G 569,PPM 375996,10.0,3.52
G 570,PPM 376007,9.5,3.44
G 571,PPM 367147,9.0,0.53
G 572,PPM 367152,9.5,0.52
G 573,PPM 367149,9.0,0.59
G 574,PPM 376006,9.4,0.66
G 575,PPM 367150,10.0,2.06
G 576,PPM 352199,10.0,2.36
G 577,PPM 352201,9.2,0.12
G 578,PPM 367158,8.5,0.27
G 579,PPM 367160,9.0,1.27
G 580,PPM 367146,9.0,2.21
G 581,PPM 367159,8.5,0.32
G 582,PPM 352206,9.5,1.06
G 583,PPM 352212,9.5,1.62
G 584,PPM 352207,9.5,2.35
G 585,PPM 783736,10.2,2.68
G 586,PPM 367154,10.0,0.91
G 587,PPM 352216,9.5,2.93
G 588,PPM 367155,8.8,1.48
G 589,PPM 367164,10.0,1.36
G 590,PPM 775214,9.5,1.21
G 591,PPM 775216,10.0,2.81
G 592,PPM 376008,9.8,1.27
G 593,PPM 367161,8.2,1.18
G 595,PPM 376010,9.8,2.58
G 596,PPM 367166,9.5,1.20
G 597,PPM 367168,9.5,4.81
G 598,PPM 376015,10.0,2.51
G 599,PPM 367173,9.5,3.44
G 600,PPM 367171,9.5,1.30
G 601,PPM 376014,9.5,4.55
G 602,PPM 367177,10.0,3.69
G 603,PPM 376018,10.0,2.58
G 604,PPM 367162,9.0,0.96
G 605,PPM 367175,9.5,1.42
G 606,PPM 367178,9.5,0.68
G 607,PPM 352239,8.0,0.61
G 608,PPM 376011,8.2,0.59
G 609,PPM 367165,10.0,1.13
G 610,PPM 367170,8.2,2.23
G 611,PPM 352237,9.0,1.26
G 612,PPM 367179,9.0,1.51
G 613,PPM 352241,10.0,0.45
G 614,PPM 367182,10.0,2.88
G 615,PPM 352246,9.0,2.56
G 616,PPM 352240,10.0,3.77
G 617,PPM 367167,10.0,3.20
G 618,PPM 352247,10.0,1.64
G 619,PPM 367172,10.0,2.00
G 620,PPM 367185,10.0,1.23
G 621,PPM 775222,9.8,2.62
G 622,PPM 352248,10.0,1.26
G 623,PPM 367176,10.0,0.48
G 624,PPM 352258,8.8,0.94
G 625,PPM 376021,9.5,0.97
G 626,PPM 352253,9.0,3.43
G 627,PPM 352259,10.0,2.68
G 628,PPM 352261,8.2,1.47
G 629,PPM 367188,6.8,2.83
G 630,PPM 367188,11.0,2.77
G 631,PPM 367189,9.0,2.29
G 632,PPM 376020,8.0,3.41
G 633,PPM 352262,9.5,3.51
G 634,PPM 352263,9.5,2.96
G 635,PPM 367184,9.5,0.59
G 636,PPM 376016,7.9,1.55
G 637,PPM 367196,9.6,2.35
G 638,PPM 367181,9.0,0.65
G 639,PPM 367194,9.0,4.04
G 640,PPM 367195,9.5,3.67
G 641,PPM 367190,9.0,1.53
G 642,PPM 367186,10.0,0.63
G 643,PPM 352270,10.0,1.18
G 644,PPM 376026,9.5,1.77
G 645,PPM 376022,9.0,0.99
G 646,PPM 367197,7.8,0.75
G 647,PPM 352280,9.0,1.92
G 648,PPM 352281,9.0,1.50
G 649,PPM 367192,9.2,2.42
G 650,PPM 376027,10.0,5.40
G 651,PPM 367205,9.0,3.42
G 652,PPM 367199,9.8,1.28
G 654,PPM 367206,9.5,3.79
G 655,PPM 367203,9.5,5.30
G 656,PPM 367209,10.0,0.60
G 657,PPM 367204,9.0,1.51
G 658,PPM 352290,10.0,6.00
G 659,PPM 376033,9.5,2.49
G 660,PPM 367212,10.0,1.12
G 661,PPM 376030,10.5,3.25
G 662,PPM 352293,7.8,2.73
G 663,PPM 376012,9.8,2.82
G 664,PPM 783746,10.0,1.13
G 665,PPM 376035,9.0,0.81
G 666,PPM 352296,10.0,3.00
G 667,PPM 367200,9.8,1.84
G 668,PPM 367211,10.0,1.88
G 669,PPM 376028,10.0,2.61
G 670,PPM 352298,5.5,2.37
G 671,PPM 352298,9.5,8.00
G 672,PPM 367214,10.0,1.58
G 673,PPM 352302,10.0,1.61
G 674,PPM 352304,7.0,0.76
G 675,PPM 788443,10.0,8.57
G 676,PPM 375953,9.1,1.37
G 677,PPM 376034,10.0,2.48
G 678,PPM 352308,8.0,0.79
G 679,PPM 367219,9.9,1.35
G 680,PPM 352312,6.5,1.34
G 681,PPM 352312,10.0,2.96
G 682,PPM 352315,9.8,0.21
G 683,PPM 352323,8.0,1.20
G 684,PPM 376039,10.0,5.58
G 685,PPM 367218,9.0,2.88
G 686,PPM 352325,10.0,1.69
G 687,PPM 352320,9.5,2.33
G 688,PPM 352326,8.0,2.51
G 689,PPM 775244,9.2,3.11
G 690,PPM 376024,9.1,1.82
G 691,PPM 367217,9.5,3.73
G 692,PPM 352332,10.0,2.67
G 693,PPM 352334,8.8,3.12
G 694,PPM 376036,10.0,1.16
G 695,PPM 367225,10.0,3.20
G 696,PPM 788451,10.0,0.88
G 697,PPM 367216,10.0,2.59
G 698,PPM 367227,10.0,0.80
G 699,PPM 367229,10.0,1.21
G 700,PPM 367226,9.5,1.37
G 701,PPM 352340,9.5,1.51
G 702,PPM 367231,9.8,3.44
G 703,PPM 367222,10.0,1.66
G 704,PPM 352344,9.0,0.98
G 705,PPM 352345,9.2,3.62
G 706,PPM 352342,8.0,2.39
G 707,PPM 352343,9.5,1.57
G 708,PPM 376041,9.0,2.99
G 709,PPM 788450,10.0,2.10
G 711,PPM 367237,9.8,1.17
G 712,PPM 352349,9.0,3.08
G 713,PPM 783753,9.5,0.44
G 714,PPM 367234,9.0,2.15
G 715,PPM 352355,8.8,0.71
G 716,PPM 367221,9.5,0.17
G 717,PPM 367232,8.3,1.38
G 718,PPM 367238,8.2,1.88
G 719,PPM 367235,8.0,1.18
G 720,PPM 352361,9.2,2.75
G 722,PPM 376043,8.2,2.32
G 723,PPM 352362,6.8,0.46
G 724,PPM 376017,9.1,0.70
G 725,PPM 367239,10.0,1.63
G 726,PPM 376044,9.5,2.64
G 727,PPM 376025,9.5,2.51
G 728,PPM 376040,10.0,1.33
G 729,PPM 367243,9.5,1.23
G 730,PPM 367241,9.5,0.51
G 731,PPM 367246,10.0,7.85
G 732,PPM 352364,8.0,2.95
G 733,PPM 367242,9.2,1.76
G 734,PPM 367240,9.8,2.01
G 736,PPM 367233,10.0,5.70
G 737,PPM 367247,10.0,3.13
G 738,PPM 352372,10.0,6.37
G 739,PPM 367244,9.5,1.61
G 740,PPM 367236,9.8,2.96
G 741,PPM 783754,9.5,1.69
G 742,PPM 367248,10.0,3.22
G 743,PPM 376032,9.3,2.54
G 744,PPM 352370,8.3,1.04
G 745,PPM 352374,9.5,2.72
G 746,PPM 376046,9.0,4.25
G 747,PPM 775265,10.0,2.82
G 748,PPM 775266,9.8,1.49
G 749,PPM 775264,9.0,0.96
G 750,PPM 352375,9.0,2.14
G 751,PPM 352376,9.7,1.16
G 752,PPM 352379,9.8,0.36
G 753,PPM 367245,10.0,2.11
G 754,PPM 352380,11.0,1.58
G 755,PPM 352386,9.5,9.26
G 756,PPM 367249,10.0,0.64
G 757,PPM 367251,9.5,1.53
G 758,PPM 367253,10.0,2.73
G 759,PPM 352388,11.0,3.14
G 760,PPM 367255,9.0,2.86
