index1,index2,mag,dist
39G Ara,CPD -56°8098,7.0,1.65
40G Ara,CPD -59°6954,6.5,2.28
41G Ara,CPD -46°8513,6.1,14.70
42G Ara,CPD -49°9879,7.0,7.70
43G Ara,CPD -65°3438,7.0,0.00
44G Ara,CPD -58°7086,7.0,0.79
45G Ara,CPD -57°8478,6.4,0.00
46G Ara,CPD -62°5558,6.2,1.37
47G Ara,CPD -56°8191,6.4,6.50
48G Ara,CPD -60°6800,6.3,5.16
iota Ara,CPD -47°8245,5.8,5.08
gamma Ara,CPD -56°8225,3.6,8.37
beta Ara,CPD -55°8100,2.8,4.26
52G Ara,CPD -62°5590,6.6,2.05
kappa Ara,CPD -50°10078,5.8,7.11
54G Ara,CPD -50°10092,6.8,8.29
55G Ara,CPD -51°10359,6.9,2.78
56G Ara,CPD -45°8580,6.0,6.09
57G Ara,CPD -46°8655,7.4,2.05
58G Ara,CPD -52°10662,6.3,6.07
59G Ara,CPD -55°8144,6.6,10.48
delta Ara,CPD -60°6842,3.7,6.39
61G Ara,CPD -56°8304,6.4,1.64
alpha Ara,CPD -49°10052,2.9,6.08
63G Ara,CPD -45°8654,6.7,5.22
64G Ara,CPD -59°7071,6.7,5.29
65G Ara,CPD -48°9296,7.0,4.98
66G Ara,CPD -53°8682,6.7,6.58
sigma Ara,CPD -46°8746,5.5,6.00
68G Ara,CPD -49°10124,6.6,7.13
pi Ara,CPD -54°8403,5.8,6.00
NGC6397 Ara,CPD -53°8720,6.7,17.11
lambda Ara,CPD -49°10162,5.6,0.98
72G Ara,CPD -46°8819,6.3,4.10
73G Ara,CPD -50°10303,6.9,0.96
74G Ara,CPD -56°8405,6.9,6.06
mu Ara,CPD -51°10535,5.7,2.79
76G Ara,CPD -55°8312,6.4,5.97
nu1 Ara,CPD -53°8799,6.1,2.67
nu2 Ara,CPD -53°8812,6.7,6.31
79G Ara,CPD -56°8468,7.0,6.50
80G Ara,CPD -45°8906,6.6,7.35
81G Ara,CPD -55°8375,7.0,8.53
82G Ara,CPD -56°8506,6.5,10.16
83G Ara,CPD -51°10729,6.9,8.36
theta Ara,CPD -50°10538,3.9,7.70
85G Ara,CPD -45°9095,6.8,6.09
1G Cae,CPD -44°478,6.6,9.60
2G Cae,CPD -40°482,6.8,3.41
3G Cae,CPD -47°441,6.5,12.38
4G Cae,CPD -42°469,6.9,10.00
5G Cae,CPD -46°433,6.5,10.17
6G Cae,CPD -41°509,6.9,10.81
delta Cae,CPD -45°471,5.0,8.73
8G Cae,CPD -42°507,6.6,4.45
alpha Cae,CPD -42°513,4.6,6.68
beta Cae,CPD -37°559,5.1,12.29
11G Cae,CPD -37°560,6.8,7.11
12G Cae,CPD -31°593,6.2,14.27
13G Cae,CPD -41°564,6.5,6.89
14G Cae,CPD -34°530,6.7,3.72
15G Cae,CPD -39°514,6.4,8.33
zeta Cae,CPD -30°683,6.7,6.54
17G Cae,CPD -44°540,6.7,4.30
nu Cae,CPD -41°581,6.3,6.00
19G Cae,CPD -35°551,6.2,14.08
20G Cae,CPD -34°549,6.7,7.42
21G Cae,CPD -38°528,7.0,8.40
22G Cae,CPD -39°536,6.5,8.06
23G Cae,CPD -32°658,7.0,5.06
24G Cae,CPD -37°598,6.7,3.59
25G Cae,CPD -39°565,6.4,6.11
26G Cae,CPD -31°684,6.4,7.11
27G Cae,CPD -41°621,6.5,1.12
gamma Cae,CPD -35°586,4.7,2.44
3G CMa,CPD -29°1162,6.8,7.17
4G CMa,CPD -29°1170,6.9,2.61
5G CMa,CPD -20°1223,6.5,5.63
10G CMa,CPD -22°1140,6.6,6.16
12G CMa,CPD -19°1170,6.9,1.42
13G CMa,CPD -19°1177,5.8,10.37
15G CMa,CPD -20°1256,6.2,13.97
16G CMa,CPD -22°1163,6.9,0.00
zeta CMa,CPD -30°1217,3.2,13.14
19G CMa,CPD -29°1229,6.9,13.04
24G CMa,CPD -19°1233,6.9,0.00
25G CMa,CPD -31°1112,6.8,6.13
27G CMa,CPD -29°1251,7.0,0.00
29G CMa,CPD -25°1417,6.0,10.83
30G CMa,CPD -28°1279,6.7,7.89
31G CMa,CPD -29°1271,6.9,15.55
33G CMa,CPD -25°1443,6.5,7.24
lambda CMa,CPD -32°1173,4.7,12.87
36G CMa,CPD -32°1176,6.5,18.74
37G CMa,CPD -22°1268,7.0,8.31
38G CMa,CPD -19°1301,7.0,7.35
42G CMa,CPD -27°1328,6.1,1.33
43G CMa,CPD -21°1344,6.8,8.20
xi1 CMa,CPD -23°1312,4.5,16.30
45G CMa,CPD -32°1197,7.0,8.83
47G CMa,CPD -31°1218,6.0,2.55
48G CMa,CPD -20°1434,6.8,2.80
xi2 CMa,CPD -22°1321,4.8,12.58
50G CMa,CPD -32°1227,6.1,2.53
51G CMa,CPD -22°1325,6.9,15.45
nu2 CMa,CPD -19°1369,4.1,8.50
55G CMa,CPD -22°1345,6.8,8.17
59G CMa,CPD -32°1260,5.7,11.79
60G CMa,CPD -23°1373,6.9,5.50
62G CMa,CPD -23°1390,6.6,8.25
63G CMa,CPD -30°1382,5.9,6.14
64G CMa,CPD -20°1507,7.0,9.25
65G CMa,CPD -22°1408,6.7,8.17
10 CMa,CPD -30°1404,5.7,8.80
68G CMa,CPD -27°1448,6.8,7.21
69G CMa,CPD -23°1464,6.6,6.16
70G CMa,CPD -30°1407,6.9,12.07
72G CMa,CPD -31°1319,6.5,13.59
74G CMa,CPD -30°1408,6.3,14.17
12 CMa,CPD -20°1651,6.6,12.72
78G CMa,CPD -23°1519,6.6,6.15
80G CMa,CPD -27°1487,7.0,7.21
kappa CMa,CPD -32°1311,4.0,2.53
82G CMa,CPD -25°1681,6.6,6.76
83G CMa,CPD -31°1334,6.3,6.39
86G CMa,CPD -26°1520,7.0,5.36
15 CMa,CPD -20°1730,5.3,6.63
88G CMa,CPD -24°1730,6.9,12.31
90G CMa,CPD -28°1525,6.5,7.19
91G CMa,CPD -24°1743,6.6,16.39
omicron1CMa,CPD -24°1745,3.9,8.22
93G CMa,CPD -31°1351,6.9,12.77
17 CMa,CPD -20°1756,6.5,2.81
pi CMa,CPD -19°1550,4.9,7.05
97G CMa,CPD -22°1574,5.9,10.24
99G CMa,CPD -31°1357,6.7,16.46
100G CMa,CPD -19°1573,7.0,7.35
101G CMa,CPD -22°1594,6.9,13.88
102G CMa,CPD -24°1798,5.9,18.74
103G CMa,CPD -27°1586,6.6,8.02
104G CMa,CPD -26°1583,6.6,11.11
105G CMa,CPD -25°1786,6.0,12.00
epsilon CMa,CPD -28°1586,1.8,9.20
107G CMa,CPD -21°1651,6.7,6.62
108G CMa,CPD -30°1484,6.7,6.53
109G CMa,CPD -30°1491,7.0,3.86
110G CMa,CPD -32°1344,7.0,5.06
111G CMa,CPD -19°1621,6.6,9.26
112G CMa,CPD -20°1844,6.9,16.58
113G CMa,CPD -25°1827,6.0,8.15
sigma CMa,CPD -27°1648,3.6,13.27
omicron2CMa,CPD -23°1747,3.4,6.60
117G CMa,CPD -21°1738,6.7,18.84
120G CMa,CPD -30°1526,6.8,15.51
121G CMa,CPD -24°1959,6.7,4.09
122G CMa,CPD -23°1827,6.3,6.60
delta CMa,CPD -26°1793,2.1,2.69
124G CMa,CPD -23°1858,7.0,7.28
126G CMa,CPD -25°2012,6.3,6.15
128G CMa,CPD -27°1762,6.3,1.33
130G CMa,CPD -20°2036,6.3,4.21
26 CMa,CPD -25°2067,6.5,14.78
133G CMa,CPD -30°1564,6.6,11.62
