8394,7.1,Sgr
8454,0.0,Sgr
8458,8.4,Sgr
8468,8.8,Sgr
8527,9.0,Sgr
8640,8.5,Sgr
8651,7.1,Sgr
8701,8.0,Sgr
8729,8.0,Sgr
9031,0.0,Cap
9038,8.4,Cap
9045,7.6,Sgr
9166,7.9,Mic
9184,7.6,Mic
9311,9.2,Cap
9489,7.3,Cap
9702,6.8,Gru
9711,8.0,PsA
9719,8.0,PsA
9781,9.0,Cap
9983,6.5,Gru
10028,7.8,PsA
10033,8.3,PsA
10061,6.2,PsA
10069,6.8,PsA
10071,7.3,PsA
10095,8.4,Gru
10126,8.4,PsA
10133,6.5,Gru
10146,8.2,PsA
10154,8.0,PsA
10184,7.2,Gru
10223,8.2,PsA
10261,8.5,PsA
10264,8.4,PsA
10309,8.7,PsA
10310,7.8,PsA
10363,8.2,Gru
10502,7.6,Scl
10519,7.1,Gru
10538,8.0,Scl
10647,8.0,Scl
10667,7.1,Scl
10682,7.2,Aqr
10695,7.8,Scl
10712,6.7,Scl
10800,8.0,Scl
10882,8.5,Scl
