CROSS_NORTH - Compare several catalogs.
390) Warning: OA 22083 is ALONE (nearest PPM star at 413.2 arcsec).
391) Warning: OA 22202 is ALONE (nearest PPM star at 364.5 arcsec).
392) Warning: OA 22208 is ALONE (nearest PPM star at 893.8 arcsec).
393) Warning: OA 22218 is ALONE (nearest PPM star at 771.1 arcsec).
394) Warning: OA 22226 is ALONE (nearest PPM star at 453.1 arcsec).
395) Warning: OA 22227 is ALONE (nearest PPM star at 453.9 arcsec).
396) Warning: OA 22271 is ALONE (nearest PPM star at 309.6 arcsec).
397) Warning: OA 22288 is ALONE (nearest PPM star at 265.6 arcsec).
398) Warning: OA 22356 is ALONE (nearest PPM star at 434.4 arcsec).
399) Warning: OA 22382 is ALONE (nearest PPM star at 149.5 arcsec).
400) Warning: OA 22390 is ALONE (nearest PPM star at 313.2 arcsec).
401) Warning: OA 22391 is ALONE (nearest PPM star at 306.2 arcsec).
402) Warning: OA 22422 is ALONE (nearest PPM star at 467.7 arcsec).
403) Warning: OA 22493 is ALONE (nearest PPM star at 456.7 arcsec).
404) Warning: OA 22502 is ALONE (nearest PPM star at 186.1 arcsec).
405) Warning: OA 22520 is ALONE (nearest PPM star at 553.3 arcsec).
406) Warning: OA 22565 is ALONE (nearest PPM star at 215.9 arcsec).
407) Warning: OA 22566 is ALONE (nearest PPM star at 544.6 arcsec).
408) Warning: OA 22604 is ALONE (nearest PPM star at 262.7 arcsec).
409) Warning: OA 22605 is ALONE (nearest PPM star at 264.3 arcsec).
410) Warning: OA 22606 is ALONE (nearest PPM star at 264.7 arcsec).
411) Warning: OA 22630 is ALONE (nearest PPM star at 355.0 arcsec).
412) Warning: OA 22655 is ALONE (nearest PPM star at 149.9 arcsec).
413) Warning: OA 22656 is ALONE (nearest PPM star at 149.0 arcsec).
414) Warning: OA 22664 is ALONE (nearest PPM star at 123.7 arcsec).
415) Warning: OA 22734 is ALONE (nearest PPM star at 404.9 arcsec).
416) Warning: OA 22826 is ALONE (nearest PPM star at 629.3 arcsec).
417) Warning: OA 22899 is ALONE (nearest PPM star at 377.6 arcsec).
418) Warning: OA 23172 is ALONE (nearest PPM star at 304.6 arcsec).
419) Warning: OA 23293 is ALONE (nearest PPM star at 136.3 arcsec).
420) Warning: OA 23298 is ALONE (nearest PPM star at 594.1 arcsec).
421) Warning: OA 23322 is ALONE (nearest PPM star at 883.4 arcsec).
422) Warning: OA 23327 is ALONE (nearest PPM star at 144.0 arcsec).
423) Warning: OA 23328 is ALONE (nearest PPM star at 199.4 arcsec).
424) Warning: OA 23440 is ALONE (nearest PPM star at 312.4 arcsec).
425) Warning: OA 23442 is ALONE (nearest PPM star at 926.3 arcsec).
426) Warning: OA 23472 is ALONE (nearest PPM star at 882.2 arcsec).
427) Warning: OA 23496 is ALONE (nearest PPM star at 219.1 arcsec).
428) Warning: OA 23497 is ALONE (nearest PPM star at 218.3 arcsec).
429) Warning: OA 23498 is ALONE (nearest PPM star at 540.0 arcsec).
430) Warning: OA 23499 is ALONE (nearest PPM star at 540.1 arcsec).
431) Warning: OA 23525 is ALONE (nearest PPM star at 67.5 arcsec).
432) Warning: OA 23582 is ALONE (nearest PPM star at 744.8 arcsec).
433) Warning: OA 23804 is ALONE (nearest PPM star at 421.4 arcsec).
434) Warning: OA 23808 is ALONE (nearest PPM star at 218.9 arcsec).
435) Warning: OA 23809 is ALONE (nearest PPM star at 219.4 arcsec).
436) Warning: OA 23876 is ALONE (nearest PPM star at 291.7 arcsec).
437) Warning: OA 24013 is ALONE (nearest PPM star at 86.1 arcsec).
438) Warning: OA 24052 is ALONE (nearest PPM star at 339.3 arcsec).
439) Warning: OA 24147 is ALONE (nearest PPM star at 351.3 arcsec).
440) Warning: OA 24148 is ALONE (nearest PPM star at 383.3 arcsec).
441) Warning: OA 24170 is ALONE (nearest PPM star at 191.9 arcsec).
442) Warning: OA 24221 is ALONE (nearest PPM star at 747.3 arcsec).
443) Warning: OA 24232 is ALONE (nearest PPM star at 177.4 arcsec).
444) Warning: OA 24309 is ALONE (nearest PPM star at 113.5 arcsec).
445) Warning: OA 24310 is ALONE (nearest PPM star at 107.6 arcsec).
446) Warning: OA 24675 is ALONE (nearest PPM star at 316.1 arcsec).
447) Warning: OA 24784 is ALONE (nearest PPM star at 517.0 arcsec).
448) Warning: OA 24785 is ALONE (nearest PPM star at 517.2 arcsec).
449) Warning: OA 24786 is ALONE (nearest PPM star at 517.2 arcsec).
450) Warning: OA 24911 is ALONE (nearest PPM star at 66.4 arcsec).
451) Warning: OA 24915 is ALONE (nearest PPM star at 352.3 arcsec).
452) Warning: OA 25069 is ALONE (nearest PPM star at 255.8 arcsec).
453) Warning: OA 25115 is ALONE (nearest PPM star at 563.9 arcsec).
454) Warning: OA 25304 is ALONE (nearest PPM star at 404.1 arcsec).
455) Warning: OA 25346 is ALONE (nearest PPM star at 116.7 arcsec).
456) Warning: OA 25405 is ALONE (nearest PPM star at 511.3 arcsec).
457) Warning: OA 25439 is ALONE (nearest PPM star at 68.2 arcsec).
458) Warning: OA 25485 is ALONE (nearest PPM star at 599.4 arcsec).
459) Warning: OA 25510 is ALONE (nearest PPM star at 370.7 arcsec).
460) Warning: OA 25520 is ALONE (nearest PPM star at 629.1 arcsec).
461) Warning: OA 25586 is ALONE (nearest PPM star at 1119.3 arcsec).
462) Warning: OA 25587 is ALONE (nearest PPM star at 1119.9 arcsec).
463) Warning: OA 25631 is ALONE (nearest PPM star at 549.1 arcsec).
464) Warning: OA 25632 is ALONE (nearest PPM star at 305.0 arcsec).
465) Warning: OA 25633 is ALONE (nearest PPM star at 444.2 arcsec).
466) Warning: OA 25634 is ALONE (nearest PPM star at 478.1 arcsec).
467) Warning: OA 25635 is ALONE (nearest PPM star at 466.0 arcsec).
468) Warning: OA 25636 is ALONE (nearest PPM star at 343.4 arcsec).
469) Warning: OA 25637 is ALONE (nearest PPM star at 304.4 arcsec).
470) Warning: OA 25638 is ALONE (nearest PPM star at 146.5 arcsec).
471) Warning: OA 25639 is ALONE (nearest PPM star at 147.8 arcsec).
472) Warning: OA 25763 is ALONE (nearest PPM star at 97.9 arcsec).
473) Warning: OA 25772 is ALONE (nearest PPM star at 488.7 arcsec).
474) Warning: OA 26070 is ALONE (nearest PPM star at 1091.8 arcsec).
475) Warning: OA 26071 is ALONE (nearest PPM star at 1090.7 arcsec).
476) Warning: OA 26231 is ALONE (nearest PPM star at 362.8 arcsec).
477) Warning: OA 26378 is ALONE (nearest PPM star at 763.7 arcsec).
478) Warning: OA 26379 is ALONE (nearest PPM star at 763.3 arcsec).
Available OA stars = 26425
Stars from OA identified with PPM = 25947
RSME of distance (arcsec) = 4.77  among a total of 25947 stars
Errors logged = 478

***************************************
Perform comparison between BAC catalog and PPM...
Stars read from PPM: 468861
1) Warning: BAC 29 is ALONE (nearest PPM star at 826.1 arcsec).
2) Warning: BAC 85 is ALONE (nearest PPM star at 315.3 arcsec).
3) Warning: BAC 90 is ALONE (nearest PPM star at 922.9 arcsec).
4) Warning: BAC 186 is ALONE (nearest PPM star at 484.6 arcsec).
5) Warning: BAC 193 is ALONE (nearest PPM star at 78.1 arcsec).
6) Warning: BAC 263 is ALONE (nearest PPM star at 752.9 arcsec).
7) Warning: BAC 278 is ALONE (nearest PPM star at 581.9 arcsec).
8) Warning: BAC 434 is ALONE (nearest PPM star at 834.1 arcsec).
9) Warning: BAC 483 is ALONE (nearest PPM star at 407.6 arcsec).
10) Warning: BAC 534 is ALONE (nearest PPM star at 630.1 arcsec).
11) Warning: BAC 584 is ALONE (nearest PPM star at 739.3 arcsec).
12) Warning: BAC 601 is ALONE (nearest PPM star at 369.7 arcsec).
13) Warning: BAC 636 is ALONE (nearest PPM star at 68.4 arcsec).
14) Warning: BAC 642 is ALONE (nearest PPM star at 604.7 arcsec).
15) Warning: BAC 725 is ALONE (nearest PPM star at 99.1 arcsec).
16) Warning: BAC 728 is ALONE (nearest PPM star at 884.2 arcsec).
17) Warning: BAC 822 is ALONE (nearest PPM star at 198.2 arcsec).
18) Warning: BAC 824 is ALONE (nearest PPM star at 566.1 arcsec).
19) Warning: BAC 928 is ALONE (nearest PPM star at 79.2 arcsec).
20) Warning: BAC 931 is ALONE (nearest PPM star at 436.9 arcsec).
21) Warning: BAC 935 is ALONE (nearest PPM star at 430.9 arcsec).
22) Warning: BAC 969 is ALONE (nearest PPM star at 387.9 arcsec).
23) Warning: BAC 1088 is ALONE (nearest PPM star at 1097.1 arcsec).
24) Warning: BAC 1116 is ALONE (nearest PPM star at 322.4 arcsec).
25) Warning: BAC 1190 is ALONE (nearest PPM star at 283.8 arcsec).
26) Warning: BAC 1215 is ALONE (nearest PPM star at 419.5 arcsec).
27) Warning: BAC 1267 is ALONE (nearest PPM star at 287.8 arcsec).
28) Warning: BAC 1587 is ALONE (nearest PPM star at 106.6 arcsec).
29) Warning: BAC 1699 is ALONE (nearest PPM star at 636.8 arcsec).
30) Warning: BAC 1838 is ALONE (nearest PPM star at 94.6 arcsec).
31) Warning: BAC 1907 is ALONE (nearest PPM star at 75.4 arcsec).
32) Warning: BAC 1962 is ALONE (nearest PPM star at 154.0 arcsec).
33) Warning: BAC 2018 is ALONE (nearest PPM star at 299.5 arcsec).
34) Warning: BAC 2048 is ALONE (nearest PPM star at 91.5 arcsec).
35) Warning: BAC 2065 is ALONE (nearest PPM star at 616.9 arcsec).
36) Warning: BAC 2075 is ALONE (nearest PPM star at 416.1 arcsec).
37) Warning: BAC 2091 is ALONE (nearest PPM star at 112.2 arcsec).
38) Warning: BAC 2102 is ALONE (nearest PPM star at 153.0 arcsec).
39) Warning: BAC 2151 is ALONE (nearest PPM star at 113.9 arcsec).
40) Warning: BAC 2190 is ALONE (nearest PPM star at 66.5 arcsec).
41) Warning: BAC 2284 is ALONE (nearest PPM star at 411.8 arcsec).
42) Warning: BAC 2303 is ALONE (nearest PPM star at 247.4 arcsec).
43) Warning: BAC 2384 is ALONE (nearest PPM star at 298.2 arcsec).
44) Warning: BAC 2448 is ALONE (nearest PPM star at 142.3 arcsec).
45) Warning: BAC 2615 is ALONE (nearest PPM star at 92.0 arcsec).
46) Warning: BAC 2625 is ALONE (nearest PPM star at 1116.3 arcsec).
47) Warning: BAC 2686 is ALONE (nearest PPM star at 67.9 arcsec).
48) Warning: BAC 2695 is ALONE (nearest PPM star at 294.7 arcsec).
49) Warning: BAC 2794 is ALONE (nearest PPM star at 587.3 arcsec).
50) Warning: BAC 3139 is ALONE (nearest PPM star at 283.0 arcsec).
51) Warning: BAC 3141 is ALONE (nearest PPM star at 395.8 arcsec).
52) Warning: BAC 3180 is ALONE (nearest PPM star at 77.6 arcsec).
53) Warning: BAC 3189 is ALONE (nearest PPM star at 66.8 arcsec).
54) Warning: BAC 3233 is ALONE (nearest PPM star at 416.2 arcsec).
55) Warning: BAC 3282 is ALONE (nearest PPM star at 733.1 arcsec).
56) Warning: BAC 3328 is ALONE (nearest PPM star at 70.6 arcsec).
57) Warning: BAC 3342 is ALONE (nearest PPM star at 488.3 arcsec).
58) Warning: BAC 3387 is ALONE (nearest PPM star at 457.9 arcsec).
59) Warning: BAC 3401 is ALONE (nearest PPM star at 400.9 arcsec).
60) Warning: BAC 3454 is ALONE (nearest PPM star at 223.7 arcsec).
61) Warning: BAC 3461 is ALONE (nearest PPM star at 644.4 arcsec).
62) Warning: BAC 3482 is ALONE (nearest PPM star at 402.3 arcsec).
63) Warning: BAC 3586 is ALONE (nearest PPM star at 350.4 arcsec).
64) Warning: BAC 3588 is ALONE (nearest PPM star at 683.5 arcsec).
65) Warning: BAC 3639 is ALONE (nearest PPM star at 262.9 arcsec).
66) Warning: BAC 3679 is ALONE (nearest PPM star at 298.4 arcsec).
67) Warning: BAC 3683 is ALONE (nearest PPM star at 61.5 arcsec).
68) Warning: BAC 3692 is ALONE (nearest PPM star at 198.1 arcsec).
69) Warning: BAC 3707 is ALONE (nearest PPM star at 170.2 arcsec).
70) Warning: BAC 3787 is ALONE (nearest PPM star at 377.5 arcsec).
71) Warning: BAC 3827 is ALONE (nearest PPM star at 789.8 arcsec).
72) Warning: BAC 3872 is ALONE (nearest PPM star at 284.1 arcsec).
73) Warning: BAC 3944 is ALONE (nearest PPM star at 90.4 arcsec).
74) Warning: BAC 4058 is ALONE (nearest PPM star at 280.7 arcsec).
75) Warning: BAC 4065 is ALONE (nearest PPM star at 731.9 arcsec).
76) Warning: BAC 4144 is ALONE (nearest PPM star at 60.2 arcsec).
77) Warning: BAC 4163 is ALONE (nearest PPM star at 576.7 arcsec).
78) Warning: BAC 4244 is ALONE (nearest PPM star at 133.8 arcsec).
79) Warning: BAC 4334 is ALONE (nearest PPM star at 445.7 arcsec).
80) Warning: BAC 4399 is ALONE (nearest PPM star at 564.1 arcsec).
81) Warning: BAC 4481 is ALONE (nearest PPM star at 74.5 arcsec).
82) Warning: BAC 4485 is ALONE (nearest PPM star at 533.3 arcsec).
83) Warning: BAC 4544 is ALONE (nearest PPM star at 424.4 arcsec).
84) Warning: BAC 4569 is ALONE (nearest PPM star at 572.7 arcsec).
85) Warning: BAC 4652 is ALONE (nearest PPM star at 365.4 arcsec).
86) Warning: BAC 4661 is ALONE (nearest PPM star at 220.6 arcsec).
87) Warning: BAC 4788 is ALONE (nearest PPM star at 430.9 arcsec).
88) Warning: BAC 4848 is ALONE (nearest PPM star at 62.4 arcsec).
89) Warning: BAC 4860 is ALONE (nearest PPM star at 105.9 arcsec).
90) Warning: BAC 4871 is ALONE (nearest PPM star at 303.7 arcsec).
91) Warning: BAC 4912 is ALONE (nearest PPM star at 65.7 arcsec).
92) Warning: BAC 4968 is ALONE (nearest PPM star at 379.1 arcsec).
93) Warning: BAC 4979 is ALONE (nearest PPM star at 413.7 arcsec).
94) Warning: BAC 4983 is ALONE (nearest PPM star at 270.7 arcsec).
95) Warning: BAC 5025 is ALONE (nearest PPM star at 98.9 arcsec).
96) Warning: BAC 5071 is ALONE (nearest PPM star at 122.6 arcsec).
97) Warning: BAC 5114 is ALONE (nearest PPM star at 323.8 arcsec).
98) Warning: BAC 5117 is ALONE (nearest PPM star at 308.4 arcsec).
99) Warning: BAC 5162 is ALONE (nearest PPM star at 867.7 arcsec).
100) Warning: BAC 5228 is ALONE (nearest PPM star at 71.0 arcsec).
101) Warning: BAC 5241 is ALONE (nearest PPM star at 223.1 arcsec).
102) Warning: BAC 5255 is ALONE (nearest PPM star at 380.2 arcsec).
103) Warning: BAC 5281 is ALONE (nearest PPM star at 270.8 arcsec).
104) Warning: BAC 5326 is ALONE (nearest PPM star at 165.4 arcsec).
105) Warning: BAC 5349 is ALONE (nearest PPM star at 60.0 arcsec).
106) Warning: BAC 5371 is ALONE (nearest PPM star at 459.9 arcsec).
107) Warning: BAC 5389 is ALONE (nearest PPM star at 286.4 arcsec).
108) Warning: BAC 5391 is ALONE (nearest PPM star at 539.2 arcsec).
109) Warning: BAC 5413 is ALONE (nearest PPM star at 128.1 arcsec).
110) Warning: BAC 5415 is ALONE (nearest PPM star at 453.9 arcsec).
111) Warning: BAC 5455 is ALONE (nearest PPM star at 225.2 arcsec).
112) Warning: BAC 5470 is ALONE (nearest PPM star at 115.7 arcsec).
113) Warning: BAC 5482 is ALONE (nearest PPM star at 164.4 arcsec).
114) Warning: BAC 5491 is ALONE (nearest PPM star at 426.4 arcsec).
115) Warning: BAC 5524 is ALONE (nearest PPM star at 231.6 arcsec).
116) Warning: BAC 5550 is ALONE (nearest PPM star at 66.8 arcsec).
117) Warning: BAC 5564 is ALONE (nearest PPM star at 104.8 arcsec).
118) Warning: BAC 5570 is ALONE (nearest PPM star at 64.7 arcsec).
119) Warning: BAC 5576 is ALONE (nearest PPM star at 95.9 arcsec).
120) Warning: BAC 5612 is ALONE (nearest PPM star at 136.2 arcsec).
121) Warning: BAC 5645 is ALONE (nearest PPM star at 60.1 arcsec).
122) Warning: BAC 5662 is ALONE (nearest PPM star at 505.4 arcsec).
123) Warning: BAC 5665 is ALONE (nearest PPM star at 74.3 arcsec).
124) Warning: BAC 5670 is ALONE (nearest PPM star at 63.7 arcsec).
125) Warning: BAC 5672 is ALONE (nearest PPM star at 238.2 arcsec).
126) Warning: BAC 5673 is ALONE (nearest PPM star at 87.8 arcsec).
127) Warning: BAC 5681 is ALONE (nearest PPM star at 193.3 arcsec).
128) Warning: BAC 5685 is ALONE (nearest PPM star at 213.4 arcsec).
129) Warning: BAC 5690 is ALONE (nearest PPM star at 147.5 arcsec).
130) Warning: BAC 5704 is ALONE (nearest PPM star at 133.1 arcsec).
131) Warning: BAC 5707 is ALONE (nearest PPM star at 229.4 arcsec).
132) Warning: BAC 5722 is ALONE (nearest PPM star at 81.5 arcsec).
133) Warning: BAC 5725 is ALONE (nearest PPM star at 858.7 arcsec).
134) Warning: BAC 5738 is ALONE (nearest PPM star at 557.2 arcsec).
135) Warning: BAC 5741 is ALONE (nearest PPM star at 275.9 arcsec).
136) Warning: BAC 5750 is ALONE (nearest PPM star at 146.4 arcsec).
137) Warning: BAC 5770 is ALONE (nearest PPM star at 329.2 arcsec).
138) Warning: BAC 5819 is ALONE (nearest PPM star at 69.4 arcsec).
139) Warning: BAC 5849 is ALONE (nearest PPM star at 545.6 arcsec).
140) Warning: BAC 5854 is ALONE (nearest PPM star at 445.2 arcsec).
141) Warning: BAC 5879 is ALONE (nearest PPM star at 291.3 arcsec).
142) Warning: BAC 5897 is ALONE (nearest PPM star at 84.5 arcsec).
143) Warning: BAC 5898 is ALONE (nearest PPM star at 346.9 arcsec).
144) Warning: BAC 5916 is ALONE (nearest PPM star at 267.6 arcsec).
145) Warning: BAC 5923 is ALONE (nearest PPM star at 170.5 arcsec).
146) Warning: BAC 5928 is ALONE (nearest PPM star at 216.2 arcsec).
147) Warning: BAC 5945 is ALONE (nearest PPM star at 170.0 arcsec).
148) Warning: BAC 5973 is ALONE (nearest PPM star at 60.8 arcsec).
149) Warning: BAC 5977 is ALONE (nearest PPM star at 96.2 arcsec).
150) Warning: BAC 5983 is ALONE (nearest PPM star at 152.8 arcsec).
151) Warning: BAC 6011 is ALONE (nearest PPM star at 175.3 arcsec).
152) Warning: BAC 6032 is ALONE (nearest PPM star at 164.9 arcsec).
153) Warning: BAC 6075 is ALONE (nearest PPM star at 61.9 arcsec).
154) Warning: BAC 6108 is ALONE (nearest PPM star at 75.3 arcsec).
155) Warning: BAC 6119 is ALONE (nearest PPM star at 303.9 arcsec).
156) Warning: BAC 6126 is ALONE (nearest PPM star at 626.8 arcsec).
157) Warning: BAC 6131 is ALONE (nearest PPM star at 71.6 arcsec).
158) Warning: BAC 6139 is ALONE (nearest PPM star at 75.8 arcsec).
159) Warning: BAC 6165 is ALONE (nearest PPM star at 402.3 arcsec).
160) Warning: BAC 6173 is ALONE (nearest PPM star at 254.7 arcsec).
161) Warning: BAC 6201 is ALONE (nearest PPM star at 111.2 arcsec).
162) Warning: BAC 6212 is ALONE (nearest PPM star at 123.9 arcsec).
163) Warning: BAC 6213 is ALONE (nearest PPM star at 74.5 arcsec).
164) Warning: BAC 6236 is ALONE (nearest PPM star at 273.5 arcsec).
165) Warning: BAC 6280 is ALONE (nearest PPM star at 121.0 arcsec).
166) Warning: BAC 6303 is ALONE (nearest PPM star at 472.8 arcsec).
167) Warning: BAC 6326 is ALONE (nearest PPM star at 595.8 arcsec).
168) Warning: BAC 6338 is ALONE (nearest PPM star at 65.7 arcsec).
169) Warning: BAC 6354 is ALONE (nearest PPM star at 62.0 arcsec).
170) Warning: BAC 6374 is ALONE (nearest PPM star at 95.5 arcsec).
171) Warning: BAC 6457 is ALONE (nearest PPM star at 119.3 arcsec).
172) Warning: BAC 6542 is ALONE (nearest PPM star at 463.7 arcsec).
173) Warning: BAC 6568 is ALONE (nearest PPM star at 73.3 arcsec).
174) Warning: BAC 6725 is ALONE (nearest PPM star at 933.5 arcsec).
175) Warning: BAC 6770 is ALONE (nearest PPM star at 159.9 arcsec).
176) Warning: BAC 6775 is ALONE (nearest PPM star at 164.7 arcsec).
177) Warning: BAC 6793 is ALONE (nearest PPM star at 335.6 arcsec).
178) Warning: BAC 6797 is ALONE (nearest PPM star at 134.6 arcsec).
179) Warning: BAC 6814 is ALONE (nearest PPM star at 60.9 arcsec).
180) Warning: BAC 6898 is ALONE (nearest PPM star at 484.2 arcsec).
181) Warning: BAC 6917 is ALONE (nearest PPM star at 234.4 arcsec).
182) Warning: BAC 6929 is ALONE (nearest PPM star at 67.1 arcsec).
183) Warning: BAC 6984 is ALONE (nearest PPM star at 113.1 arcsec).
184) Warning: BAC 7003 is ALONE (nearest PPM star at 286.6 arcsec).
185) Warning: BAC 7089 is ALONE (nearest PPM star at 299.5 arcsec).
186) Warning: BAC 7163 is ALONE (nearest PPM star at 905.9 arcsec).
187) Warning: BAC 7180 is ALONE (nearest PPM star at 99.7 arcsec).
188) Warning: BAC 7203 is ALONE (nearest PPM star at 497.7 arcsec).
189) Warning: BAC 7214 is ALONE (nearest PPM star at 211.2 arcsec).
190) Warning: BAC 7264 is ALONE (nearest PPM star at 993.8 arcsec).
191) Warning: BAC 7268 is ALONE (nearest PPM star at 253.9 arcsec).
192) Warning: BAC 7293 is ALONE (nearest PPM star at 77.5 arcsec).
193) Warning: BAC 7347 is ALONE (nearest PPM star at 313.9 arcsec).
194) Warning: BAC 7369 is ALONE (nearest PPM star at 96.0 arcsec).
195) Warning: BAC 7383 is ALONE (nearest PPM star at 559.9 arcsec).
196) Warning: BAC 7523 is ALONE (nearest PPM star at 549.0 arcsec).
197) Warning: BAC 7576 is ALONE (nearest PPM star at 261.9 arcsec).
198) Warning: BAC 7619 is ALONE (nearest PPM star at 217.0 arcsec).
199) Warning: BAC 7631 is ALONE (nearest PPM star at 82.1 arcsec).
200) Warning: BAC 7702 is ALONE (nearest PPM star at 93.0 arcsec).
201) Warning: BAC 7769 is ALONE (nearest PPM star at 79.6 arcsec).
202) Warning: BAC 7816 is ALONE (nearest PPM star at 95.8 arcsec).
203) Warning: BAC 7852 is ALONE (nearest PPM star at 106.9 arcsec).
204) Warning: BAC 7938 is ALONE (nearest PPM star at 165.4 arcsec).
205) Warning: BAC 7940 is ALONE (nearest PPM star at 247.4 arcsec).
206) Warning: BAC 8042 is ALONE (nearest PPM star at 223.9 arcsec).
207) Warning: BAC 8055 is ALONE (nearest PPM star at 179.8 arcsec).
208) Warning: BAC 8089 is ALONE (nearest PPM star at 849.6 arcsec).
209) Warning: BAC 8093 is ALONE (nearest PPM star at 84.3 arcsec).
210) Warning: BAC 8103 is ALONE (nearest PPM star at 324.6 arcsec).
211) Warning: BAC 8164 is ALONE (nearest PPM star at 168.5 arcsec).
212) Warning: BAC 8260 is ALONE (nearest PPM star at 178.6 arcsec).
Available BAC stars = 8377
Stars from BAC identified with PPM = 8165
RSME of distance (arcsec) = 9.41  among a total of 8165 stars
Errors logged = 212

***************************************
Check references between USNO and BD/BAC/OA...
1) Warning: U 161 is FAR from WB 0h 236 (dist = 891.1 arcsec).
     Register U 161: 00h 15m 05s66 -05°58'06"4
2) Warning: U 205 is FAR from BD star (dist = 118.5 arcsec).
     Register U 205: 00h 20m 17s59 +01°07'30"9
     Register BD +1°66 (en 0h):  9.3 | 20m1.0s | 3.9'     (pag. 17)
3) Warning: U 260 is FAR from WB 0h 444 (dist = 131.6 arcsec).
     Register U 260: 00h 26m 51s09 -09°29'30"2
4) Warning: U 330 reports 3.943 on precession RA but it should be 3.043 (diff=0.900).
     Register U 330: 00h 33m 17s20 -08°25'20"3
5) Warning: U 332 is FAR from WB 0h 563 (dist = 7197.9 arcsec).
     Register U 332: 00h 33m 30s69 -03°06'50"8
6) Warning: U 344 is FAR from BD star (dist = 81.7 arcsec).
     Register U 344: 00h 34m 42s90 +01°01'46"7
     Register BD +0°104 (en 0h):  8.8 | 34m26.3s | 58.8'     (pag. 11)
7) Warning: U 346 is FAR from BD star (dist = 92.0 arcsec).
     Register U 346: 00h 34m 47s12 +01°57'40"6
     Register BD +1°119 (en 0h):  8.7 | 34m34.0s | 54.6'     (pag. 17)
8) Warning: U 348 is FAR from BD star (dist = 65020.0 arcsec).
     Register U 348: 00h 34m 53s06 +02°10'00"4
     Register BD +2°293 (en 1h):  9.5 | 46m52.0s | 59.0'     (pag. 23)
9) Warning: U 350 is FAR from BD star (dist = 79.0 arcsec).
     Register U 350: 00h 34m 55s34 +10°03'03"6
     Register BD +10°74 (en 0h):  8.8 | 34m40.4s | 0.1'     (pag. 71)
10) Warning: U 443 is FAR from BD star (dist = 65.3 arcsec).
     Register U 443: 00h 44m 16s49 +01°37'49"1
     Register BD +1°151 (en 0h):  8.8 | 44m0.5s | 35.1'     (pag. 17)
11) Warning: U 452 is FAR from WB 0h 786 (dist = 60.9 arcsec).
     Register U 452: 00h 45m 24s26 +10°09'10"2
12) Warning: U 489 is FAR from BD star (dist = 158.5 arcsec).
     Register U 489: 00h 48m 23s96 -01°33'12"2
     Register BD -1°117 (en 0h):  9.5 | 48m8.0s | 32.2'     (pag. 1)
13) Warning: U 508 is FAR from BD star (dist = 73.7 arcsec).
     Register U 508: 00h 50m 46s96 +01°43'45"3
     Register BD +1°177 (en 0h):  7.8 | 50m31.2s | 40.9'     (pag. 17)
14) Warning: U 605 is FAR from BD star (dist = 64.7 arcsec).
     Register U 605: 01h 01m 49s39 +11°56'40"6
     Register BD +11°151 (en 1h):  8.3 | 1m33.0s | 54.0'     (pag. 77)
15) Warning: U 674 is FAR from BD star (dist = 62.4 arcsec).
     Register U 674: 01h 13m 21s40 +22°47'47"6
     Register BD +22°214 (en 1h):  9.4 | 13m6.3s | 45.2'     (pag. 142)
16) Warning: U 682 is FAR from BD star (dist = 85.6 arcsec).
     Register U 682: 01h 14m 39s88 -01°05'00"0
     Register BD -1°178 (en 1h):  9.0 | 14m23.9s | 8.0'     (pag. 1)
17) Warning: U 714 is FAR from BD star (dist = 82.4 arcsec).
     Register U 714: 01h 20m 35s91 +08°18'13"9
     Register BD +8°236 (en 1h):  9.2 | 20m20.9s | 15.3'     (pag. 59)
18) Warning: U 863 is FAR from BAC 547 (dist = 109.5 arcsec).
     Register U 863: 01h 40m 35s13 +47°11'52"4
19) Warning: U 883 is FAR from WB 1h 772 (dist = 152.0 arcsec).
     Register U 883: 01h 43m 43s83 +07°51'19"6
20) Warning: U 966 reports 2.755 on precession RA but it should be 2.735 (diff=0.020).
     Register U 966: 01h 56m 12s57 -27°25'04"7
21) Warning: U 987 is FAR from WB 1h 1050 (dist = 133.8 arcsec).
     Register U 987: 01h 59m 20s68 +13°54'51"0
22) Warning: U 1081 is FAR from WB 2h 189 (dist = 151.3 arcsec).
     Register U 1081: 02h 12m 43s06 -05°40'25"3
23) Warning: U 1095 is FAR from BAC 728 (dist = 885.0 arcsec).
     Register U 1095: 02h 15m 44s04 +10°11'48"0
24) Warning: U 1179 is FAR from BAC 793 (dist = 61.7 arcsec).
     Register U 1179: 02h 28m 26s08 +06°13'20"0
25) Warning: U 1287 is FAR from BD star (dist = 68.9 arcsec).
     Register U 1287: 02h 47m 12s61 +08°12'05"7
     Register BD +8°445 (en 2h):  8.5 | 46m56.7s | 9.7'     (pag. 59)
26) Warning: U 1289 is FAR from BD star (dist = 80.3 arcsec).
     Register U 1289: 02h 47m 19s97 +25°35'56"3
     Register BD +25°460 (en 2h):  9.0 | 47m1.2s | 36.0'     (pag. 160)
27) Warning: U 1357 is FAR from OA 3458 (dist = 1199.7 arcsec).
     Register U 1357: 02h 58m 31s34 +50°37'28"1
28) Warning: U 1485 is FAR from BD star (dist = 86.5 arcsec).
     Register U 1485: 03h 21m 50s96 +09°28'16"7
     Register BD +9°442 (en 3h):  9.2 | 21m35.9s | 25.8'     (pag. 65)
